,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-11-22,1 wk ahead inc case,2021-11-27,51,quantile,0.025,7682.572058105468,12870.0
1,2021-11-22,1 wk ahead inc case,2021-11-27,51,point,NA,15374.6259765625,12870.0
2,2021-11-22,1 wk ahead inc case,2021-11-27,51,quantile,0.1,9354.573046875,12870.0
4,2021-11-22,1 wk ahead inc case,2021-11-27,51,quantile,0.25,13449.0048828125,12870.0
6,2021-11-22,1 wk ahead inc case,2021-11-27,51,quantile,0.5,15374.6259765625,12870.0
8,2021-11-22,1 wk ahead inc case,2021-11-27,51,quantile,0.75,17653.744140625,12870.0
10,2021-11-22,1 wk ahead inc case,2021-11-27,51,quantile,0.9,18091.732421875,12870.0
12,2021-11-22,1 wk ahead inc case,2021-11-27,51,quantile,0.975,18595.609375,12870.0
14,2021-11-22,2 wk ahead inc case,2021-12-04,51,quantile,0.025,8668.230737304688,17480.0
15,2021-11-22,2 wk ahead inc case,2021-12-04,51,point,NA,15256.12890625,17480.0
16,2021-11-22,2 wk ahead inc case,2021-12-04,51,quantile,0.1,11392.56171875,17480.0
18,2021-11-22,2 wk ahead inc case,2021-12-04,51,quantile,0.25,12753.6875,17480.0
20,2021-11-22,2 wk ahead inc case,2021-12-04,51,quantile,0.5,15256.12890625,17480.0
22,2021-11-22,2 wk ahead inc case,2021-12-04,51,quantile,0.75,17782.82958984375,17480.0
24,2021-11-22,2 wk ahead inc case,2021-12-04,51,quantile,0.9,18841.584375,17480.0
26,2021-11-22,2 wk ahead inc case,2021-12-04,51,quantile,0.975,19780.518115234376,17480.0
28,2021-11-22,3 wk ahead inc case,2021-12-11,51,quantile,0.025,8351.0328125,19345.0
29,2021-11-22,3 wk ahead inc case,2021-12-11,51,point,NA,16181.5185546875,19345.0
30,2021-11-22,3 wk ahead inc case,2021-12-11,51,quantile,0.1,11850.49501953125,19345.0
32,2021-11-22,3 wk ahead inc case,2021-12-11,51,quantile,0.25,13834.869873046875,19345.0
34,2021-11-22,3 wk ahead inc case,2021-12-11,51,quantile,0.5,16181.5185546875,19345.0
36,2021-11-22,3 wk ahead inc case,2021-12-11,51,quantile,0.75,19025.6708984375,19345.0
38,2021-11-22,3 wk ahead inc case,2021-12-11,51,quantile,0.9,21158.8365234375,19345.0
40,2021-11-22,3 wk ahead inc case,2021-12-11,51,quantile,0.975,22095.4375,19345.0
42,2021-11-22,4 wk ahead inc case,2021-12-18,51,quantile,0.025,10414.850048828124,35983.0
43,2021-11-22,4 wk ahead inc case,2021-12-18,51,point,NA,17666.1650390625,35983.0
44,2021-11-22,4 wk ahead inc case,2021-12-18,51,quantile,0.1,11411.2171875,35983.0
46,2021-11-22,4 wk ahead inc case,2021-12-18,51,quantile,0.25,14619.5029296875,35983.0
48,2021-11-22,4 wk ahead inc case,2021-12-18,51,quantile,0.5,17666.1650390625,35983.0
50,2021-11-22,4 wk ahead inc case,2021-12-18,51,quantile,0.75,19140.32666015625,35983.0
52,2021-11-22,4 wk ahead inc case,2021-12-18,51,quantile,0.9,20663.869140625,35983.0
54,2021-11-22,4 wk ahead inc case,2021-12-18,51,quantile,0.975,23305.61298828125,35983.0
56,2021-11-22,1 wk ahead inc case,2021-11-27,45,quantile,0.025,3311.0918579101562,6040.0
57,2021-11-22,1 wk ahead inc case,2021-11-27,45,point,NA,5052.271484375,6040.0
58,2021-11-22,1 wk ahead inc case,2021-11-27,45,quantile,0.1,3826.4893310546877,6040.0
60,2021-11-22,1 wk ahead inc case,2021-11-27,45,quantile,0.25,4749.452392578125,6040.0
62,2021-11-22,1 wk ahead inc case,2021-11-27,45,quantile,0.5,5052.271484375,6040.0
