,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2020-12-28,1 wk ahead inc case,2021-01-02,51,quantile,0.025,23007.185546875,34705.0
1,2020-12-28,1 wk ahead inc case,2021-01-02,51,point,NA,40558.625,34705.0
2,2020-12-28,1 wk ahead inc case,2021-01-02,51,quantile,0.1,25662.635546875,34705.0
4,2020-12-28,1 wk ahead inc case,2021-01-02,51,quantile,0.25,33758.4326171875,34705.0
6,2020-12-28,1 wk ahead inc case,2021-01-02,51,quantile,0.5,40558.625,34705.0
8,2020-12-28,1 wk ahead inc case,2021-01-02,51,quantile,0.75,50481.25,34705.0
10,2020-12-28,1 wk ahead inc case,2021-01-02,51,quantile,0.9,50481.25,34705.0
12,2020-12-28,1 wk ahead inc case,2021-01-02,51,quantile,0.975,50481.25,34705.0
14,2020-12-28,2 wk ahead inc case,2021-01-09,51,quantile,0.025,24319.492919921875,35727.0
15,2020-12-28,2 wk ahead inc case,2021-01-09,51,point,NA,44904.65234375,35727.0
16,2020-12-28,2 wk ahead inc case,2021-01-09,51,quantile,0.1,30052.288671875,35727.0
18,2020-12-28,2 wk ahead inc case,2021-01-09,51,quantile,0.25,35575.7509765625,35727.0
20,2020-12-28,2 wk ahead inc case,2021-01-09,51,quantile,0.5,44904.65234375,35727.0
22,2020-12-28,2 wk ahead inc case,2021-01-09,51,quantile,0.75,54058.568359375,35727.0
24,2020-12-28,2 wk ahead inc case,2021-01-09,51,quantile,0.9,56118.9453125,35727.0
26,2020-12-28,2 wk ahead inc case,2021-01-09,51,quantile,0.975,57582.7890625,35727.0
28,2020-12-28,3 wk ahead inc case,2021-01-16,51,quantile,0.025,28075.597412109375,39312.0
29,2020-12-28,3 wk ahead inc case,2021-01-16,51,point,NA,52077.1796875,39312.0
30,2020-12-28,3 wk ahead inc case,2021-01-16,51,quantile,0.1,37803.202734375,39312.0
32,2020-12-28,3 wk ahead inc case,2021-01-16,51,quantile,0.25,44440.5517578125,39312.0
34,2020-12-28,3 wk ahead inc case,2021-01-16,51,quantile,0.5,52077.1796875,39312.0
36,2020-12-28,3 wk ahead inc case,2021-01-16,51,quantile,0.75,58935.6474609375,39312.0
38,2020-12-28,3 wk ahead inc case,2021-01-16,51,quantile,0.9,62863.555078125,39312.0
40,2020-12-28,3 wk ahead inc case,2021-01-16,51,quantile,0.975,65324.125,39312.0
42,2020-12-28,4 wk ahead inc case,2021-01-23,51,quantile,0.025,17079.5912109375,33668.0
43,2020-12-28,4 wk ahead inc case,2021-01-23,51,point,NA,55885.51171875,33668.0
44,2020-12-28,4 wk ahead inc case,2021-01-23,51,quantile,0.1,28843.1025390625,33668.0
46,2020-12-28,4 wk ahead inc case,2021-01-23,51,quantile,0.25,47361.2958984375,33668.0
48,2020-12-28,4 wk ahead inc case,2021-01-23,51,quantile,0.5,55885.51171875,33668.0
50,2020-12-28,4 wk ahead inc case,2021-01-23,51,quantile,0.75,63434.6513671875,33668.0
52,2020-12-28,4 wk ahead inc case,2021-01-23,51,quantile,0.9,67406.37578125,33668.0
54,2020-12-28,4 wk ahead inc case,2021-01-23,51,quantile,0.975,71359.34296875,33668.0
56,2020-12-28,1 wk ahead inc case,2021-01-02,45,quantile,0.025,23395.789306640625,37366.0
57,2020-12-28,1 wk ahead inc case,2021-01-02,45,point,NA,38480.8828125,37366.0
58,2020-12-28,1 wk ahead inc case,2021-01-02,45,quantile,0.1,25837.013671875,37366.0
60,2020-12-28,1 wk ahead inc case,2021-01-02,45,quantile,0.25,34563.576171875,37366.0
62,2020-12-28,1 wk ahead inc case,2021-01-02,45,quantile,0.5,38480.8828125,37366.0
64,2020-12-28,1 wk ahead inc case,2021-01-02,45,quantile,0.75,48337.3125,37366.0
66,2020-12-28,1 wk ahead inc case,2021-01-02,45,quantile,0.9,48337.3125,37366.0
68,2020-12-28,1 wk ahead inc case,2021-01-02,45,quantile,0.975,48337.3125,37366.0
70,2020-12-28,2 wk ahead inc case,2021-01-09,45,quantile,0.025,23752.9966796875,32338.0
71,2020-12-28,2 wk ahead inc case,2021-01-09,45,point,NA,45215.0546875,32338.0
72,2020-12-28,2 wk ahead inc case,2021-01-09,45,quantile,0.1,32573.26953125,32338.0
74,2020-12-28,2 wk ahead inc case,2021-01-09,45,quantile,0.25,38672.650390625,32338.0
76,2020-12-28,2 wk ahead inc case,2021-01-09,45,quantile,0.5,45215.0546875,32338.0
78,2020-12-28,2 wk ahead inc case,2021-01-09,45,quantile,0.75,50005.25,32338.0
80,2020-12-28,2 wk ahead inc case,2021-01-09,45,quantile,0.9,55521.048828125,32338.0
