,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-03-29,1 wk ahead inc case,2021-04-03,51,quantile,0.025,6747.691198730468,10604.0
1,2021-03-29,1 wk ahead inc case,2021-04-03,51,point,NA,9820.748046875,10604.0
2,2021-03-29,1 wk ahead inc case,2021-04-03,51,quantile,0.1,7734.0263671875,10604.0
4,2021-03-29,1 wk ahead inc case,2021-04-03,51,quantile,0.25,8444.9228515625,10604.0
6,2021-03-29,1 wk ahead inc case,2021-04-03,51,quantile,0.5,9820.748046875,10604.0
8,2021-03-29,1 wk ahead inc case,2021-04-03,51,quantile,0.75,10330.947265625,10604.0
10,2021-03-29,1 wk ahead inc case,2021-04-03,51,quantile,0.9,10352.46298828125,10604.0
12,2021-03-29,1 wk ahead inc case,2021-04-03,51,quantile,0.975,10420.130859375,10604.0
14,2021-03-29,2 wk ahead inc case,2021-04-10,51,quantile,0.025,5808.943627929688,10649.0
15,2021-03-29,2 wk ahead inc case,2021-04-10,51,point,NA,9462.87548828125,10649.0
16,2021-03-29,2 wk ahead inc case,2021-04-10,51,quantile,0.1,7607.289453125,10649.0
18,2021-03-29,2 wk ahead inc case,2021-04-10,51,quantile,0.25,8503.3740234375,10649.0
20,2021-03-29,2 wk ahead inc case,2021-04-10,51,quantile,0.5,9462.87548828125,10649.0
22,2021-03-29,2 wk ahead inc case,2021-04-10,51,quantile,0.75,10034.18359375,10649.0
24,2021-03-29,2 wk ahead inc case,2021-04-10,51,quantile,0.9,10120.5623046875,10649.0
26,2021-03-29,2 wk ahead inc case,2021-04-10,51,quantile,0.975,10173.783862304688,10649.0
28,2021-03-29,3 wk ahead inc case,2021-04-17,51,quantile,0.025,6316.620788574219,8649.0
29,2021-03-29,3 wk ahead inc case,2021-04-17,51,point,NA,9663.5361328125,8649.0
30,2021-03-29,3 wk ahead inc case,2021-04-17,51,quantile,0.1,7517.770166015625,8649.0
32,2021-03-29,3 wk ahead inc case,2021-04-17,51,quantile,0.25,7816.3804931640625,8649.0
34,2021-03-29,3 wk ahead inc case,2021-04-17,51,quantile,0.5,9663.5361328125,8649.0
