,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-12-13,1 wk ahead inc case,2021-12-18,51,quantile,0.025,22398.762402343753,35983.0
1,2021-12-13,1 wk ahead inc case,2021-12-18,51,point,NA,59502.6640625,35983.0
2,2021-12-13,1 wk ahead inc case,2021-12-18,51,quantile,0.1,36582.99609375,35983.0
4,2021-12-13,1 wk ahead inc case,2021-12-18,51,quantile,0.25,46699.6171875,35983.0
6,2021-12-13,1 wk ahead inc case,2021-12-18,51,quantile,0.5,59502.6640625,35983.0
8,2021-12-13,1 wk ahead inc case,2021-12-18,51,quantile,0.75,59502.6640625,35983.0
10,2021-12-13,1 wk ahead inc case,2021-12-18,51,quantile,0.9,59503.2578125,35983.0
12,2021-12-13,1 wk ahead inc case,2021-12-18,51,quantile,0.975,59503.2578125,35983.0
14,2021-12-13,2 wk ahead inc case,2021-12-25,51,quantile,0.025,26553.412109375,69029.0
15,2021-12-13,2 wk ahead inc case,2021-12-25,51,point,NA,62670.11328125,69029.0
16,2021-12-13,2 wk ahead inc case,2021-12-25,51,quantile,0.1,43057.00859375,69029.0
18,2021-12-13,2 wk ahead inc case,2021-12-25,51,quantile,0.25,49409.08203125,69029.0
20,2021-12-13,2 wk ahead inc case,2021-12-25,51,quantile,0.5,62670.11328125,69029.0
22,2021-12-13,2 wk ahead inc case,2021-12-25,51,quantile,0.75,68642.8828125,69029.0
24,2021-12-13,2 wk ahead inc case,2021-12-25,51,quantile,0.9,68642.8828125,69029.0
26,2021-12-13,2 wk ahead inc case,2021-12-25,51,quantile,0.975,68643.0625,69029.0
28,2021-12-13,3 wk ahead inc case,2022-01-01,51,quantile,0.025,26501.078076171874,80544.0
29,2021-12-13,3 wk ahead inc case,2022-01-01,51,point,NA,51807.005859375,80544.0
30,2021-12-13,3 wk ahead inc case,2022-01-01,51,quantile,0.1,44229.248828125,80544.0
32,2021-12-13,3 wk ahead inc case,2022-01-01,51,quantile,0.25,46864.8388671875,80544.0
34,2021-12-13,3 wk ahead inc case,2022-01-01,51,quantile,0.5,51807.005859375,80544.0
36,2021-12-13,3 wk ahead inc case,2022-01-01,51,quantile,0.75,66019.62109375,80544.0
38,2021-12-13,3 wk ahead inc case,2022-01-01,51,quantile,0.9,72675.2265625,80544.0
40,2021-12-13,3 wk ahead inc case,2022-01-01,51,quantile,0.975,72675.4021484375,80544.0
42,2021-12-13,4 wk ahead inc case,2022-01-08,51,quantile,0.025,25355.84306640625,85440.0
43,2021-12-13,4 wk ahead inc case,2022-01-08,51,point,NA,50658.0,85440.0
44,2021-12-13,4 wk ahead inc case,2022-01-08,51,quantile,0.1,36234.862890625,85440.0
46,2021-12-13,4 wk ahead inc case,2022-01-08,51,quantile,0.25,42532.40234375,85440.0
48,2021-12-13,4 wk ahead inc case,2022-01-08,51,quantile,0.5,50658.0,85440.0
50,2021-12-13,4 wk ahead inc case,2022-01-08,51,quantile,0.75,59200.3046875,85440.0
52,2021-12-13,4 wk ahead inc case,2022-01-08,51,quantile,0.9,64086.11796875,85440.0
54,2021-12-13,4 wk ahead inc case,2022-01-08,51,quantile,0.975,64850.22060546875,85440.0
56,2021-12-13,1 wk ahead inc case,2021-12-18,45,quantile,0.025,27460.04462890625,8373.0
57,2021-12-13,1 wk ahead inc case,2021-12-18,45,point,NA,42496.4609375,8373.0
