,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2020-12-21,1 wk ahead inc case,2020-12-26,51,quantile,0.025,19397.327587890624,29208.0
1,2020-12-21,1 wk ahead inc case,2020-12-26,51,point,NA,42562.40234375,29208.0
2,2020-12-21,1 wk ahead inc case,2020-12-26,51,quantile,0.1,23719.0935546875,29208.0
4,2020-12-21,1 wk ahead inc case,2020-12-26,51,quantile,0.25,36694.03515625,29208.0
6,2020-12-21,1 wk ahead inc case,2020-12-26,51,quantile,0.5,42562.40234375,29208.0
8,2020-12-21,1 wk ahead inc case,2020-12-26,51,quantile,0.75,46861.75,29208.0
10,2020-12-21,1 wk ahead inc case,2020-12-26,51,quantile,0.9,47658.12109375,29208.0
12,2020-12-21,1 wk ahead inc case,2020-12-26,51,quantile,0.975,48430.76953125,29208.0
14,2020-12-21,2 wk ahead inc case,2021-01-02,51,quantile,0.025,22143.44443359375,34705.0
15,2020-12-21,2 wk ahead inc case,2021-01-02,51,point,NA,47633.3203125,34705.0
16,2020-12-21,2 wk ahead inc case,2021-01-02,51,quantile,0.1,26535.2333984375,34705.0
18,2020-12-21,2 wk ahead inc case,2021-01-02,51,quantile,0.25,33394.9013671875,34705.0
20,2020-12-21,2 wk ahead inc case,2021-01-02,51,quantile,0.5,47633.3203125,34705.0
22,2020-12-21,2 wk ahead inc case,2021-01-02,51,quantile,0.75,51471.94921875,34705.0
24,2020-12-21,2 wk ahead inc case,2021-01-02,51,quantile,0.9,55236.046875,34705.0
26,2020-12-21,2 wk ahead inc case,2021-01-02,51,quantile,0.975,55389.34765625,34705.0
28,2020-12-21,3 wk ahead inc case,2021-01-09,51,quantile,0.025,17577.751123046874,35727.0
29,2020-12-21,3 wk ahead inc case,2021-01-09,51,point,NA,52784.912109375,35727.0
30,2020-12-21,3 wk ahead inc case,2021-01-09,51,quantile,0.1,34257.297265625,35727.0
32,2020-12-21,3 wk ahead inc case,2021-01-09,51,quantile,0.25,40526.6181640625,35727.0
34,2020-12-21,3 wk ahead inc case,2021-01-09,51,quantile,0.5,52784.912109375,35727.0
36,2020-12-21,3 wk ahead inc case,2021-01-09,51,quantile,0.75,60716.6162109375,35727.0
38,2020-12-21,3 wk ahead inc case,2021-01-09,51,quantile,0.9,61709.570703125,35727.0
40,2020-12-21,3 wk ahead inc case,2021-01-09,51,quantile,0.975,63082.09677734375,35727.0
42,2020-12-21,4 wk ahead inc case,2021-01-16,51,quantile,0.025,25694.859033203127,39312.0
43,2020-12-21,4 wk ahead inc case,2021-01-16,51,point,NA,59596.578125,39312.0
44,2020-12-21,4 wk ahead inc case,2021-01-16,51,quantile,0.1,35612.523046875,39312.0
46,2020-12-21,4 wk ahead inc case,2021-01-16,51,quantile,0.25,49329.6708984375,39312.0
48,2020-12-21,4 wk ahead inc case,2021-01-16,51,quantile,0.5,59596.578125,39312.0
50,2020-12-21,4 wk ahead inc case,2021-01-16,51,quantile,0.75,66925.3984375,39312.0
52,2020-12-21,4 wk ahead inc case,2021-01-16,51,quantile,0.9,70950.60390625,39312.0
54,2020-12-21,4 wk ahead inc case,2021-01-16,51,quantile,0.975,72290.041015625,39312.0
56,2020-12-21,1 wk ahead inc case,2020-12-26,45,quantile,0.025,29972.6208984375,23826.0
57,2020-12-21,1 wk ahead inc case,2020-12-26,45,point,NA,48459.375,23826.0
58,2020-12-21,1 wk ahead inc case,2020-12-26,45,quantile,0.1,36181.300390625,23826.0
60,2020-12-21,1 wk ahead inc case,2020-12-26,45,quantile,0.25,40896.37890625,23826.0
62,2020-12-21,1 wk ahead inc case,2020-12-26,45,quantile,0.5,48459.375,23826.0
64,2020-12-21,1 wk ahead inc case,2020-12-26,45,quantile,0.75,51504.5390625,23826.0
66,2020-12-21,1 wk ahead inc case,2020-12-26,45,quantile,0.9,56326.17578125,23826.0
68,2020-12-21,1 wk ahead inc case,2020-12-26,45,quantile,0.975,56326.17578125,23826.0
70,2020-12-21,2 wk ahead inc case,2021-01-02,45,quantile,0.025,39512.19677734375,37366.0
71,2020-12-21,2 wk ahead inc case,2021-01-02,45,point,NA,58795.77734375,37366.0
72,2020-12-21,2 wk ahead inc case,2021-01-02,45,quantile,0.1,41438.38046875,37366.0
74,2020-12-21,2 wk ahead inc case,2021-01-02,45,quantile,0.25,49195.2412109375,37366.0
76,2020-12-21,2 wk ahead inc case,2021-01-02,45,quantile,0.5,58795.77734375,37366.0
78,2020-12-21,2 wk ahead inc case,2021-01-02,45,quantile,0.75,64435.2880859375,37366.0
80,2020-12-21,2 wk ahead inc case,2021-01-02,45,quantile,0.9,69240.36015625,37366.0
82,2020-12-21,2 wk ahead inc case,2021-01-02,45,quantile,0.975,73695.8025390625,37366.0
84,2020-12-21,3 wk ahead inc case,2021-01-09,45,quantile,0.025,44442.8615234375,32338.0
85,2020-12-21,3 wk ahead inc case,2021-01-09,45,point,NA,69303.77734375,32338.0
