,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-06-21,1 wk ahead inc case,2021-06-26,51,quantile,0.025,3184.99267578125,1530.0
1,2021-06-21,1 wk ahead inc case,2021-06-26,51,point,NA,3834.7431640625,1530.0
2,2021-06-21,1 wk ahead inc case,2021-06-26,51,quantile,0.1,3495.9865966796874,1530.0
4,2021-06-21,1 wk ahead inc case,2021-06-26,51,quantile,0.25,3770.75244140625,1530.0
6,2021-06-21,1 wk ahead inc case,2021-06-26,51,quantile,0.5,3834.7431640625,1530.0
8,2021-06-21,1 wk ahead inc case,2021-06-26,51,quantile,0.75,4177.9761962890625,1530.0
10,2021-06-21,1 wk ahead inc case,2021-06-26,51,quantile,0.9,4458.602734375,1530.0
12,2021-06-21,1 wk ahead inc case,2021-06-26,51,quantile,0.975,4844.262121582031,1530.0
14,2021-06-21,2 wk ahead inc case,2021-07-03,51,quantile,0.025,3256.7680053710938,1896.0
15,2021-06-21,2 wk ahead inc case,2021-07-03,51,point,NA,4781.1875,1896.0
16,2021-06-21,2 wk ahead inc case,2021-07-03,51,quantile,0.1,3279.333544921875,1896.0
18,2021-06-21,2 wk ahead inc case,2021-07-03,51,quantile,0.25,4714.66162109375,1896.0
20,2021-06-21,2 wk ahead inc case,2021-07-03,51,quantile,0.5,4781.1875,1896.0
22,2021-06-21,2 wk ahead inc case,2021-07-03,51,quantile,0.75,4895.584716796875,1896.0
24,2021-06-21,2 wk ahead inc case,2021-07-03,51,quantile,0.9,5345.829833984375,1896.0
26,2021-06-21,2 wk ahead inc case,2021-07-03,51,quantile,0.975,5390.303845214844,1896.0
28,2021-06-21,3 wk ahead inc case,2021-07-10,51,quantile,0.025,3760.0525390625,2263.0
29,2021-06-21,3 wk ahead inc case,2021-07-10,51,point,NA,5871.7119140625,2263.0
30,2021-06-21,3 wk ahead inc case,2021-07-10,51,quantile,0.1,5393.634228515625,2263.0
32,2021-06-21,3 wk ahead inc case,2021-07-10,51,quantile,0.25,5695.9404296875,2263.0
34,2021-06-21,3 wk ahead inc case,2021-07-10,51,quantile,0.5,5871.7119140625,2263.0
36,2021-06-21,3 wk ahead inc case,2021-07-10,51,quantile,0.75,6094.285400390625,2263.0
38,2021-06-21,3 wk ahead inc case,2021-07-10,51,quantile,0.9,6337.72802734375,2263.0
40,2021-06-21,3 wk ahead inc case,2021-07-10,51,quantile,0.975,6741.72666015625,2263.0
42,2021-06-21,4 wk ahead inc case,2021-07-17,51,quantile,0.025,3497.5566833496096,3880.0
43,2021-06-21,4 wk ahead inc case,2021-07-17,51,point,NA,7131.373291015625,3880.0
44,2021-06-21,4 wk ahead inc case,2021-07-17,51,quantile,0.1,3823.835107421875,3880.0
46,2021-06-21,4 wk ahead inc case,2021-07-17,51,quantile,0.25,6720.41943359375,3880.0
48,2021-06-21,4 wk ahead inc case,2021-07-17,51,quantile,0.5,7131.373291015625,3880.0
50,2021-06-21,4 wk ahead inc case,2021-07-17,51,quantile,0.75,7400.5050048828125,3880.0
52,2021-06-21,4 wk ahead inc case,2021-07-17,51,quantile,0.9,7694.845751953125,3880.0
54,2021-06-21,4 wk ahead inc case,2021-07-17,51,quantile,0.975,7797.965417480469,3880.0
56,2021-06-21,1 wk ahead inc case,2021-06-26,45,quantile,0.025,959.7866149902344,1137.0
57,2021-06-21,1 wk ahead inc case,2021-06-26,45,point,NA,1283.7901611328125,1137.0
58,2021-06-21,1 wk ahead inc case,2021-06-26,45,quantile,0.1,1088.1423950195312,1137.0
60,2021-06-21,1 wk ahead inc case,2021-06-26,45,quantile,0.25,1202.9146728515625,1137.0
62,2021-06-21,1 wk ahead inc case,2021-06-26,45,quantile,0.5,1283.7901611328125,1137.0
64,2021-06-21,1 wk ahead inc case,2021-06-26,45,quantile,0.75,1371.0732421875,1137.0
66,2021-06-21,1 wk ahead inc case,2021-06-26,45,quantile,0.9,1383.2887451171875,1137.0
68,2021-06-21,1 wk ahead inc case,2021-06-26,45,quantile,0.975,1400.8226318359375,1137.0
70,2021-06-21,2 wk ahead inc case,2021-07-03,45,quantile,0.025,963.2804519653321,1686.0
71,2021-06-21,2 wk ahead inc case,2021-07-03,45,point,NA,1301.819091796875,1686.0
72,2021-06-21,2 wk ahead inc case,2021-07-03,45,quantile,0.1,1082.4753662109374,1686.0
74,2021-06-21,2 wk ahead inc case,2021-07-03,45,quantile,0.25,1097.2431640625,1686.0
76,2021-06-21,2 wk ahead inc case,2021-07-03,45,quantile,0.5,1301.819091796875,1686.0
78,2021-06-21,2 wk ahead inc case,2021-07-03,45,quantile,0.75,1325.9503173828125,1686.0
80,2021-06-21,2 wk ahead inc case,2021-07-03,45,quantile,0.9,1347.205224609375,1686.0
82,2021-06-21,2 wk ahead inc case,2021-07-03,45,quantile,0.975,1361.7586395263672,1686.0
84,2021-06-21,3 wk ahead inc case,2021-07-10,45,quantile,0.025,1052.517642211914,2895.0
85,2021-06-21,3 wk ahead inc case,2021-07-10,45,point,NA,1278.4727783203125,2895.0
86,2021-06-21,3 wk ahead inc case,2021-07-10,45,quantile,0.1,1067.7919189453125,2895.0
88,2021-06-21,3 wk ahead inc case,2021-07-10,45,quantile,0.25,1160.4806823730469,2895.0
90,2021-06-21,3 wk ahead inc case,2021-07-10,45,quantile,0.5,1278.4727783203125,2895.0
92,2021-06-21,3 wk ahead inc case,2021-07-10,45,quantile,0.75,1291.9538269042969,2895.0
94,2021-06-21,3 wk ahead inc case,2021-07-10,45,quantile,0.9,1320.0519287109375,2895.0
96,2021-06-21,3 wk ahead inc case,2021-07-10,45,quantile,0.975,1329.3776885986329,2895.0
98,2021-06-21,4 wk ahead inc case,2021-07-17,45,quantile,0.025,913.2852066040039,5034.0
99,2021-06-21,4 wk ahead inc case,2021-07-17,45,point,NA,1208.0823364257812,5034.0
100,2021-06-21,4 wk ahead inc case,2021-07-17,45,quantile,0.1,964.0543518066407,5034.0
102,2021-06-21,4 wk ahead inc case,2021-07-17,45,quantile,0.25,1086.564208984375,5034.0
104,2021-06-21,4 wk ahead inc case,2021-07-17,45,quantile,0.5,1208.0823364257812,5034.0
106,2021-06-21,4 wk ahead inc case,2021-07-17,45,quantile,0.75,1265.6058044433594,5034.0
108,2021-06-21,4 wk ahead inc case,2021-07-17,45,quantile,0.9,1291.6532470703125,5034.0
110,2021-06-21,4 wk ahead inc case,2021-07-17,45,quantile,0.975,1305.7146301269531,5034.0
112,2021-06-21,1 wk ahead inc case,2021-06-26,37,quantile,0.025,3193.1135681152346,2203.0
113,2021-06-21,1 wk ahead inc case,2021-06-26,37,point,NA,3814.322021484375,2203.0
114,2021-06-21,1 wk ahead inc case,2021-06-26,37,quantile,0.1,3227.947509765625,2203.0
116,2021-06-21,1 wk ahead inc case,2021-06-26,37,quantile,0.25,3300.92822265625,2203.0
118,2021-06-21,1 wk ahead inc case,2021-06-26,37,quantile,0.5,3814.322021484375,2203.0
120,2021-06-21,1 wk ahead inc case,2021-06-26,37,quantile,0.75,3814.322021484375,2203.0
122,2021-06-21,1 wk ahead inc case,2021-06-26,37,quantile,0.9,3814.322021484375,2203.0
