,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-08-02,1 wk ahead inc case,2021-08-07,51,quantile,0.025,10906.629711914062,13181.0
1,2021-08-02,1 wk ahead inc case,2021-08-07,51,point,NA,22014.986328125,13181.0
2,2021-08-02,1 wk ahead inc case,2021-08-07,51,quantile,0.1,14613.02744140625,13181.0
4,2021-08-02,1 wk ahead inc case,2021-08-07,51,quantile,0.25,18706.1220703125,13181.0
6,2021-08-02,1 wk ahead inc case,2021-08-07,51,quantile,0.5,22014.986328125,13181.0
8,2021-08-02,1 wk ahead inc case,2021-08-07,51,quantile,0.75,24284.673828125,13181.0
10,2021-08-02,1 wk ahead inc case,2021-08-07,51,quantile,0.9,26081.685546875,13181.0
12,2021-08-02,1 wk ahead inc case,2021-08-07,51,quantile,0.975,26081.685546875,13181.0
14,2021-08-02,2 wk ahead inc case,2021-08-14,51,quantile,0.025,10774.564208984375,16258.0
15,2021-08-02,2 wk ahead inc case,2021-08-14,51,point,NA,25971.3642578125,16258.0
16,2021-08-02,2 wk ahead inc case,2021-08-14,51,quantile,0.1,17394.7671875,16258.0
18,2021-08-02,2 wk ahead inc case,2021-08-14,51,quantile,0.25,21995.9140625,16258.0
20,2021-08-02,2 wk ahead inc case,2021-08-14,51,quantile,0.5,25971.3642578125,16258.0
22,2021-08-02,2 wk ahead inc case,2021-08-14,51,quantile,0.75,29501.404296875,16258.0
24,2021-08-02,2 wk ahead inc case,2021-08-14,51,quantile,0.9,31137.57578125,16258.0
26,2021-08-02,2 wk ahead inc case,2021-08-14,51,quantile,0.975,32594.678271484372,16258.0
28,2021-08-02,3 wk ahead inc case,2021-08-21,51,quantile,0.025,11772.265576171876,20575.0
29,2021-08-02,3 wk ahead inc case,2021-08-21,51,point,NA,30385.3466796875,20575.0
30,2021-08-02,3 wk ahead inc case,2021-08-21,51,quantile,0.1,19542.6150390625,20575.0
32,2021-08-02,3 wk ahead inc case,2021-08-21,51,quantile,0.25,25777.9580078125,20575.0
34,2021-08-02,3 wk ahead inc case,2021-08-21,51,quantile,0.5,30385.3466796875,20575.0
36,2021-08-02,3 wk ahead inc case,2021-08-21,51,quantile,0.75,35248.80078125,20575.0
38,2021-08-02,3 wk ahead inc case,2021-08-21,51,quantile,0.9,39624.884765625,20575.0
40,2021-08-02,3 wk ahead inc case,2021-08-21,51,quantile,0.975,42090.75693359375,20575.0
42,2021-08-02,4 wk ahead inc case,2021-08-28,51,quantile,0.025,19063.736865234376,23537.0
43,2021-08-02,4 wk ahead inc case,2021-08-28,51,point,NA,37942.095703125,23537.0
44,2021-08-02,4 wk ahead inc case,2021-08-28,51,quantile,0.1,22035.232421875,23537.0
46,2021-08-02,4 wk ahead inc case,2021-08-28,51,quantile,0.25,28382.22998046875,23537.0
48,2021-08-02,4 wk ahead inc case,2021-08-28,51,quantile,0.5,37942.095703125,23537.0
50,2021-08-02,4 wk ahead inc case,2021-08-28,51,quantile,0.75,42626.41015625,23537.0
52,2021-08-02,4 wk ahead inc case,2021-08-28,51,quantile,0.9,45613.753515625,23537.0
54,2021-08-02,4 wk ahead inc case,2021-08-28,51,quantile,0.975,50020.306835937496,23537.0
56,2021-08-02,1 wk ahead inc case,2021-08-07,45,quantile,0.025,19646.8962890625,22003.0
57,2021-08-02,1 wk ahead inc case,2021-08-07,45,point,NA,36663.29296875,22003.0
58,2021-08-02,1 wk ahead inc case,2021-08-07,45,quantile,0.1,25747.1017578125,22003.0
60,2021-08-02,1 wk ahead inc case,2021-08-07,45,quantile,0.25,33189.2744140625,22003.0
62,2021-08-02,1 wk ahead inc case,2021-08-07,45,quantile,0.5,36663.29296875,22003.0
64,2021-08-02,1 wk ahead inc case,2021-08-07,45,quantile,0.75,42602.3203125,22003.0
66,2021-08-02,1 wk ahead inc case,2021-08-07,45,quantile,0.9,42602.3203125,22003.0
68,2021-08-02,1 wk ahead inc case,2021-08-07,45,quantile,0.975,42602.3203125,22003.0
