,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-07-12,1 wk ahead inc case,2021-07-17,51,quantile,0.025,4606.412609863281,3880.0
1,2021-07-12,1 wk ahead inc case,2021-07-17,51,point,NA,9329.1630859375,3880.0
2,2021-07-12,1 wk ahead inc case,2021-07-17,51,quantile,0.1,5757.149267578125,3880.0
4,2021-07-12,1 wk ahead inc case,2021-07-17,51,quantile,0.25,7017.0118408203125,3880.0
6,2021-07-12,1 wk ahead inc case,2021-07-17,51,quantile,0.5,9329.1630859375,3880.0
8,2021-07-12,1 wk ahead inc case,2021-07-17,51,quantile,0.75,9803.0478515625,3880.0
10,2021-07-12,1 wk ahead inc case,2021-07-17,51,quantile,0.9,10067.315136718751,3880.0
12,2021-07-12,1 wk ahead inc case,2021-07-17,51,quantile,0.975,10299.642578125,3880.0
14,2021-07-12,2 wk ahead inc case,2021-07-24,51,quantile,0.025,6498.65458984375,6202.0
15,2021-07-12,2 wk ahead inc case,2021-07-24,51,point,NA,11343.17626953125,6202.0
16,2021-07-12,2 wk ahead inc case,2021-07-24,51,quantile,0.1,7512.795019531251,6202.0
18,2021-07-12,2 wk ahead inc case,2021-07-24,51,quantile,0.25,8787.5517578125,6202.0
20,2021-07-12,2 wk ahead inc case,2021-07-24,51,quantile,0.5,11343.17626953125,6202.0
22,2021-07-12,2 wk ahead inc case,2021-07-24,51,quantile,0.75,12573.16796875,6202.0
24,2021-07-12,2 wk ahead inc case,2021-07-24,51,quantile,0.9,12767.444921875,6202.0
26,2021-07-12,2 wk ahead inc case,2021-07-24,51,quantile,0.975,13171.054150390624,6202.0
28,2021-07-12,3 wk ahead inc case,2021-07-31,51,quantile,0.025,6752.47490234375,10289.0
29,2021-07-12,3 wk ahead inc case,2021-07-31,51,point,NA,12064.75048828125,10289.0
30,2021-07-12,3 wk ahead inc case,2021-07-31,51,quantile,0.1,8885.027099609375,10289.0
32,2021-07-12,3 wk ahead inc case,2021-07-31,51,quantile,0.25,10366.549560546875,10289.0
34,2021-07-12,3 wk ahead inc case,2021-07-31,51,quantile,0.5,12064.75048828125,10289.0
36,2021-07-12,3 wk ahead inc case,2021-07-31,51,quantile,0.75,14493.515869140625,10289.0
38,2021-07-12,3 wk ahead inc case,2021-07-31,51,quantile,0.9,16100.803125,10289.0
40,2021-07-12,3 wk ahead inc case,2021-07-31,51,quantile,0.975,16470.340551757814,10289.0
42,2021-07-12,4 wk ahead inc case,2021-08-07,51,quantile,0.025,6097.727893066407,13181.0
43,2021-07-12,4 wk ahead inc case,2021-08-07,51,point,NA,14689.4287109375,13181.0
44,2021-07-12,4 wk ahead inc case,2021-08-07,51,quantile,0.1,9120.69951171875,13181.0
46,2021-07-12,4 wk ahead inc case,2021-08-07,51,quantile,0.25,12121.956787109375,13181.0
48,2021-07-12,4 wk ahead inc case,2021-08-07,51,quantile,0.5,14689.4287109375,13181.0
50,2021-07-12,4 wk ahead inc case,2021-08-07,51,quantile,0.75,17490.4140625,13181.0
52,2021-07-12,4 wk ahead inc case,2021-08-07,51,quantile,0.9,18618.2595703125,13181.0
