,forecast_date,target,target_end_date,location,type,quantile,value,truth
242,2021-07-19,2 wk ahead inc case,2021-07-31,47,quantile,0.25,19406.42626953125,21510.0
244,2021-07-19,2 wk ahead inc case,2021-07-31,47,quantile,0.5,21778.150390625,21510.0
246,2021-07-19,2 wk ahead inc case,2021-07-31,47,quantile,0.75,26519.17578125,21510.0
248,2021-07-19,2 wk ahead inc case,2021-07-31,47,quantile,0.9,28909.91796875,21510.0
250,2021-07-19,2 wk ahead inc case,2021-07-31,47,quantile,0.975,28909.91796875,21510.0
252,2021-07-19,3 wk ahead inc case,2021-08-07,47,quantile,0.025,11588.427929687501,29125.0
253,2021-07-19,3 wk ahead inc case,2021-08-07,47,point,NA,24292.4013671875,29125.0
254,2021-07-19,3 wk ahead inc case,2021-08-07,47,quantile,0.1,15729.430078125,29125.0
256,2021-07-19,3 wk ahead inc case,2021-08-07,47,quantile,0.25,20333.42333984375,29125.0
258,2021-07-19,3 wk ahead inc case,2021-08-07,47,quantile,0.5,24292.4013671875,29125.0
260,2021-07-19,3 wk ahead inc case,2021-08-07,47,quantile,0.75,28403.9990234375,29125.0
262,2021-07-19,3 wk ahead inc case,2021-08-07,47,quantile,0.9,31301.59375,29125.0
264,2021-07-19,3 wk ahead inc case,2021-08-07,47,quantile,0.975,31531.53349609375,29125.0
266,2021-07-19,4 wk ahead inc case,2021-08-14,47,quantile,0.025,14645.334521484376,39282.0
267,2021-07-19,4 wk ahead inc case,2021-08-14,47,point,NA,24865.0986328125,39282.0
268,2021-07-19,4 wk ahead inc case,2021-08-14,47,quantile,0.1,15603.91513671875,39282.0
270,2021-07-19,4 wk ahead inc case,2021-08-14,47,quantile,0.25,19162.51171875,39282.0
272,2021-07-19,4 wk ahead inc case,2021-08-14,47,quantile,0.5,24865.0986328125,39282.0
274,2021-07-19,4 wk ahead inc case,2021-08-14,47,quantile,0.75,27694.77587890625,39282.0
276,2021-07-19,4 wk ahead inc case,2021-08-14,47,quantile,0.9,30047.532617187502,39282.0
278,2021-07-19,4 wk ahead inc case,2021-08-14,47,quantile,0.975,35498.99765625,39282.0
