,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2020-12-07,1 wk ahead inc case,2020-12-12,51,quantile,0.025,23312.212792968752,24393.0
1,2020-12-07,1 wk ahead inc case,2020-12-12,51,point,NA,39509.310546875,24393.0
2,2020-12-07,1 wk ahead inc case,2020-12-12,51,quantile,0.1,29253.712890625,24393.0
4,2020-12-07,1 wk ahead inc case,2020-12-12,51,quantile,0.25,33078.3779296875,24393.0
6,2020-12-07,1 wk ahead inc case,2020-12-12,51,quantile,0.5,39509.310546875,24393.0
8,2020-12-07,1 wk ahead inc case,2020-12-12,51,quantile,0.75,44339.908203125,24393.0
10,2020-12-07,1 wk ahead inc case,2020-12-12,51,quantile,0.9,46580.171875,24393.0
12,2020-12-07,1 wk ahead inc case,2020-12-12,51,quantile,0.975,46580.171875,24393.0
14,2020-12-07,2 wk ahead inc case,2020-12-19,51,quantile,0.025,25753.3095703125,26617.0
15,2020-12-07,2 wk ahead inc case,2020-12-19,51,point,NA,43800.015625,26617.0
16,2020-12-07,2 wk ahead inc case,2020-12-19,51,quantile,0.1,30579.9564453125,26617.0
18,2020-12-07,2 wk ahead inc case,2020-12-19,51,quantile,0.25,40561.5634765625,26617.0
20,2020-12-07,2 wk ahead inc case,2020-12-19,51,quantile,0.5,43800.015625,26617.0
22,2020-12-07,2 wk ahead inc case,2020-12-19,51,quantile,0.75,51110.3427734375,26617.0
24,2020-12-07,2 wk ahead inc case,2020-12-19,51,quantile,0.9,54319.77734375,26617.0
26,2020-12-07,2 wk ahead inc case,2020-12-19,51,quantile,0.975,56277.3171875,26617.0
28,2020-12-07,3 wk ahead inc case,2020-12-26,51,quantile,0.025,27810.381884765626,29208.0
29,2020-12-07,3 wk ahead inc case,2020-12-26,51,point,NA,51395.890625,29208.0
30,2020-12-07,3 wk ahead inc case,2020-12-26,51,quantile,0.1,37809.104296875004,29208.0
32,2020-12-07,3 wk ahead inc case,2020-12-26,51,quantile,0.25,43986.8681640625,29208.0
34,2020-12-07,3 wk ahead inc case,2020-12-26,51,quantile,0.5,51395.890625,29208.0
36,2020-12-07,3 wk ahead inc case,2020-12-26,51,quantile,0.75,61087.2890625,29208.0
38,2020-12-07,3 wk ahead inc case,2020-12-26,51,quantile,0.9,64989.343359375,29208.0
40,2020-12-07,3 wk ahead inc case,2020-12-26,51,quantile,0.975,66871.86650390625,29208.0
42,2020-12-07,4 wk ahead inc case,2021-01-02,51,quantile,0.025,30798.67138671875,34705.0
43,2020-12-07,4 wk ahead inc case,2021-01-02,51,point,NA,58562.90625,34705.0
44,2020-12-07,4 wk ahead inc case,2021-01-02,51,quantile,0.1,40395.934765625,34705.0
46,2020-12-07,4 wk ahead inc case,2021-01-02,51,quantile,0.25,49806.3154296875,34705.0
48,2020-12-07,4 wk ahead inc case,2021-01-02,51,quantile,0.5,58562.90625,34705.0
50,2020-12-07,4 wk ahead inc case,2021-01-02,51,quantile,0.75,66197.04296875,34705.0
52,2020-12-07,4 wk ahead inc case,2021-01-02,51,quantile,0.9,73907.96796875,34705.0
54,2020-12-07,4 wk ahead inc case,2021-01-02,51,quantile,0.975,75435.6927734375,34705.0
56,2020-12-07,1 wk ahead inc case,2020-12-12,45,quantile,0.025,19910.661328125,21740.0
57,2020-12-07,1 wk ahead inc case,2020-12-12,45,point,NA,37742.03515625,21740.0
58,2020-12-07,1 wk ahead inc case,2020-12-12,45,quantile,0.1,25293.29296875,21740.0
60,2020-12-07,1 wk ahead inc case,2020-12-12,45,quantile,0.25,27919.7763671875,21740.0
62,2020-12-07,1 wk ahead inc case,2020-12-12,45,quantile,0.5,37742.03515625,21740.0
64,2020-12-07,1 wk ahead inc case,2020-12-12,45,quantile,0.75,45588.80078125,21740.0
