,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-10-04,1 wk ahead inc case,2021-10-09,51,quantile,0.025,5304.2763671875,14901.0
1,2021-10-04,1 wk ahead inc case,2021-10-09,51,point,NA,9582.03076171875,14901.0
2,2021-10-04,1 wk ahead inc case,2021-10-09,51,quantile,0.1,7192.801025390625,14901.0
4,2021-10-04,1 wk ahead inc case,2021-10-09,51,quantile,0.25,8566.1044921875,14901.0
6,2021-10-04,1 wk ahead inc case,2021-10-09,51,quantile,0.5,9582.03076171875,14901.0
8,2021-10-04,1 wk ahead inc case,2021-10-09,51,quantile,0.75,10233.3515625,14901.0
10,2021-10-04,1 wk ahead inc case,2021-10-09,51,quantile,0.9,10233.3515625,14901.0
12,2021-10-04,1 wk ahead inc case,2021-10-09,51,quantile,0.975,10773.6064453125,14901.0
14,2021-10-04,2 wk ahead inc case,2021-10-16,51,quantile,0.025,4578.1703125,11845.0
15,2021-10-04,2 wk ahead inc case,2021-10-16,51,point,NA,7544.218505859375,11845.0
16,2021-10-04,2 wk ahead inc case,2021-10-16,51,quantile,0.1,5379.412060546875,11845.0
18,2021-10-04,2 wk ahead inc case,2021-10-16,51,quantile,0.25,6354.47314453125,11845.0
20,2021-10-04,2 wk ahead inc case,2021-10-16,51,quantile,0.5,7544.218505859375,11845.0
22,2021-10-04,2 wk ahead inc case,2021-10-16,51,quantile,0.75,8404.432373046875,11845.0
24,2021-10-04,2 wk ahead inc case,2021-10-16,51,quantile,0.9,8617.83251953125,11845.0
26,2021-10-04,2 wk ahead inc case,2021-10-16,51,quantile,0.975,9102.12294921875,11845.0
28,2021-10-04,3 wk ahead inc case,2021-10-23,51,quantile,0.025,3984.8510986328124,10030.0
29,2021-10-04,3 wk ahead inc case,2021-10-23,51,point,NA,6303.822021484375,10030.0
30,2021-10-04,3 wk ahead inc case,2021-10-23,51,quantile,0.1,4503.812548828125,10030.0
32,2021-10-04,3 wk ahead inc case,2021-10-23,51,quantile,0.25,5673.4443359375,10030.0
34,2021-10-04,3 wk ahead inc case,2021-10-23,51,quantile,0.5,6303.822021484375,10030.0
36,2021-10-04,3 wk ahead inc case,2021-10-23,51,quantile,0.75,7131.4285888671875,10030.0
38,2021-10-04,3 wk ahead inc case,2021-10-23,51,quantile,0.9,7627.0171875,10030.0
40,2021-10-04,3 wk ahead inc case,2021-10-23,51,quantile,0.975,7712.355859375,10030.0
42,2021-10-04,4 wk ahead inc case,2021-10-30,51,quantile,0.025,2480.7521728515626,9070.0
43,2021-10-04,4 wk ahead inc case,2021-10-30,51,point,NA,5453.19287109375,9070.0
44,2021-10-04,4 wk ahead inc case,2021-10-30,51,quantile,0.1,3510.0291015625,9070.0
46,2021-10-04,4 wk ahead inc case,2021-10-30,51,quantile,0.25,4921.96875,9070.0
48,2021-10-04,4 wk ahead inc case,2021-10-30,51,quantile,0.5,5453.19287109375,9070.0
50,2021-10-04,4 wk ahead inc case,2021-10-30,51,quantile,0.75,5966.0404052734375,9070.0
52,2021-10-04,4 wk ahead inc case,2021-10-30,51,quantile,0.9,6199.55439453125,9070.0
54,2021-10-04,4 wk ahead inc case,2021-10-30,51,quantile,0.975,6309.57177734375,9070.0
56,2021-10-04,1 wk ahead inc case,2021-10-09,45,quantile,0.025,2341.426904296875,9969.0
57,2021-10-04,1 wk ahead inc case,2021-10-09,45,point,NA,8181.654296875,9969.0
58,2021-10-04,1 wk ahead inc case,2021-10-09,45,quantile,0.1,3220.6415039062504,9969.0
60,2021-10-04,1 wk ahead inc case,2021-10-09,45,quantile,0.25,7181.4755859375,9969.0
62,2021-10-04,1 wk ahead inc case,2021-10-09,45,quantile,0.5,8181.654296875,9969.0
64,2021-10-04,1 wk ahead inc case,2021-10-09,45,quantile,0.75,8613.455078125,9969.0
66,2021-10-04,1 wk ahead inc case,2021-10-09,45,quantile,0.9,9383.546875,9969.0
68,2021-10-04,1 wk ahead inc case,2021-10-09,45,quantile,0.975,9383.546875,9969.0
70,2021-10-04,2 wk ahead inc case,2021-10-16,45,quantile,0.025,2422.3214416503906,7094.0
71,2021-10-04,2 wk ahead inc case,2021-10-16,45,point,NA,7261.4619140625,7094.0
72,2021-10-04,2 wk ahead inc case,2021-10-16,45,quantile,0.1,3118.9064697265626,7094.0
74,2021-10-04,2 wk ahead inc case,2021-10-16,45,quantile,0.25,6533.250732421875,7094.0
76,2021-10-04,2 wk ahead inc case,2021-10-16,45,quantile,0.5,7261.4619140625,7094.0
78,2021-10-04,2 wk ahead inc case,2021-10-16,45,quantile,0.75,7903.815673828125,7094.0
80,2021-10-04,2 wk ahead inc case,2021-10-16,45,quantile,0.9,8019.239794921875,7094.0
82,2021-10-04,2 wk ahead inc case,2021-10-16,45,quantile,0.975,8142.264538574219,7094.0
84,2021-10-04,3 wk ahead inc case,2021-10-23,45,quantile,0.025,1903.9328247070314,6082.0
85,2021-10-04,3 wk ahead inc case,2021-10-23,45,point,NA,6456.42919921875,6082.0
86,2021-10-04,3 wk ahead inc case,2021-10-23,45,quantile,0.1,2355.1234619140623,6082.0
88,2021-10-04,3 wk ahead inc case,2021-10-23,45,quantile,0.25,3054.2333374023438,6082.0
90,2021-10-04,3 wk ahead inc case,2021-10-23,45,quantile,0.5,6456.42919921875,6082.0
92,2021-10-04,3 wk ahead inc case,2021-10-23,45,quantile,0.75,6999.5518798828125,6082.0
94,2021-10-04,3 wk ahead inc case,2021-10-23,45,quantile,0.9,7105.3853515625,6082.0
96,2021-10-04,3 wk ahead inc case,2021-10-23,45,quantile,0.975,7358.918212890625,6082.0
98,2021-10-04,4 wk ahead inc case,2021-10-30,45,quantile,0.025,1772.1914520263672,5182.0
99,2021-10-04,4 wk ahead inc case,2021-10-30,45,point,NA,5507.56884765625,5182.0
100,2021-10-04,4 wk ahead inc case,2021-10-30,45,quantile,0.1,2362.7771484375003,5182.0
102,2021-10-04,4 wk ahead inc case,2021-10-30,45,quantile,0.25,3013.7784423828125,5182.0
104,2021-10-04,4 wk ahead inc case,2021-10-30,45,quantile,0.5,5507.56884765625,5182.0
106,2021-10-04,4 wk ahead inc case,2021-10-30,45,quantile,0.75,5947.835693359375,5182.0
108,2021-10-04,4 wk ahead inc case,2021-10-30,45,quantile,0.9,6409.485400390625,5182.0
110,2021-10-04,4 wk ahead inc case,2021-10-30,45,quantile,0.975,6511.823913574219,5182.0
112,2021-10-04,1 wk ahead inc case,2021-10-09,37,quantile,0.025,6229.036755371094,21834.0
113,2021-10-04,1 wk ahead inc case,2021-10-09,37,point,NA,10237.43359375,21834.0
114,2021-10-04,1 wk ahead inc case,2021-10-09,37,quantile,0.1,7177.890673828125,21834.0
116,2021-10-04,1 wk ahead inc case,2021-10-09,37,quantile,0.25,9010.97265625,21834.0
118,2021-10-04,1 wk ahead inc case,2021-10-09,37,quantile,0.5,10237.43359375,21834.0
120,2021-10-04,1 wk ahead inc case,2021-10-09,37,quantile,0.75,12063.78515625,21834.0
122,2021-10-04,1 wk ahead inc case,2021-10-09,37,quantile,0.9,12506.46083984375,21834.0
124,2021-10-04,1 wk ahead inc case,2021-10-09,37,quantile,0.975,14935.296875,21834.0
126,2021-10-04,2 wk ahead inc case,2021-10-16,37,quantile,0.025,5642.07177734375,16483.0
127,2021-10-04,2 wk ahead inc case,2021-10-16,37,point,NA,9387.97705078125,16483.0
128,2021-10-04,2 wk ahead inc case,2021-10-16,37,quantile,0.1,6772.892578125,16483.0
130,2021-10-04,2 wk ahead inc case,2021-10-16,37,quantile,0.25,8004.2598876953125,16483.0
132,2021-10-04,2 wk ahead inc case,2021-10-16,37,quantile,0.5,9387.97705078125,16483.0
134,2021-10-04,2 wk ahead inc case,2021-10-16,37,quantile,0.75,10315.87890625,16483.0
136,2021-10-04,2 wk ahead inc case,2021-10-16,37,quantile,0.9,10912.930859375001,16483.0
138,2021-10-04,2 wk ahead inc case,2021-10-16,37,quantile,0.975,13000.137988281247,16483.0
140,2021-10-04,3 wk ahead inc case,2021-10-23,37,quantile,0.025,5436.039294433594,14196.0
141,2021-10-04,3 wk ahead inc case,2021-10-23,37,point,NA,8302.98828125,14196.0
142,2021-10-04,3 wk ahead inc case,2021-10-23,37,quantile,0.1,6484.3927734375,14196.0
144,2021-10-04,3 wk ahead inc case,2021-10-23,37,quantile,0.25,7021.4627685546875,14196.0
146,2021-10-04,3 wk ahead inc case,2021-10-23,37,quantile,0.5,8302.98828125,14196.0
148,2021-10-04,3 wk ahead inc case,2021-10-23,37,quantile,0.75,9537.729736328125,14196.0
150,2021-10-04,3 wk ahead inc case,2021-10-23,37,quantile,0.9,10990.5298828125,14196.0
152,2021-10-04,3 wk ahead inc case,2021-10-23,37,quantile,0.975,12112.746557617187,14196.0
154,2021-10-04,4 wk ahead inc case,2021-10-30,37,quantile,0.025,3911.680047607422,12152.0
155,2021-10-04,4 wk ahead inc case,2021-10-30,37,point,NA,7338.59716796875,12152.0
156,2021-10-04,4 wk ahead inc case,2021-10-30,37,quantile,0.1,5297.75107421875,12152.0
158,2021-10-04,4 wk ahead inc case,2021-10-30,37,quantile,0.25,6118.9014892578125,12152.0
160,2021-10-04,4 wk ahead inc case,2021-10-30,37,quantile,0.5,7338.59716796875,12152.0
162,2021-10-04,4 wk ahead inc case,2021-10-30,37,quantile,0.75,8673.481689453125,12152.0
164,2021-10-04,4 wk ahead inc case,2021-10-30,37,quantile,0.9,10335.59912109375,12152.0
166,2021-10-04,4 wk ahead inc case,2021-10-30,37,quantile,0.975,11650.489624023438,12152.0
168,2021-10-04,1 wk ahead inc case,2021-10-09,13,quantile,0.025,4006.16290925,12873.0
169,2021-10-04,1 wk ahead inc case,2021-10-09,13,point,NA,6876.880859,12873.0
170,2021-10-04,1 wk ahead inc case,2021-10-09,13,quantile,0.1,4297.18457,12873.0
172,2021-10-04,1 wk ahead inc case,2021-10-09,13,quantile,0.25,6114.6654055,12873.0
174,2021-10-04,1 wk ahead inc case,2021-10-09,13,quantile,0.5,6876.880859,12873.0
176,2021-10-04,1 wk ahead inc case,2021-10-09,13,quantile,0.75,6923.717285,12873.0
178,2021-10-04,1 wk ahead inc case,2021-10-09,13,quantile,0.9,7359.0386229000005,12873.0
180,2021-10-04,1 wk ahead inc case,2021-10-09,13,quantile,0.975,7582.81662605,12873.0
182,2021-10-04,2 wk ahead inc case,2021-10-16,13,quantile,0.025,4270.988561725,9693.0
183,2021-10-04,2 wk ahead inc case,2021-10-16,13,point,NA,6251.799316,9693.0
184,2021-10-04,2 wk ahead inc case,2021-10-16,13,quantile,0.1,5266.9435545,9693.0
186,2021-10-04,2 wk ahead inc case,2021-10-16,13,quantile,0.25,5706.9490967500005,9693.0
188,2021-10-04,2 wk ahead inc case,2021-10-16,13,quantile,0.5,6251.799316,9693.0
190,2021-10-04,2 wk ahead inc case,2021-10-16,13,quantile,0.75,6688.8641355,9693.0
192,2021-10-04,2 wk ahead inc case,2021-10-16,13,quantile,0.9,7229.0147458,9693.0
194,2021-10-04,2 wk ahead inc case,2021-10-16,13,quantile,0.975,7583.1516724,9693.0
196,2021-10-04,3 wk ahead inc case,2021-10-23,13,quantile,0.025,4213.359717075,8676.0
197,2021-10-04,3 wk ahead inc case,2021-10-23,13,point,NA,5879.663574,8676.0
198,2021-10-04,3 wk ahead inc case,2021-10-23,13,quantile,0.1,4728.8304201,8676.0
200,2021-10-04,3 wk ahead inc case,2021-10-23,13,quantile,0.25,5450.628662,8676.0
202,2021-10-04,3 wk ahead inc case,2021-10-23,13,quantile,0.5,5879.663574,8676.0
204,2021-10-04,3 wk ahead inc case,2021-10-23,13,quantile,0.75,6186.1694335,8676.0
206,2021-10-04,3 wk ahead inc case,2021-10-23,13,quantile,0.9,6693.5020022,8676.0
208,2021-10-04,3 wk ahead inc case,2021-10-23,13,quantile,0.975,7197.5055665,8676.0
210,2021-10-04,4 wk ahead inc case,2021-10-30,13,quantile,0.025,4219.943847825,7837.0
211,2021-10-04,4 wk ahead inc case,2021-10-30,13,point,NA,5777.346680000001,7837.0
212,2021-10-04,4 wk ahead inc case,2021-10-30,13,quantile,0.1,5053.4896484,7837.0
214,2021-10-04,4 wk ahead inc case,2021-10-30,13,quantile,0.25,5454.5989995,7837.0
216,2021-10-04,4 wk ahead inc case,2021-10-30,13,quantile,0.5,5777.346680000001,7837.0
218,2021-10-04,4 wk ahead inc case,2021-10-30,13,quantile,0.75,6240.2058105,7837.0
220,2021-10-04,4 wk ahead inc case,2021-10-30,13,quantile,0.9,7043.7741699,7837.0
222,2021-10-04,4 wk ahead inc case,2021-10-30,13,quantile,0.975,7278.3112057749995,7837.0
224,2021-10-04,1 wk ahead inc case,2021-10-09,47,quantile,0.025,6682.634765625,12018.0
225,2021-10-04,1 wk ahead inc case,2021-10-09,47,point,NA,10463.24658203125,12018.0
226,2021-10-04,1 wk ahead inc case,2021-10-09,47,quantile,0.1,6955.58232421875,12018.0
228,2021-10-04,1 wk ahead inc case,2021-10-09,47,quantile,0.25,8718.78857421875,12018.0
230,2021-10-04,1 wk ahead inc case,2021-10-09,47,quantile,0.5,10463.24658203125,12018.0
232,2021-10-04,1 wk ahead inc case,2021-10-09,47,quantile,0.75,11099.08203125,12018.0
234,2021-10-04,1 wk ahead inc case,2021-10-09,47,quantile,0.9,11964.2822265625,12018.0
236,2021-10-04,1 wk ahead inc case,2021-10-09,47,quantile,0.975,11964.2822265625,12018.0
238,2021-10-04,2 wk ahead inc case,2021-10-16,47,quantile,0.025,6411.96875,9019.0
239,2021-10-04,2 wk ahead inc case,2021-10-16,47,point,NA,9836.21240234375,9019.0
240,2021-10-04,2 wk ahead inc case,2021-10-16,47,quantile,0.1,7047.42724609375,9019.0
242,2021-10-04,2 wk ahead inc case,2021-10-16,47,quantile,0.25,8582.408447265625,9019.0
244,2021-10-04,2 wk ahead inc case,2021-10-16,47,quantile,0.5,9836.21240234375,9019.0
246,2021-10-04,2 wk ahead inc case,2021-10-16,47,quantile,0.75,10060.762939453125,9019.0
248,2021-10-04,2 wk ahead inc case,2021-10-16,47,quantile,0.9,10811.217480468751,9019.0
250,2021-10-04,2 wk ahead inc case,2021-10-16,47,quantile,0.975,11523.519287109375,9019.0
252,2021-10-04,3 wk ahead inc case,2021-10-23,47,quantile,0.025,4353.656237792969,6881.0
253,2021-10-04,3 wk ahead inc case,2021-10-23,47,point,NA,8777.3193359375,6881.0
254,2021-10-04,3 wk ahead inc case,2021-10-23,47,quantile,0.1,5942.54697265625,6881.0
256,2021-10-04,3 wk ahead inc case,2021-10-23,47,quantile,0.25,7014.6168212890625,6881.0
258,2021-10-04,3 wk ahead inc case,2021-10-23,47,quantile,0.5,8777.3193359375,6881.0
260,2021-10-04,3 wk ahead inc case,2021-10-23,47,quantile,0.75,8843.2421875,6881.0
262,2021-10-04,3 wk ahead inc case,2021-10-23,47,quantile,0.9,9510.728710937501,6881.0
264,2021-10-04,3 wk ahead inc case,2021-10-23,47,quantile,0.975,10467.659521484375,6881.0
266,2021-10-04,4 wk ahead inc case,2021-10-30,47,quantile,0.025,4904.096423339844,6626.0
267,2021-10-04,4 wk ahead inc case,2021-10-30,47,point,NA,7696.677734375,6626.0
268,2021-10-04,4 wk ahead inc case,2021-10-30,47,quantile,0.1,5481.358984375,6626.0
270,2021-10-04,4 wk ahead inc case,2021-10-30,47,quantile,0.25,6334.2125244140625,6626.0
272,2021-10-04,4 wk ahead inc case,2021-10-30,47,quantile,0.5,7696.677734375,6626.0
274,2021-10-04,4 wk ahead inc case,2021-10-30,47,quantile,0.75,7793.8177490234375,6626.0
276,2021-10-04,4 wk ahead inc case,2021-10-30,47,quantile,0.9,8507.9626953125,6626.0
278,2021-10-04,4 wk ahead inc case,2021-10-30,47,quantile,0.975,8806.13154296875,6626.0
