,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-04-05,1 wk ahead inc case,2021-04-10,51,quantile,0.025,6042.0322265625,10649.0
1,2021-04-05,1 wk ahead inc case,2021-04-10,51,point,NA,7568.65283203125,10649.0
2,2021-04-05,1 wk ahead inc case,2021-04-10,51,quantile,0.1,6044.5439453125,10649.0
4,2021-04-05,1 wk ahead inc case,2021-04-10,51,quantile,0.25,6542.0677490234375,10649.0
6,2021-04-05,1 wk ahead inc case,2021-04-10,51,quantile,0.5,7568.65283203125,10649.0
8,2021-04-05,1 wk ahead inc case,2021-04-10,51,quantile,0.75,8068.060546875,10649.0
10,2021-04-05,1 wk ahead inc case,2021-04-10,51,quantile,0.9,8068.060546875,10649.0
12,2021-04-05,1 wk ahead inc case,2021-04-10,51,quantile,0.975,8070.57177734375,10649.0
14,2021-04-05,2 wk ahead inc case,2021-04-17,51,quantile,0.025,5722.315173339844,8649.0
15,2021-04-05,2 wk ahead inc case,2021-04-17,51,point,NA,7869.32763671875,8649.0
16,2021-04-05,2 wk ahead inc case,2021-04-17,51,quantile,0.1,6479.630712890625,8649.0
18,2021-04-05,2 wk ahead inc case,2021-04-17,51,quantile,0.25,7131.3978271484375,8649.0
20,2021-04-05,2 wk ahead inc case,2021-04-17,51,quantile,0.5,7869.32763671875,8649.0
22,2021-04-05,2 wk ahead inc case,2021-04-17,51,quantile,0.75,7896.0948486328125,8649.0
24,2021-04-05,2 wk ahead inc case,2021-04-17,51,quantile,0.9,7906.755859375,8649.0
26,2021-04-05,2 wk ahead inc case,2021-04-17,51,quantile,0.975,7906.8466796875,8649.0
28,2021-04-05,3 wk ahead inc case,2021-04-24,51,quantile,0.025,5680.29853515625,7277.0
29,2021-04-05,3 wk ahead inc case,2021-04-24,51,point,NA,7382.653564453125,7277.0
30,2021-04-05,3 wk ahead inc case,2021-04-24,51,quantile,0.1,5982.774365234375,7277.0
32,2021-04-05,3 wk ahead inc case,2021-04-24,51,quantile,0.25,6454.2593994140625,7277.0
34,2021-04-05,3 wk ahead inc case,2021-04-24,51,quantile,0.5,7382.653564453125,7277.0
36,2021-04-05,3 wk ahead inc case,2021-04-24,51,quantile,0.75,7777.415283203125,7277.0
38,2021-04-05,3 wk ahead inc case,2021-04-24,51,quantile,0.9,7800.50498046875,7277.0
40,2021-04-05,3 wk ahead inc case,2021-04-24,51,quantile,0.975,7808.336022949219,7277.0
42,2021-04-05,4 wk ahead inc case,2021-05-01,51,quantile,0.025,5673.784899902344,5672.0
43,2021-04-05,4 wk ahead inc case,2021-05-01,51,point,NA,7603.990478515625,5672.0
44,2021-04-05,4 wk ahead inc case,2021-05-01,51,quantile,0.1,6407.46591796875,5672.0
46,2021-04-05,4 wk ahead inc case,2021-05-01,51,quantile,0.25,6915.810546875,5672.0
48,2021-04-05,4 wk ahead inc case,2021-05-01,51,quantile,0.5,7603.990478515625,5672.0
50,2021-04-05,4 wk ahead inc case,2021-05-01,51,quantile,0.75,7696.6759033203125,5672.0
52,2021-04-05,4 wk ahead inc case,2021-05-01,51,quantile,0.9,7724.877978515625,5672.0
54,2021-04-05,4 wk ahead inc case,2021-05-01,51,quantile,0.975,7735.29345703125,5672.0
56,2021-04-05,1 wk ahead inc case,2021-04-10,45,quantile,0.025,5778.3564453125,6489.0
57,2021-04-05,1 wk ahead inc case,2021-04-10,45,point,NA,6553.537109375,6489.0
58,2021-04-05,1 wk ahead inc case,2021-04-10,45,quantile,0.1,6157.62822265625,6489.0
60,2021-04-05,1 wk ahead inc case,2021-04-10,45,quantile,0.25,6245.26953125,6489.0
62,2021-04-05,1 wk ahead inc case,2021-04-10,45,quantile,0.5,6553.537109375,6489.0
64,2021-04-05,1 wk ahead inc case,2021-04-10,45,quantile,0.75,6620.88134765625,6489.0
66,2021-04-05,1 wk ahead inc case,2021-04-10,45,quantile,0.9,6620.88134765625,6489.0
68,2021-04-05,1 wk ahead inc case,2021-04-10,45,quantile,0.975,6699.77392578125,6489.0
70,2021-04-05,2 wk ahead inc case,2021-04-17,45,quantile,0.025,5921.936669921875,5968.0
71,2021-04-05,2 wk ahead inc case,2021-04-17,45,point,NA,6367.77783203125,5968.0
72,2021-04-05,2 wk ahead inc case,2021-04-17,45,quantile,0.1,6000.077880859375,5968.0
74,2021-04-05,2 wk ahead inc case,2021-04-17,45,quantile,0.25,6200.2098388671875,5968.0
76,2021-04-05,2 wk ahead inc case,2021-04-17,45,quantile,0.5,6367.77783203125,5968.0
78,2021-04-05,2 wk ahead inc case,2021-04-17,45,quantile,0.75,6555.7357177734375,5968.0
80,2021-04-05,2 wk ahead inc case,2021-04-17,45,quantile,0.9,6566.6576171875,5968.0
82,2021-04-05,2 wk ahead inc case,2021-04-17,45,quantile,0.975,6630.118969726563,5968.0
84,2021-04-05,3 wk ahead inc case,2021-04-24,45,quantile,0.025,5936.746520996094,5333.0
85,2021-04-05,3 wk ahead inc case,2021-04-24,45,point,NA,6356.10302734375,5333.0
86,2021-04-05,3 wk ahead inc case,2021-04-24,45,quantile,0.1,6056.62333984375,5333.0
88,2021-04-05,3 wk ahead inc case,2021-04-24,45,quantile,0.25,6152.977783203125,5333.0
90,2021-04-05,3 wk ahead inc case,2021-04-24,45,quantile,0.5,6356.10302734375,5333.0
92,2021-04-05,3 wk ahead inc case,2021-04-24,45,quantile,0.75,6545.7900390625,5333.0
94,2021-04-05,3 wk ahead inc case,2021-04-24,45,quantile,0.9,6553.081396484375,5333.0
