,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2020-11-16,1 wk ahead inc case,2020-11-21,51,quantile,0.025,16988.47939453125,17945.0
1,2020-11-16,1 wk ahead inc case,2020-11-21,51,point,NA,30887.998046875,17945.0
2,2020-11-16,1 wk ahead inc case,2020-11-21,51,quantile,0.1,21344.78828125,17945.0
4,2020-11-16,1 wk ahead inc case,2020-11-21,51,quantile,0.25,24951.66015625,17945.0
6,2020-11-16,1 wk ahead inc case,2020-11-21,51,quantile,0.5,30887.998046875,17945.0
8,2020-11-16,1 wk ahead inc case,2020-11-21,51,quantile,0.75,37000.66796875,17945.0
10,2020-11-16,1 wk ahead inc case,2020-11-21,51,quantile,0.9,37387.1703125,17945.0
12,2020-11-16,1 wk ahead inc case,2020-11-21,51,quantile,0.975,37686.1953125,17945.0
14,2020-11-16,2 wk ahead inc case,2020-11-28,51,quantile,0.025,21796.78837890625,17570.0
15,2020-11-16,2 wk ahead inc case,2020-11-28,51,point,NA,42279.583984375,17570.0
16,2020-11-16,2 wk ahead inc case,2020-11-28,51,quantile,0.1,29226.865625,17570.0
18,2020-11-16,2 wk ahead inc case,2020-11-28,51,quantile,0.25,34537.896484375,17570.0
20,2020-11-16,2 wk ahead inc case,2020-11-28,51,quantile,0.5,42279.583984375,17570.0
22,2020-11-16,2 wk ahead inc case,2020-11-28,51,quantile,0.75,47200.2919921875,17570.0
24,2020-11-16,2 wk ahead inc case,2020-11-28,51,quantile,0.9,52507.12890625,17570.0
26,2020-11-16,2 wk ahead inc case,2020-11-28,51,quantile,0.975,52894.046875,17570.0
28,2020-11-16,3 wk ahead inc case,2020-12-05,51,quantile,0.025,26739.618212890626,27610.0
29,2020-11-16,3 wk ahead inc case,2020-12-05,51,point,NA,51844.8671875,27610.0
30,2020-11-16,3 wk ahead inc case,2020-12-05,51,quantile,0.1,33438.041015625,27610.0
32,2020-11-16,3 wk ahead inc case,2020-12-05,51,quantile,0.25,44859.7607421875,27610.0
34,2020-11-16,3 wk ahead inc case,2020-12-05,51,quantile,0.5,51844.8671875,27610.0
36,2020-11-16,3 wk ahead inc case,2020-12-05,51,quantile,0.75,62510.2763671875,27610.0
38,2020-11-16,3 wk ahead inc case,2020-12-05,51,quantile,0.9,66037.35234375,27610.0
40,2020-11-16,3 wk ahead inc case,2020-12-05,51,quantile,0.975,75229.0802734375,27610.0
42,2020-11-16,4 wk ahead inc case,2020-12-12,51,quantile,0.025,38905.56005859375,24393.0
43,2020-11-16,4 wk ahead inc case,2020-12-12,51,point,NA,69054.3828125,24393.0
