,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-12-06,1 wk ahead inc case,2021-12-11,51,quantile,0.025,2887.6899230957033,19345.0
1,2021-12-06,1 wk ahead inc case,2021-12-11,51,point,NA,7436.9541015625,19345.0
2,2021-12-06,1 wk ahead inc case,2021-12-11,51,quantile,0.1,5615.16044921875,19345.0
4,2021-12-06,1 wk ahead inc case,2021-12-11,51,quantile,0.25,6282.095458984375,19345.0
6,2021-12-06,1 wk ahead inc case,2021-12-11,51,quantile,0.5,7436.9541015625,19345.0
8,2021-12-06,1 wk ahead inc case,2021-12-11,51,quantile,0.75,8845.77880859375,19345.0
10,2021-12-06,1 wk ahead inc case,2021-12-11,51,quantile,0.9,10511.947265625,19345.0
12,2021-12-06,1 wk ahead inc case,2021-12-11,51,quantile,0.975,11801.353540039061,19345.0
14,2021-12-06,2 wk ahead inc case,2021-12-18,51,quantile,0.025,4550.508508300782,35983.0
15,2021-12-06,2 wk ahead inc case,2021-12-18,51,point,NA,8516.7978515625,35983.0
16,2021-12-06,2 wk ahead inc case,2021-12-18,51,quantile,0.1,4996.143798828125,35983.0
18,2021-12-06,2 wk ahead inc case,2021-12-18,51,quantile,0.25,6564.41748046875,35983.0
20,2021-12-06,2 wk ahead inc case,2021-12-18,51,quantile,0.5,8516.7978515625,35983.0
22,2021-12-06,2 wk ahead inc case,2021-12-18,51,quantile,0.75,9297.23974609375,35983.0
24,2021-12-06,2 wk ahead inc case,2021-12-18,51,quantile,0.9,10608.61103515625,35983.0
26,2021-12-06,2 wk ahead inc case,2021-12-18,51,quantile,0.975,11539.018139648437,35983.0
28,2021-12-06,3 wk ahead inc case,2021-12-25,51,quantile,0.025,6031.623217773437,69029.0
29,2021-12-06,3 wk ahead inc case,2021-12-25,51,point,NA,10713.685546875,69029.0
30,2021-12-06,3 wk ahead inc case,2021-12-25,51,quantile,0.1,7612.635546875,69029.0
32,2021-12-06,3 wk ahead inc case,2021-12-25,51,quantile,0.25,8966.428955078125,69029.0
34,2021-12-06,3 wk ahead inc case,2021-12-25,51,quantile,0.5,10713.685546875,69029.0
36,2021-12-06,3 wk ahead inc case,2021-12-25,51,quantile,0.75,12564.44775390625,69029.0
38,2021-12-06,3 wk ahead inc case,2021-12-25,51,quantile,0.9,13432.023632812501,69029.0
40,2021-12-06,3 wk ahead inc case,2021-12-25,51,quantile,0.975,14745.120092773435,69029.0
42,2021-12-06,4 wk ahead inc case,2022-01-01,51,quantile,0.025,5004.0930053710945,80544.0
43,2021-12-06,4 wk ahead inc case,2022-01-01,51,point,NA,12103.0458984375,80544.0
44,2021-12-06,4 wk ahead inc case,2022-01-01,51,quantile,0.1,7307.547998046875,80544.0
46,2021-12-06,4 wk ahead inc case,2022-01-01,51,quantile,0.25,9738.7421875,80544.0
48,2021-12-06,4 wk ahead inc case,2022-01-01,51,quantile,0.5,12103.0458984375,80544.0
50,2021-12-06,4 wk ahead inc case,2022-01-01,51,quantile,0.75,14500.300537109375,80544.0
52,2021-12-06,4 wk ahead inc case,2022-01-01,51,quantile,0.9,16714.322265625,80544.0
54,2021-12-06,4 wk ahead inc case,2022-01-01,51,quantile,0.975,19894.79658203125,80544.0
56,2021-12-06,1 wk ahead inc case,2021-12-11,45,quantile,0.025,1545.7589599609375,7131.0
57,2021-12-06,1 wk ahead inc case,2021-12-11,45,point,NA,2885.1898193359375,7131.0
58,2021-12-06,1 wk ahead inc case,2021-12-11,45,quantile,0.1,1945.3843505859377,7131.0
60,2021-12-06,1 wk ahead inc case,2021-12-11,45,quantile,0.25,2569.9008178710938,7131.0
62,2021-12-06,1 wk ahead inc case,2021-12-11,45,quantile,0.5,2885.1898193359375,7131.0
64,2021-12-06,1 wk ahead inc case,2021-12-11,45,quantile,0.75,3852.43115234375,7131.0
66,2021-12-06,1 wk ahead inc case,2021-12-11,45,quantile,0.9,4774.002197265625,7131.0
68,2021-12-06,1 wk ahead inc case,2021-12-11,45,quantile,0.975,5332.442077636719,7131.0
70,2021-12-06,2 wk ahead inc case,2021-12-18,45,quantile,0.025,1617.5973175048828,8373.0
71,2021-12-06,2 wk ahead inc case,2021-12-18,45,point,NA,2860.92138671875,8373.0
72,2021-12-06,2 wk ahead inc case,2021-12-18,45,quantile,0.1,1794.33779296875,8373.0
74,2021-12-06,2 wk ahead inc case,2021-12-18,45,quantile,0.25,2325.23046875,8373.0
76,2021-12-06,2 wk ahead inc case,2021-12-18,45,quantile,0.5,2860.92138671875,8373.0
78,2021-12-06,2 wk ahead inc case,2021-12-18,45,quantile,0.75,3144.2969970703125,8373.0
80,2021-12-06,2 wk ahead inc case,2021-12-18,45,quantile,0.9,4076.8989746093753,8373.0
82,2021-12-06,2 wk ahead inc case,2021-12-18,45,quantile,0.975,4705.383203125,8373.0
84,2021-12-06,3 wk ahead inc case,2021-12-25,45,quantile,0.025,1822.069174194336,30747.0
85,2021-12-06,3 wk ahead inc case,2021-12-25,45,point,NA,4279.42431640625,30747.0
86,2021-12-06,3 wk ahead inc case,2021-12-25,45,quantile,0.1,2835.3364746093753,30747.0
88,2021-12-06,3 wk ahead inc case,2021-12-25,45,quantile,0.25,3596.0159912109375,30747.0
90,2021-12-06,3 wk ahead inc case,2021-12-25,45,quantile,0.5,4279.42431640625,30747.0
92,2021-12-06,3 wk ahead inc case,2021-12-25,45,quantile,0.75,5154.102783203125,30747.0
94,2021-12-06,3 wk ahead inc case,2021-12-25,45,quantile,0.9,6056.58896484375,30747.0
96,2021-12-06,3 wk ahead inc case,2021-12-25,45,quantile,0.975,7325.654809570312,30747.0
98,2021-12-06,4 wk ahead inc case,2022-01-01,45,quantile,0.025,2189.553106689453,67638.0
99,2021-12-06,4 wk ahead inc case,2022-01-01,45,point,NA,5295.427978515625,67638.0
100,2021-12-06,4 wk ahead inc case,2022-01-01,45,quantile,0.1,3119.9472412109376,67638.0
102,2021-12-06,4 wk ahead inc case,2022-01-01,45,quantile,0.25,4266.405517578125,67638.0
104,2021-12-06,4 wk ahead inc case,2022-01-01,45,quantile,0.5,5295.427978515625,67638.0
106,2021-12-06,4 wk ahead inc case,2022-01-01,45,quantile,0.75,6189.494873046875,67638.0
