,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-11-29,1 wk ahead inc case,2021-12-04,51,quantile,0.025,1966.1718841552733,17480.0
1,2021-11-29,1 wk ahead inc case,2021-12-04,51,point,NA,5903.05810546875,17480.0
2,2021-11-29,1 wk ahead inc case,2021-12-04,51,quantile,0.1,3693.3982910156246,17480.0
4,2021-11-29,1 wk ahead inc case,2021-12-04,51,quantile,0.25,3935.0652465820312,17480.0
6,2021-11-29,1 wk ahead inc case,2021-12-04,51,quantile,0.5,5903.05810546875,17480.0
8,2021-11-29,1 wk ahead inc case,2021-12-04,51,quantile,0.75,7857.210693359375,17480.0
10,2021-11-29,1 wk ahead inc case,2021-12-04,51,quantile,0.9,9640.458203125001,17480.0
12,2021-11-29,1 wk ahead inc case,2021-12-04,51,quantile,0.975,9834.01142578125,17480.0
14,2021-11-29,2 wk ahead inc case,2021-12-11,51,quantile,0.025,4173.444885253906,19345.0
15,2021-11-29,2 wk ahead inc case,2021-12-11,51,point,NA,8297.83447265625,19345.0
16,2021-11-29,2 wk ahead inc case,2021-12-11,51,quantile,0.1,4377.51494140625,19345.0
18,2021-11-29,2 wk ahead inc case,2021-12-11,51,quantile,0.25,6428.994140625,19345.0
20,2021-11-29,2 wk ahead inc case,2021-12-11,51,quantile,0.5,8297.83447265625,19345.0
22,2021-11-29,2 wk ahead inc case,2021-12-11,51,quantile,0.75,9993.128173828125,19345.0
24,2021-11-29,2 wk ahead inc case,2021-12-11,51,quantile,0.9,12675.8103515625,19345.0
26,2021-11-29,2 wk ahead inc case,2021-12-11,51,quantile,0.975,12996.059594726563,19345.0
28,2021-11-29,3 wk ahead inc case,2021-12-18,51,quantile,0.025,2061.2979095458986,35983.0
29,2021-11-29,3 wk ahead inc case,2021-12-18,51,point,NA,6425.379638671875,35983.0
30,2021-11-29,3 wk ahead inc case,2021-12-18,51,quantile,0.1,3731.791577148438,35983.0
32,2021-11-29,3 wk ahead inc case,2021-12-18,51,quantile,0.25,5870.249267578125,35983.0
34,2021-11-29,3 wk ahead inc case,2021-12-18,51,quantile,0.5,6425.379638671875,35983.0
36,2021-11-29,3 wk ahead inc case,2021-12-18,51,quantile,0.75,8319.199462890625,35983.0
38,2021-11-29,3 wk ahead inc case,2021-12-18,51,quantile,0.9,10476.085253906249,35983.0
40,2021-11-29,3 wk ahead inc case,2021-12-18,51,quantile,0.975,12637.4287109375,35983.0
42,2021-11-29,4 wk ahead inc case,2021-12-25,51,quantile,0.025,595.9839508824052,69029.0
43,2021-11-29,4 wk ahead inc case,2021-12-25,51,point,NA,9826.5478515625,69029.0
44,2021-11-29,4 wk ahead inc case,2021-12-25,51,quantile,0.1,4802.490771484375,69029.0
46,2021-11-29,4 wk ahead inc case,2021-12-25,51,quantile,0.25,7470.557861328125,69029.0
48,2021-11-29,4 wk ahead inc case,2021-12-25,51,quantile,0.5,9826.5478515625,69029.0
50,2021-11-29,4 wk ahead inc case,2021-12-25,51,quantile,0.75,10741.1474609375,69029.0
52,2021-11-29,4 wk ahead inc case,2021-12-25,51,quantile,0.9,12682.202441406249,69029.0
54,2021-11-29,4 wk ahead inc case,2021-12-25,51,quantile,0.975,13205.745947265623,69029.0
56,2021-11-29,1 wk ahead inc case,2021-12-04,45,quantile,0.025,208.6118872888387,7357.0
57,2021-11-29,1 wk ahead inc case,2021-12-04,45,point,NA,3035.9422607421875,7357.0
58,2021-11-29,1 wk ahead inc case,2021-12-04,45,quantile,0.1,1779.5467407226563,7357.0
60,2021-11-29,1 wk ahead inc case,2021-12-04,45,quantile,0.25,2757.8998413085938,7357.0
62,2021-11-29,1 wk ahead inc case,2021-12-04,45,quantile,0.5,3035.9422607421875,7357.0
64,2021-11-29,1 wk ahead inc case,2021-12-04,45,quantile,0.75,3758.15283203125,7357.0
66,2021-11-29,1 wk ahead inc case,2021-12-04,45,quantile,0.9,4637.807910156251,7357.0
68,2021-11-29,1 wk ahead inc case,2021-12-04,45,quantile,0.975,5599.638916015625,7357.0
70,2021-11-29,2 wk ahead inc case,2021-12-11,45,quantile,0.025,1058.2510375976562,7131.0
71,2021-11-29,2 wk ahead inc case,2021-12-11,45,point,NA,2879.9365234375,7131.0
72,2021-11-29,2 wk ahead inc case,2021-12-11,45,quantile,0.1,1778.7042724609375,7131.0
74,2021-11-29,2 wk ahead inc case,2021-12-11,45,quantile,0.25,2025.2091369628906,7131.0
76,2021-11-29,2 wk ahead inc case,2021-12-11,45,quantile,0.5,2879.9365234375,7131.0
78,2021-11-29,2 wk ahead inc case,2021-12-11,45,quantile,0.75,3934.0828857421875,7131.0
80,2021-11-29,2 wk ahead inc case,2021-12-11,45,quantile,0.9,4785.170996093751,7131.0
82,2021-11-29,2 wk ahead inc case,2021-12-11,45,quantile,0.975,5547.426696777344,7131.0
84,2021-11-29,3 wk ahead inc case,2021-12-18,45,quantile,0.025,824.768865966797,8373.0
85,2021-11-29,3 wk ahead inc case,2021-12-18,45,point,NA,3158.512451171875,8373.0
86,2021-11-29,3 wk ahead inc case,2021-12-18,45,quantile,0.1,1495.8968200683596,8373.0
