,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-02-15,1 wk ahead inc case,2021-02-20,51,quantile,0.025,8640.626904296874,12706.0
1,2021-02-15,1 wk ahead inc case,2021-02-20,51,point,NA,13020.2646484375,12706.0
2,2021-02-15,1 wk ahead inc case,2021-02-20,51,quantile,0.1,9936.2513671875,12706.0
4,2021-02-15,1 wk ahead inc case,2021-02-20,51,quantile,0.25,11523.609130859375,12706.0
6,2021-02-15,1 wk ahead inc case,2021-02-20,51,quantile,0.5,13020.2646484375,12706.0
8,2021-02-15,1 wk ahead inc case,2021-02-20,51,quantile,0.75,14369.8740234375,12706.0
10,2021-02-15,1 wk ahead inc case,2021-02-20,51,quantile,0.9,14942.927734375,12706.0
12,2021-02-15,1 wk ahead inc case,2021-02-20,51,quantile,0.975,14966.142163085937,12706.0
14,2021-02-15,2 wk ahead inc case,2021-02-27,51,quantile,0.025,7394.0517578125,10357.0
15,2021-02-15,2 wk ahead inc case,2021-02-27,51,point,NA,12707.6474609375,10357.0
16,2021-02-15,2 wk ahead inc case,2021-02-27,51,quantile,0.1,9724.27763671875,10357.0
18,2021-02-15,2 wk ahead inc case,2021-02-27,51,quantile,0.25,11719.68603515625,10357.0
20,2021-02-15,2 wk ahead inc case,2021-02-27,51,quantile,0.5,12707.6474609375,10357.0
22,2021-02-15,2 wk ahead inc case,2021-02-27,51,quantile,0.75,13796.3525390625,10357.0
24,2021-02-15,2 wk ahead inc case,2021-02-27,51,quantile,0.9,14345.53583984375,10357.0
26,2021-02-15,2 wk ahead inc case,2021-02-27,51,quantile,0.975,14531.80751953125,10357.0
28,2021-02-15,3 wk ahead inc case,2021-03-06,51,quantile,0.025,7878.676428222656,9342.0
29,2021-02-15,3 wk ahead inc case,2021-03-06,51,point,NA,12207.5234375,9342.0
30,2021-02-15,3 wk ahead inc case,2021-03-06,51,quantile,0.1,9506.35595703125,9342.0
32,2021-02-15,3 wk ahead inc case,2021-03-06,51,quantile,0.25,10900.195556640625,9342.0
34,2021-02-15,3 wk ahead inc case,2021-03-06,51,quantile,0.5,12207.5234375,9342.0
36,2021-02-15,3 wk ahead inc case,2021-03-06,51,quantile,0.75,13667.109130859375,9342.0
38,2021-02-15,3 wk ahead inc case,2021-03-06,51,quantile,0.9,13954.0423828125,9342.0
40,2021-02-15,3 wk ahead inc case,2021-03-06,51,quantile,0.975,14046.240307617187,9342.0
42,2021-02-15,4 wk ahead inc case,2021-03-13,51,quantile,0.025,9441.793237304688,10371.0
43,2021-02-15,4 wk ahead inc case,2021-03-13,51,point,NA,11903.7861328125,10371.0
44,2021-02-15,4 wk ahead inc case,2021-03-13,51,quantile,0.1,10296.3541015625,10371.0
46,2021-02-15,4 wk ahead inc case,2021-03-13,51,quantile,0.25,10852.165771484375,10371.0
48,2021-02-15,4 wk ahead inc case,2021-03-13,51,quantile,0.5,11903.7861328125,10371.0
50,2021-02-15,4 wk ahead inc case,2021-03-13,51,quantile,0.75,12900.46923828125,10371.0
52,2021-02-15,4 wk ahead inc case,2021-03-13,51,quantile,0.9,13102.03251953125,10371.0
54,2021-02-15,4 wk ahead inc case,2021-03-13,51,quantile,0.975,13381.6423828125,10371.0
56,2021-02-15,1 wk ahead inc case,2021-02-20,45,quantile,0.025,8023.712683105468,13795.0
57,2021-02-15,1 wk ahead inc case,2021-02-20,45,point,NA,12090.3974609375,13795.0
58,2021-02-15,1 wk ahead inc case,2021-02-20,45,quantile,0.1,8334.250390625,13795.0
60,2021-02-15,1 wk ahead inc case,2021-02-20,45,quantile,0.25,10410.428955078125,13795.0
62,2021-02-15,1 wk ahead inc case,2021-02-20,45,quantile,0.5,12090.3974609375,13795.0
64,2021-02-15,1 wk ahead inc case,2021-02-20,45,quantile,0.75,13358.5986328125,13795.0
66,2021-02-15,1 wk ahead inc case,2021-02-20,45,quantile,0.9,13384.51171875,13795.0
68,2021-02-15,1 wk ahead inc case,2021-02-20,45,quantile,0.975,13480.3935546875,13795.0
70,2021-02-15,2 wk ahead inc case,2021-02-27,45,quantile,0.025,8261.676782226563,9385.0
71,2021-02-15,2 wk ahead inc case,2021-02-27,45,point,NA,12379.634765625,9385.0
72,2021-02-15,2 wk ahead inc case,2021-02-27,45,quantile,0.1,9427.01669921875,9385.0
74,2021-02-15,2 wk ahead inc case,2021-02-27,45,quantile,0.25,10057.96240234375,9385.0
76,2021-02-15,2 wk ahead inc case,2021-02-27,45,quantile,0.5,12379.634765625,9385.0
78,2021-02-15,2 wk ahead inc case,2021-02-27,45,quantile,0.75,12887.56787109375,9385.0
80,2021-02-15,2 wk ahead inc case,2021-02-27,45,quantile,0.9,12973.5234375,9385.0
82,2021-02-15,2 wk ahead inc case,2021-02-27,45,quantile,0.975,13049.4966796875,9385.0
84,2021-02-15,3 wk ahead inc case,2021-03-06,45,quantile,0.025,7999.739978027344,8093.0
85,2021-02-15,3 wk ahead inc case,2021-03-06,45,point,NA,10906.75634765625,8093.0
86,2021-02-15,3 wk ahead inc case,2021-03-06,45,quantile,0.1,9122.03896484375,8093.0
88,2021-02-15,3 wk ahead inc case,2021-03-06,45,quantile,0.25,9521.630859375,8093.0
90,2021-02-15,3 wk ahead inc case,2021-03-06,45,quantile,0.5,10906.75634765625,8093.0
92,2021-02-15,3 wk ahead inc case,2021-03-06,45,quantile,0.75,12441.439697265625,8093.0
94,2021-02-15,3 wk ahead inc case,2021-03-06,45,quantile,0.9,12556.82109375,8093.0
96,2021-02-15,3 wk ahead inc case,2021-03-06,45,quantile,0.975,12621.5923828125,8093.0
98,2021-02-15,4 wk ahead inc case,2021-03-13,45,quantile,0.025,7811.5606689453125,7843.0
99,2021-02-15,4 wk ahead inc case,2021-03-13,45,point,NA,10435.91064453125,7843.0
100,2021-02-15,4 wk ahead inc case,2021-03-13,45,quantile,0.1,9011.02392578125,7843.0
102,2021-02-15,4 wk ahead inc case,2021-03-13,45,quantile,0.25,10050.73193359375,7843.0
104,2021-02-15,4 wk ahead inc case,2021-03-13,45,quantile,0.5,10435.91064453125,7843.0
106,2021-02-15,4 wk ahead inc case,2021-03-13,45,quantile,0.75,11572.810791015625,7843.0
108,2021-02-15,4 wk ahead inc case,2021-03-13,45,quantile,0.9,12033.59306640625,7843.0
110,2021-02-15,4 wk ahead inc case,2021-03-13,45,quantile,0.975,12114.106396484374,7843.0
112,2021-02-15,1 wk ahead inc case,2021-02-20,37,quantile,0.025,10444.4658203125,18525.0
113,2021-02-15,1 wk ahead inc case,2021-02-20,37,point,NA,15385.041015625,18525.0
114,2021-02-15,1 wk ahead inc case,2021-02-20,37,quantile,0.1,12553.62353515625,18525.0
116,2021-02-15,1 wk ahead inc case,2021-02-20,37,quantile,0.25,13110.290283203125,18525.0
118,2021-02-15,1 wk ahead inc case,2021-02-20,37,quantile,0.5,15385.041015625,18525.0
120,2021-02-15,1 wk ahead inc case,2021-02-20,37,quantile,0.75,16435.2421875,18525.0
122,2021-02-15,1 wk ahead inc case,2021-02-20,37,quantile,0.9,16633.171875,18525.0
124,2021-02-15,1 wk ahead inc case,2021-02-20,37,quantile,0.975,16675.43359375,18525.0
126,2021-02-15,2 wk ahead inc case,2021-02-27,37,quantile,0.025,10656.472290039062,13633.0
127,2021-02-15,2 wk ahead inc case,2021-02-27,37,point,NA,14783.3369140625,13633.0
128,2021-02-15,2 wk ahead inc case,2021-02-27,37,quantile,0.1,12306.7919921875,13633.0
130,2021-02-15,2 wk ahead inc case,2021-02-27,37,quantile,0.25,12933.134033203125,13633.0
132,2021-02-15,2 wk ahead inc case,2021-02-27,37,quantile,0.5,14783.3369140625,13633.0
134,2021-02-15,2 wk ahead inc case,2021-02-27,37,quantile,0.75,15703.81103515625,13633.0
136,2021-02-15,2 wk ahead inc case,2021-02-27,37,quantile,0.9,15863.6896484375,13633.0
138,2021-02-15,2 wk ahead inc case,2021-02-27,37,quantile,0.975,15953.156762695313,13633.0
140,2021-02-15,3 wk ahead inc case,2021-03-06,37,quantile,0.025,9646.887182617187,10598.0
141,2021-02-15,3 wk ahead inc case,2021-03-06,37,point,NA,14786.896484375,10598.0
142,2021-02-15,3 wk ahead inc case,2021-03-06,37,quantile,0.1,11817.427734375,10598.0
144,2021-02-15,3 wk ahead inc case,2021-03-06,37,quantile,0.25,13150.6337890625,10598.0
146,2021-02-15,3 wk ahead inc case,2021-03-06,37,quantile,0.5,14786.896484375,10598.0
148,2021-02-15,3 wk ahead inc case,2021-03-06,37,quantile,0.75,14948.908935546875,10598.0
