,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-09-20,1 wk ahead inc case,2021-09-25,51,quantile,0.025,4556.198693847657,19500.0
1,2021-09-20,1 wk ahead inc case,2021-09-25,51,point,NA,18029.08984375,19500.0
2,2021-09-20,1 wk ahead inc case,2021-09-25,51,quantile,0.1,8778.99140625,19500.0
4,2021-09-20,1 wk ahead inc case,2021-09-25,51,quantile,0.25,12008.6357421875,19500.0
6,2021-09-20,1 wk ahead inc case,2021-09-25,51,quantile,0.5,18029.08984375,19500.0
8,2021-09-20,1 wk ahead inc case,2021-09-25,51,quantile,0.75,21456.720703125,19500.0
10,2021-09-20,1 wk ahead inc case,2021-09-25,51,quantile,0.9,24122.80859375,19500.0
12,2021-09-20,1 wk ahead inc case,2021-09-25,51,quantile,0.975,26852.226367187497,19500.0
14,2021-09-20,2 wk ahead inc case,2021-10-02,51,quantile,0.025,3629.740301513672,18849.0
15,2021-09-20,2 wk ahead inc case,2021-10-02,51,point,NA,16074.4541015625,18849.0
16,2021-09-20,2 wk ahead inc case,2021-10-02,51,quantile,0.1,7696.391943359376,18849.0
18,2021-09-20,2 wk ahead inc case,2021-10-02,51,quantile,0.25,11042.27490234375,18849.0
20,2021-09-20,2 wk ahead inc case,2021-10-02,51,quantile,0.5,16074.4541015625,18849.0
22,2021-09-20,2 wk ahead inc case,2021-10-02,51,quantile,0.75,20655.10888671875,18849.0
24,2021-09-20,2 wk ahead inc case,2021-10-02,51,quantile,0.9,23799.905859375,18849.0
26,2021-09-20,2 wk ahead inc case,2021-10-02,51,quantile,0.975,24757.21162109375,18849.0
28,2021-09-20,3 wk ahead inc case,2021-10-09,51,quantile,0.025,4890.642077636719,14901.0
29,2021-09-20,3 wk ahead inc case,2021-10-09,51,point,NA,17575.6669921875,14901.0
30,2021-09-20,3 wk ahead inc case,2021-10-09,51,quantile,0.1,10017.559765625,14901.0
32,2021-09-20,3 wk ahead inc case,2021-10-09,51,quantile,0.25,12688.19921875,14901.0
34,2021-09-20,3 wk ahead inc case,2021-10-09,51,quantile,0.5,17575.6669921875,14901.0
36,2021-09-20,3 wk ahead inc case,2021-10-09,51,quantile,0.75,21616.8173828125,14901.0
38,2021-09-20,3 wk ahead inc case,2021-10-09,51,quantile,0.9,25164.358593750003,14901.0
40,2021-09-20,3 wk ahead inc case,2021-10-09,51,quantile,0.975,28199.226953125,14901.0
42,2021-09-20,4 wk ahead inc case,2021-10-16,51,quantile,0.025,7333.942578125001,11845.0
43,2021-09-20,4 wk ahead inc case,2021-10-16,51,point,NA,15738.46728515625,11845.0
44,2021-09-20,4 wk ahead inc case,2021-10-16,51,quantile,0.1,9020.78291015625,11845.0
46,2021-09-20,4 wk ahead inc case,2021-10-16,51,quantile,0.25,12256.84716796875,11845.0
48,2021-09-20,4 wk ahead inc case,2021-10-16,51,quantile,0.5,15738.46728515625,11845.0
50,2021-09-20,4 wk ahead inc case,2021-10-16,51,quantile,0.75,20089.52734375,11845.0
52,2021-09-20,4 wk ahead inc case,2021-10-16,51,quantile,0.9,22041.946289062504,11845.0
54,2021-09-20,4 wk ahead inc case,2021-10-16,51,quantile,0.975,28687.206933593745,11845.0
56,2021-09-20,1 wk ahead inc case,2021-09-25,45,quantile,0.025,10387.0302734375,18770.0
57,2021-09-20,1 wk ahead inc case,2021-09-25,45,point,NA,29022.44921875,18770.0
58,2021-09-20,1 wk ahead inc case,2021-09-25,45,quantile,0.1,19386.676953125,18770.0
60,2021-09-20,1 wk ahead inc case,2021-09-25,45,quantile,0.25,23263.84716796875,18770.0
62,2021-09-20,1 wk ahead inc case,2021-09-25,45,quantile,0.5,29022.44921875,18770.0
64,2021-09-20,1 wk ahead inc case,2021-09-25,45,quantile,0.75,37826.62890625,18770.0
66,2021-09-20,1 wk ahead inc case,2021-09-25,45,quantile,0.9,38964.466796875,18770.0
68,2021-09-20,1 wk ahead inc case,2021-09-25,45,quantile,0.975,47732.86875,18770.0
70,2021-09-20,2 wk ahead inc case,2021-10-02,45,quantile,0.025,5607.149023437501,13644.0
71,2021-09-20,2 wk ahead inc case,2021-10-02,45,point,NA,23163.47265625,13644.0
72,2021-09-20,2 wk ahead inc case,2021-10-02,45,quantile,0.1,11240.97060546875,13644.0
74,2021-09-20,2 wk ahead inc case,2021-10-02,45,quantile,0.25,17781.7646484375,13644.0
76,2021-09-20,2 wk ahead inc case,2021-10-02,45,quantile,0.5,23163.47265625,13644.0
78,2021-09-20,2 wk ahead inc case,2021-10-02,45,quantile,0.75,27615.22021484375,13644.0
80,2021-09-20,2 wk ahead inc case,2021-10-02,45,quantile,0.9,32769.379296875006,13644.0
82,2021-09-20,2 wk ahead inc case,2021-10-02,45,quantile,0.975,37053.3009765625,13644.0
84,2021-09-20,3 wk ahead inc case,2021-10-09,45,quantile,0.025,6835.167150878906,9969.0
85,2021-09-20,3 wk ahead inc case,2021-10-09,45,point,NA,21756.65625,9969.0
86,2021-09-20,3 wk ahead inc case,2021-10-09,45,quantile,0.1,13947.773339843752,9969.0
88,2021-09-20,3 wk ahead inc case,2021-10-09,45,quantile,0.25,17522.76806640625,9969.0
90,2021-09-20,3 wk ahead inc case,2021-10-09,45,quantile,0.5,21756.65625,9969.0
92,2021-09-20,3 wk ahead inc case,2021-10-09,45,quantile,0.75,29206.642578125,9969.0
94,2021-09-20,3 wk ahead inc case,2021-10-09,45,quantile,0.9,34520.258203125006,9969.0
96,2021-09-20,3 wk ahead inc case,2021-10-09,45,quantile,0.975,39375.215625,9969.0
98,2021-09-20,4 wk ahead inc case,2021-10-16,45,quantile,0.025,1384.248114013672,7094.0
99,2021-09-20,4 wk ahead inc case,2021-10-16,45,point,NA,14711.10546875,7094.0
100,2021-09-20,4 wk ahead inc case,2021-10-16,45,quantile,0.1,5707.200781250001,7094.0
102,2021-09-20,4 wk ahead inc case,2021-10-16,45,quantile,0.25,12100.908935546875,7094.0
104,2021-09-20,4 wk ahead inc case,2021-10-16,45,quantile,0.5,14711.10546875,7094.0
106,2021-09-20,4 wk ahead inc case,2021-10-16,45,quantile,0.75,19342.20068359375,7094.0
108,2021-09-20,4 wk ahead inc case,2021-10-16,45,quantile,0.9,22037.287890625,7094.0
110,2021-09-20,4 wk ahead inc case,2021-10-16,45,quantile,0.975,27325.79384765625,7094.0
112,2021-09-20,1 wk ahead inc case,2021-09-25,37,quantile,0.025,8688.430346679688,30859.0
113,2021-09-20,1 wk ahead inc case,2021-09-25,37,point,NA,35448.634765625,30859.0
114,2021-09-20,1 wk ahead inc case,2021-09-25,37,quantile,0.1,13789.025488281251,30859.0
116,2021-09-20,1 wk ahead inc case,2021-09-25,37,quantile,0.25,26672.5830078125,30859.0
118,2021-09-20,1 wk ahead inc case,2021-09-25,37,quantile,0.5,35448.634765625,30859.0
120,2021-09-20,1 wk ahead inc case,2021-09-25,37,quantile,0.75,43357.2607421875,30859.0
122,2021-09-20,1 wk ahead inc case,2021-09-25,37,quantile,0.9,50682.948046875004,30859.0
124,2021-09-20,1 wk ahead inc case,2021-09-25,37,quantile,0.975,55899.42646484375,30859.0
126,2021-09-20,2 wk ahead inc case,2021-10-02,37,quantile,0.025,8008.478369140625,25510.0
127,2021-09-20,2 wk ahead inc case,2021-10-02,37,point,NA,26405.90625,25510.0
128,2021-09-20,2 wk ahead inc case,2021-10-02,37,quantile,0.1,10590.3478515625,25510.0
130,2021-09-20,2 wk ahead inc case,2021-10-02,37,quantile,0.25,17078.837890625,25510.0
132,2021-09-20,2 wk ahead inc case,2021-10-02,37,quantile,0.5,26405.90625,25510.0
134,2021-09-20,2 wk ahead inc case,2021-10-02,37,quantile,0.75,38826.6474609375,25510.0
136,2021-09-20,2 wk ahead inc case,2021-10-02,37,quantile,0.9,45406.68750000001,25510.0
138,2021-09-20,2 wk ahead inc case,2021-10-02,37,quantile,0.975,57334.88261718749,25510.0
140,2021-09-20,3 wk ahead inc case,2021-10-09,37,quantile,0.025,14509.446997070314,21834.0
141,2021-09-20,3 wk ahead inc case,2021-10-09,37,point,NA,37856.431640625,21834.0
142,2021-09-20,3 wk ahead inc case,2021-10-09,37,quantile,0.1,20695.0748046875,21834.0
144,2021-09-20,3 wk ahead inc case,2021-10-09,37,quantile,0.25,32141.41748046875,21834.0
