,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-05-24,1 wk ahead inc case,2021-05-29,51,quantile,0.025,1423.6505889892578,1663.0
1,2021-05-24,1 wk ahead inc case,2021-05-29,51,point,NA,4750.939208984375,1663.0
2,2021-05-24,1 wk ahead inc case,2021-05-29,51,quantile,0.1,1566.8126586914063,1663.0
4,2021-05-24,1 wk ahead inc case,2021-05-29,51,quantile,0.25,2993.0382080078125,1663.0
6,2021-05-24,1 wk ahead inc case,2021-05-29,51,quantile,0.5,4750.939208984375,1663.0
8,2021-05-24,1 wk ahead inc case,2021-05-29,51,quantile,0.75,6019.493896484375,1663.0
10,2021-05-24,1 wk ahead inc case,2021-05-29,51,quantile,0.9,6685.634619140626,1663.0
12,2021-05-24,1 wk ahead inc case,2021-05-29,51,quantile,0.975,6686.977062988281,1663.0
14,2021-05-24,2 wk ahead inc case,2021-06-05,51,quantile,0.025,1063.0315826416015,1307.0
15,2021-05-24,2 wk ahead inc case,2021-06-05,51,point,NA,3200.1304931640625,1307.0
16,2021-05-24,2 wk ahead inc case,2021-06-05,51,quantile,0.1,1244.4851806640625,1307.0
18,2021-05-24,2 wk ahead inc case,2021-06-05,51,quantile,0.25,2294.6262817382812,1307.0
20,2021-05-24,2 wk ahead inc case,2021-06-05,51,quantile,0.5,3200.1304931640625,1307.0
22,2021-05-24,2 wk ahead inc case,2021-06-05,51,quantile,0.75,3453.6732788085938,1307.0
24,2021-05-24,2 wk ahead inc case,2021-06-05,51,quantile,0.9,4536.831005859375,1307.0
26,2021-05-24,2 wk ahead inc case,2021-06-05,51,quantile,0.975,5597.556958007813,1307.0
28,2021-05-24,3 wk ahead inc case,2021-06-12,51,quantile,0.025,819.7317459106446,1163.0
29,2021-05-24,3 wk ahead inc case,2021-06-12,51,point,NA,2402.125,1163.0
30,2021-05-24,3 wk ahead inc case,2021-06-12,51,quantile,0.1,832.70556640625,1163.0
32,2021-05-24,3 wk ahead inc case,2021-06-12,51,quantile,0.25,1587.0567626953125,1163.0
34,2021-05-24,3 wk ahead inc case,2021-06-12,51,quantile,0.5,2402.125,1163.0
36,2021-05-24,3 wk ahead inc case,2021-06-12,51,quantile,0.75,3191.8140869140625,1163.0
38,2021-05-24,3 wk ahead inc case,2021-06-12,51,quantile,0.9,3544.65009765625,1163.0
40,2021-05-24,3 wk ahead inc case,2021-06-12,51,quantile,0.975,3546.4098937988283,1163.0
42,2021-05-24,4 wk ahead inc case,2021-06-19,51,quantile,0.025,149.39356831088668,1665.0
43,2021-05-24,4 wk ahead inc case,2021-06-19,51,point,NA,1890.804931640625,1665.0
44,2021-05-24,4 wk ahead inc case,2021-06-19,51,quantile,0.1,730.2054626464843,1665.0
46,2021-05-24,4 wk ahead inc case,2021-06-19,51,quantile,0.25,1394.8571166992188,1665.0
48,2021-05-24,4 wk ahead inc case,2021-06-19,51,quantile,0.5,1890.804931640625,1665.0
50,2021-05-24,4 wk ahead inc case,2021-06-19,51,quantile,0.75,2396.3482666015625,1665.0
