,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-08-23,1 wk ahead inc case,2021-08-28,51,quantile,0.025,3987.3974609375,23537.0
1,2021-08-23,1 wk ahead inc case,2021-08-28,51,point,NA,38518.2578125,23537.0
2,2021-08-23,1 wk ahead inc case,2021-08-28,51,quantile,0.1,18446.19921875,23537.0
4,2021-08-23,1 wk ahead inc case,2021-08-28,51,quantile,0.25,24059.455078125,23537.0
6,2021-08-23,1 wk ahead inc case,2021-08-28,51,quantile,0.5,38518.2578125,23537.0
8,2021-08-23,1 wk ahead inc case,2021-08-28,51,quantile,0.75,38518.2578125,23537.0
10,2021-08-23,1 wk ahead inc case,2021-08-28,51,quantile,0.9,38518.2578125,23537.0
12,2021-08-23,1 wk ahead inc case,2021-08-28,51,quantile,0.975,38518.2578125,23537.0
14,2021-08-23,2 wk ahead inc case,2021-09-04,51,quantile,0.025,7292.014868164064,23665.0
15,2021-08-23,2 wk ahead inc case,2021-09-04,51,point,NA,40458.33984375,23665.0
16,2021-08-23,2 wk ahead inc case,2021-09-04,51,quantile,0.1,19540.3359375,23665.0
18,2021-08-23,2 wk ahead inc case,2021-09-04,51,quantile,0.25,27674.619140625,23665.0
20,2021-08-23,2 wk ahead inc case,2021-09-04,51,quantile,0.5,40458.33984375,23665.0
22,2021-08-23,2 wk ahead inc case,2021-09-04,51,quantile,0.75,45424.34375,23665.0
24,2021-08-23,2 wk ahead inc case,2021-09-04,51,quantile,0.9,45424.34375,23665.0
26,2021-08-23,2 wk ahead inc case,2021-09-04,51,quantile,0.975,45424.34375,23665.0
28,2021-08-23,3 wk ahead inc case,2021-09-11,51,quantile,0.025,5642.814526367189,25377.0
29,2021-08-23,3 wk ahead inc case,2021-09-11,51,point,NA,40809.6875,25377.0
30,2021-08-23,3 wk ahead inc case,2021-09-11,51,quantile,0.1,18521.044140625,25377.0
32,2021-08-23,3 wk ahead inc case,2021-09-11,51,quantile,0.25,24876.193359375,25377.0
34,2021-08-23,3 wk ahead inc case,2021-09-11,51,quantile,0.5,40809.6875,25377.0
36,2021-08-23,3 wk ahead inc case,2021-09-11,51,quantile,0.75,51723.7109375,25377.0
38,2021-08-23,3 wk ahead inc case,2021-09-11,51,quantile,0.9,51723.7109375,25377.0
40,2021-08-23,3 wk ahead inc case,2021-09-11,51,quantile,0.975,51723.7109375,25377.0
42,2021-08-23,4 wk ahead inc case,2021-09-18,51,quantile,0.025,3987.3974609375,22994.0
43,2021-08-23,4 wk ahead inc case,2021-09-18,51,point,NA,32604.138671875,22994.0
44,2021-08-23,4 wk ahead inc case,2021-09-18,51,quantile,0.1,18244.36796875,22994.0
46,2021-08-23,4 wk ahead inc case,2021-09-18,51,quantile,0.25,25263.42919921875,22994.0
48,2021-08-23,4 wk ahead inc case,2021-09-18,51,quantile,0.5,32604.138671875,22994.0
50,2021-08-23,4 wk ahead inc case,2021-09-18,51,quantile,0.75,46496.4296875,22994.0
52,2021-08-23,4 wk ahead inc case,2021-09-18,51,quantile,0.9,55811.2265625,22994.0
54,2021-08-23,4 wk ahead inc case,2021-09-18,51,quantile,0.975,55811.2265625,22994.0
56,2021-08-23,1 wk ahead inc case,2021-08-28,45,quantile,0.025,18764.37109375,38113.0
57,2021-08-23,1 wk ahead inc case,2021-08-28,45,point,NA,44730.0078125,38113.0
58,2021-08-23,1 wk ahead inc case,2021-08-28,45,quantile,0.1,30299.177734375,38113.0
60,2021-08-23,1 wk ahead inc case,2021-08-28,45,quantile,0.25,38233.234375,38113.0
62,2021-08-23,1 wk ahead inc case,2021-08-28,45,quantile,0.5,44730.0078125,38113.0
64,2021-08-23,1 wk ahead inc case,2021-08-28,45,quantile,0.75,52664.0625,38113.0
66,2021-08-23,1 wk ahead inc case,2021-08-28,45,quantile,0.9,52664.0625,38113.0
68,2021-08-23,1 wk ahead inc case,2021-08-28,45,quantile,0.975,52664.0625,38113.0
70,2021-08-23,2 wk ahead inc case,2021-09-04,45,quantile,0.025,22408.39375,31674.0
71,2021-08-23,2 wk ahead inc case,2021-09-04,45,point,NA,37254.7265625,31674.0
72,2021-08-23,2 wk ahead inc case,2021-09-04,45,quantile,0.1,25248.8732421875,31674.0
74,2021-08-23,2 wk ahead inc case,2021-09-04,45,quantile,0.25,32262.1298828125,31674.0
76,2021-08-23,2 wk ahead inc case,2021-09-04,45,quantile,0.5,37254.7265625,31674.0
78,2021-08-23,2 wk ahead inc case,2021-09-04,45,quantile,0.75,46271.28125,31674.0
80,2021-08-23,2 wk ahead inc case,2021-09-04,45,quantile,0.9,48695.090234375006,31674.0
82,2021-08-23,2 wk ahead inc case,2021-09-04,45,quantile,0.975,51058.96484375,31674.0
84,2021-08-23,3 wk ahead inc case,2021-09-11,45,quantile,0.025,19558.38935546875,35153.0
85,2021-08-23,3 wk ahead inc case,2021-09-11,45,point,NA,32665.5654296875,35153.0
86,2021-08-23,3 wk ahead inc case,2021-09-11,45,quantile,0.1,22743.43828125,35153.0
88,2021-08-23,3 wk ahead inc case,2021-09-11,45,quantile,0.25,28277.51806640625,35153.0
90,2021-08-23,3 wk ahead inc case,2021-09-11,45,quantile,0.5,32665.5654296875,35153.0
92,2021-08-23,3 wk ahead inc case,2021-09-11,45,quantile,0.75,36728.0693359375,35153.0
94,2021-08-23,3 wk ahead inc case,2021-09-11,45,quantile,0.9,43136.42578125,35153.0
96,2021-08-23,3 wk ahead inc case,2021-09-11,45,quantile,0.975,46459.0546875,35153.0
98,2021-08-23,4 wk ahead inc case,2021-09-18,45,quantile,0.025,14675.319458007812,22396.0
99,2021-08-23,4 wk ahead inc case,2021-09-18,45,point,NA,24447.685546875,22396.0
100,2021-08-23,4 wk ahead inc case,2021-09-18,45,quantile,0.1,16556.09765625,22396.0
102,2021-08-23,4 wk ahead inc case,2021-09-18,45,quantile,0.25,20012.71337890625,22396.0
104,2021-08-23,4 wk ahead inc case,2021-09-18,45,quantile,0.5,24447.685546875,22396.0
106,2021-08-23,4 wk ahead inc case,2021-09-18,45,quantile,0.75,27813.7431640625,22396.0
108,2021-08-23,4 wk ahead inc case,2021-09-18,45,quantile,0.9,31560.7517578125,22396.0
110,2021-08-23,4 wk ahead inc case,2021-09-18,45,quantile,0.975,35643.07548828125,22396.0
112,2021-08-23,1 wk ahead inc case,2021-08-28,37,quantile,0.025,26149.776904296876,48158.0
113,2021-08-23,1 wk ahead inc case,2021-08-28,37,point,NA,49423.51953125,48158.0
114,2021-08-23,1 wk ahead inc case,2021-08-28,37,quantile,0.1,35977.71796875,48158.0
116,2021-08-23,1 wk ahead inc case,2021-08-28,37,quantile,0.25,43110.6328125,48158.0
118,2021-08-23,1 wk ahead inc case,2021-08-28,37,quantile,0.5,49423.51953125,48158.0
120,2021-08-23,1 wk ahead inc case,2021-08-28,37,quantile,0.75,62266.90234375,48158.0
122,2021-08-23,1 wk ahead inc case,2021-08-28,37,quantile,0.9,62266.90234375,48158.0
