,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2020-11-23,1 wk ahead inc case,2020-11-28,51,quantile,0.025,23744.53232421875,17570.0
1,2020-11-23,1 wk ahead inc case,2020-11-28,51,point,NA,35273.828125,17570.0
2,2020-11-23,1 wk ahead inc case,2020-11-28,51,quantile,0.1,27117.6779296875,17570.0
4,2020-11-23,1 wk ahead inc case,2020-11-28,51,quantile,0.25,30590.2216796875,17570.0
6,2020-11-23,1 wk ahead inc case,2020-11-28,51,quantile,0.5,35273.828125,17570.0
8,2020-11-23,1 wk ahead inc case,2020-11-28,51,quantile,0.75,40461.2919921875,17570.0
10,2020-11-23,1 wk ahead inc case,2020-11-28,51,quantile,0.9,41004.7,17570.0
12,2020-11-23,1 wk ahead inc case,2020-11-28,51,quantile,0.975,42478.4453125,17570.0
14,2020-11-23,2 wk ahead inc case,2020-12-05,51,quantile,0.025,24683.2091796875,27610.0
15,2020-11-23,2 wk ahead inc case,2020-12-05,51,point,NA,45422.880859375,27610.0
16,2020-11-23,2 wk ahead inc case,2020-12-05,51,quantile,0.1,29263.5705078125,27610.0
18,2020-11-23,2 wk ahead inc case,2020-12-05,51,quantile,0.25,35257.078125,27610.0
20,2020-11-23,2 wk ahead inc case,2020-12-05,51,quantile,0.5,45422.880859375,27610.0
22,2020-11-23,2 wk ahead inc case,2020-12-05,51,quantile,0.75,52881.24609375,27610.0
24,2020-11-23,2 wk ahead inc case,2020-12-05,51,quantile,0.9,55078.015625,27610.0
26,2020-11-23,2 wk ahead inc case,2020-12-05,51,quantile,0.975,58053.38974609375,27610.0
28,2020-11-23,3 wk ahead inc case,2020-12-12,51,quantile,0.025,24961.808154296876,24393.0
29,2020-11-23,3 wk ahead inc case,2020-12-12,51,point,NA,51681.298828125,24393.0
30,2020-11-23,3 wk ahead inc case,2020-12-12,51,quantile,0.1,34017.218359375,24393.0
32,2020-11-23,3 wk ahead inc case,2020-12-12,51,quantile,0.25,43312.0791015625,24393.0
34,2020-11-23,3 wk ahead inc case,2020-12-12,51,quantile,0.5,51681.298828125,24393.0
36,2020-11-23,3 wk ahead inc case,2020-12-12,51,quantile,0.75,63984.8251953125,24393.0
38,2020-11-23,3 wk ahead inc case,2020-12-12,51,quantile,0.9,66946.48359375,24393.0
40,2020-11-23,3 wk ahead inc case,2020-12-12,51,quantile,0.975,71914.9001953125,24393.0
42,2020-11-23,4 wk ahead inc case,2020-12-19,51,quantile,0.025,35581.86552734375,26617.0
43,2020-11-23,4 wk ahead inc case,2020-12-19,51,point,NA,70328.41015625,26617.0
44,2020-11-23,4 wk ahead inc case,2020-12-19,51,quantile,0.1,46347.54375,26617.0
46,2020-11-23,4 wk ahead inc case,2020-12-19,51,quantile,0.25,53425.8916015625,26617.0
48,2020-11-23,4 wk ahead inc case,2020-12-19,51,quantile,0.5,70328.41015625,26617.0
50,2020-11-23,4 wk ahead inc case,2020-12-19,51,quantile,0.75,76949.361328125,26617.0
52,2020-11-23,4 wk ahead inc case,2020-12-19,51,quantile,0.9,84124.84296875,26617.0
54,2020-11-23,4 wk ahead inc case,2020-12-19,51,quantile,0.975,86363.6580078125,26617.0
56,2020-11-23,1 wk ahead inc case,2020-11-28,45,quantile,0.025,11058.5654296875,14324.0
57,2020-11-23,1 wk ahead inc case,2020-11-28,45,point,NA,14812.494140625,14324.0
58,2020-11-23,1 wk ahead inc case,2020-11-28,45,quantile,0.1,12775.93125,14324.0
60,2020-11-23,1 wk ahead inc case,2020-11-28,45,quantile,0.25,14288.253662109375,14324.0
62,2020-11-23,1 wk ahead inc case,2020-11-28,45,quantile,0.5,14812.494140625,14324.0
64,2020-11-23,1 wk ahead inc case,2020-11-28,45,quantile,0.75,16583.55615234375,14324.0
66,2020-11-23,1 wk ahead inc case,2020-11-28,45,quantile,0.9,18003.685546875,14324.0
68,2020-11-23,1 wk ahead inc case,2020-11-28,45,quantile,0.975,18003.685546875,14324.0
70,2020-11-23,2 wk ahead inc case,2020-12-05,45,quantile,0.025,10603.73505859375,19563.0
71,2020-11-23,2 wk ahead inc case,2020-12-05,45,point,NA,14238.2919921875,19563.0
72,2020-11-23,2 wk ahead inc case,2020-12-05,45,quantile,0.1,12003.06533203125,19563.0
74,2020-11-23,2 wk ahead inc case,2020-12-05,45,quantile,0.25,12749.30224609375,19563.0
76,2020-11-23,2 wk ahead inc case,2020-12-05,45,quantile,0.5,14238.2919921875,19563.0
78,2020-11-23,2 wk ahead inc case,2020-12-05,45,quantile,0.75,15770.2216796875,19563.0
80,2020-11-23,2 wk ahead inc case,2020-12-05,45,quantile,0.9,16558.736328125,19563.0
82,2020-11-23,2 wk ahead inc case,2020-12-05,45,quantile,0.975,17415.381787109374,19563.0
84,2020-11-23,3 wk ahead inc case,2020-12-12,45,quantile,0.025,8785.826025390625,21740.0
85,2020-11-23,3 wk ahead inc case,2020-12-12,45,point,NA,12491.3544921875,21740.0
86,2020-11-23,3 wk ahead inc case,2020-12-12,45,quantile,0.1,10797.4572265625,21740.0
88,2020-11-23,3 wk ahead inc case,2020-12-12,45,quantile,0.25,11513.759765625,21740.0
90,2020-11-23,3 wk ahead inc case,2020-12-12,45,quantile,0.5,12491.3544921875,21740.0
92,2020-11-23,3 wk ahead inc case,2020-12-12,45,quantile,0.75,13818.1064453125,21740.0
94,2020-11-23,3 wk ahead inc case,2020-12-12,45,quantile,0.9,14524.672558593751,21740.0
96,2020-11-23,3 wk ahead inc case,2020-12-12,45,quantile,0.975,15199.477197265625,21740.0
98,2020-11-23,4 wk ahead inc case,2020-12-19,45,quantile,0.025,8106.2435546875,18355.0
99,2020-11-23,4 wk ahead inc case,2020-12-19,45,point,NA,10668.19287109375,18355.0
100,2020-11-23,4 wk ahead inc case,2020-12-19,45,quantile,0.1,9171.42138671875,18355.0
102,2020-11-23,4 wk ahead inc case,2020-12-19,45,quantile,0.25,10211.14208984375,18355.0
104,2020-11-23,4 wk ahead inc case,2020-12-19,45,quantile,0.5,10668.19287109375,18355.0
106,2020-11-23,4 wk ahead inc case,2020-12-19,45,quantile,0.75,11358.874267578125,18355.0
108,2020-11-23,4 wk ahead inc case,2020-12-19,45,quantile,0.9,12193.8423828125,18355.0
110,2020-11-23,4 wk ahead inc case,2020-12-19,45,quantile,0.975,12716.598046875,18355.0
112,2020-11-23,1 wk ahead inc case,2020-11-28,37,quantile,0.025,31613.6908203125,30183.0
113,2020-11-23,1 wk ahead inc case,2020-11-28,37,point,NA,56539.67578125,30183.0
114,2020-11-23,1 wk ahead inc case,2020-11-28,37,quantile,0.1,34518.448828125,30183.0
116,2020-11-23,1 wk ahead inc case,2020-11-28,37,quantile,0.25,49385.8955078125,30183.0
118,2020-11-23,1 wk ahead inc case,2020-11-28,37,quantile,0.5,56539.67578125,30183.0
120,2020-11-23,1 wk ahead inc case,2020-11-28,37,quantile,0.75,60018.2607421875,30183.0
122,2020-11-23,1 wk ahead inc case,2020-11-28,37,quantile,0.9,66266.6328125,30183.0
124,2020-11-23,1 wk ahead inc case,2020-11-28,37,quantile,0.975,66266.6328125,30183.0
126,2020-11-23,2 wk ahead inc case,2020-12-05,37,quantile,0.025,40217.16728515625,41632.0
127,2020-11-23,2 wk ahead inc case,2020-12-05,37,point,NA,71820.2109375,41632.0
128,2020-11-23,2 wk ahead inc case,2020-12-05,37,quantile,0.1,50947.573828125,41632.0
130,2020-11-23,2 wk ahead inc case,2020-12-05,37,quantile,0.25,60162.7265625,41632.0
132,2020-11-23,2 wk ahead inc case,2020-12-05,37,quantile,0.5,71820.2109375,41632.0
134,2020-11-23,2 wk ahead inc case,2020-12-05,37,quantile,0.75,75601.451171875,41632.0
136,2020-11-23,2 wk ahead inc case,2020-12-05,37,quantile,0.9,82757.521875,41632.0
138,2020-11-23,2 wk ahead inc case,2020-12-05,37,quantile,0.975,85795.1279296875,41632.0
140,2020-11-23,3 wk ahead inc case,2020-12-12,37,quantile,0.025,60861.788671875,42544.0
141,2020-11-23,3 wk ahead inc case,2020-12-12,37,point,NA,84995.1015625,42544.0
142,2020-11-23,3 wk ahead inc case,2020-12-12,37,quantile,0.1,68374.305078125,42544.0
144,2020-11-23,3 wk ahead inc case,2020-12-12,37,quantile,0.25,76180.736328125,42544.0
146,2020-11-23,3 wk ahead inc case,2020-12-12,37,quantile,0.5,84995.1015625,42544.0
148,2020-11-23,3 wk ahead inc case,2020-12-12,37,quantile,0.75,95684.46484375,42544.0
150,2020-11-23,3 wk ahead inc case,2020-12-12,37,quantile,0.9,102101.86171875,42544.0
152,2020-11-23,3 wk ahead inc case,2020-12-12,37,quantile,0.975,108267.1802734375,42544.0
154,2020-11-23,4 wk ahead inc case,2020-12-19,37,quantile,0.025,59734.995703125,41662.0
155,2020-11-23,4 wk ahead inc case,2020-12-19,37,point,NA,102570.828125,41662.0
156,2020-11-23,4 wk ahead inc case,2020-12-19,37,quantile,0.1,77723.9671875,41662.0
158,2020-11-23,4 wk ahead inc case,2020-12-19,37,quantile,0.25,87823.703125,41662.0
160,2020-11-23,4 wk ahead inc case,2020-12-19,37,quantile,0.5,102570.828125,41662.0
162,2020-11-23,4 wk ahead inc case,2020-12-19,37,quantile,0.75,115547.072265625,41662.0
164,2020-11-23,4 wk ahead inc case,2020-12-19,37,quantile,0.9,127708.42265625,41662.0
166,2020-11-23,4 wk ahead inc case,2020-12-19,37,quantile,0.975,134673.621484375,41662.0
168,2020-11-23,1 wk ahead inc case,2020-11-28,13,quantile,0.025,15207.7823515,30147.0
169,2020-11-23,1 wk ahead inc case,2020-11-28,13,point,NA,24430.098635000002,30147.0
170,2020-11-23,1 wk ahead inc case,2020-11-28,13,quantile,0.1,17306.5,30147.0
172,2020-11-23,1 wk ahead inc case,2020-11-28,13,quantile,0.25,21598.28711,30147.0
174,2020-11-23,1 wk ahead inc case,2020-11-28,13,quantile,0.5,24430.098635000002,30147.0
176,2020-11-23,1 wk ahead inc case,2020-11-28,13,quantile,0.75,25754.57227,30147.0
178,2020-11-23,1 wk ahead inc case,2020-11-28,13,quantile,0.9,25754.57227,30147.0
180,2020-11-23,1 wk ahead inc case,2020-11-28,13,quantile,0.975,25851.88867,30147.0
182,2020-11-23,2 wk ahead inc case,2020-12-05,13,quantile,0.025,13250.9095735,37430.0
183,2020-11-23,2 wk ahead inc case,2020-12-05,13,point,NA,24142.129885000002,37430.0
184,2020-11-23,2 wk ahead inc case,2020-12-05,13,quantile,0.1,15293.852444000002,37430.0
186,2020-11-23,2 wk ahead inc case,2020-12-05,13,quantile,0.25,19850.6977525,37430.0
188,2020-11-23,2 wk ahead inc case,2020-12-05,13,quantile,0.5,24142.129885000002,37430.0
190,2020-11-23,2 wk ahead inc case,2020-12-05,13,quantile,0.75,25387.7690425,37430.0
192,2020-11-23,2 wk ahead inc case,2020-12-05,13,quantile,0.9,25784.181253,37430.0
194,2020-11-23,2 wk ahead inc case,2020-12-05,13,quantile,0.975,25872.33203,37430.0
196,2020-11-23,3 wk ahead inc case,2020-12-12,13,quantile,0.025,12987.86179325,43111.0
197,2020-11-23,3 wk ahead inc case,2020-12-12,13,point,NA,23888.791015,43111.0
198,2020-11-23,3 wk ahead inc case,2020-12-12,13,quantile,0.1,15259.034672,43111.0
200,2020-11-23,3 wk ahead inc case,2020-12-12,13,quantile,0.25,20997.1333025,43111.0
202,2020-11-23,3 wk ahead inc case,2020-12-12,13,quantile,0.5,23888.791015,43111.0
204,2020-11-23,3 wk ahead inc case,2020-12-12,13,quantile,0.75,24889.0625,43111.0
206,2020-11-23,3 wk ahead inc case,2020-12-12,13,quantile,0.9,25725.610744,43111.0
208,2020-11-23,3 wk ahead inc case,2020-12-12,13,quantile,0.975,25837.10371225,43111.0
210,2020-11-23,4 wk ahead inc case,2020-12-19,13,quantile,0.025,15665.02199825,44136.0
211,2020-11-23,4 wk ahead inc case,2020-12-19,13,point,NA,22911.379885000002,44136.0
212,2020-11-23,4 wk ahead inc case,2020-12-19,13,quantile,0.1,16950.074806,44136.0
214,2020-11-23,4 wk ahead inc case,2020-12-19,13,quantile,0.25,20981.7026375,44136.0
216,2020-11-23,4 wk ahead inc case,2020-12-19,13,quantile,0.5,22911.379885000002,44136.0
218,2020-11-23,4 wk ahead inc case,2020-12-19,13,quantile,0.75,24630.2055625,44136.0
220,2020-11-23,4 wk ahead inc case,2020-12-19,13,quantile,0.9,25243.943946,44136.0
222,2020-11-23,4 wk ahead inc case,2020-12-19,13,quantile,0.975,25712.497951499998,44136.0
224,2020-11-23,1 wk ahead inc case,2020-11-28,47,quantile,0.025,27281.024658203125,31902.0
225,2020-11-23,1 wk ahead inc case,2020-11-28,47,point,NA,41889.96875,31902.0
226,2020-11-23,1 wk ahead inc case,2020-11-28,47,quantile,0.1,31741.42578125,31902.0
228,2020-11-23,1 wk ahead inc case,2020-11-28,47,quantile,0.25,35669.453125,31902.0
230,2020-11-23,1 wk ahead inc case,2020-11-28,47,quantile,0.5,41889.96875,31902.0
232,2020-11-23,1 wk ahead inc case,2020-11-28,47,quantile,0.75,44564.9345703125,31902.0
234,2020-11-23,1 wk ahead inc case,2020-11-28,47,quantile,0.9,49745.03125,31902.0
236,2020-11-23,1 wk ahead inc case,2020-11-28,47,quantile,0.975,51009.1166015625,31902.0
238,2020-11-23,2 wk ahead inc case,2020-12-05,47,quantile,0.025,27953.996240234374,46472.0
239,2020-11-23,2 wk ahead inc case,2020-12-05,47,point,NA,38931.837890625,46472.0
240,2020-11-23,2 wk ahead inc case,2020-12-05,47,quantile,0.1,29619.055078125,46472.0
242,2020-11-23,2 wk ahead inc case,2020-12-05,47,quantile,0.25,35370.7509765625,46472.0
244,2020-11-23,2 wk ahead inc case,2020-12-05,47,quantile,0.5,38931.837890625,46472.0
246,2020-11-23,2 wk ahead inc case,2020-12-05,47,quantile,0.75,47160.7734375,46472.0
248,2020-11-23,2 wk ahead inc case,2020-12-05,47,quantile,0.9,50945.53984375,46472.0
250,2020-11-23,2 wk ahead inc case,2020-12-05,47,quantile,0.975,52309.6662109375,46472.0
252,2020-11-23,3 wk ahead inc case,2020-12-12,47,quantile,0.025,22073.6412109375,62546.0
253,2020-11-23,3 wk ahead inc case,2020-12-12,47,point,NA,38665.76171875,62546.0
254,2020-11-23,3 wk ahead inc case,2020-12-12,47,quantile,0.1,28516.7328125,62546.0
256,2020-11-23,3 wk ahead inc case,2020-12-12,47,quantile,0.25,32450.79736328125,62546.0
258,2020-11-23,3 wk ahead inc case,2020-12-12,47,quantile,0.5,38665.76171875,62546.0
260,2020-11-23,3 wk ahead inc case,2020-12-12,47,quantile,0.75,42561.4072265625,62546.0
262,2020-11-23,3 wk ahead inc case,2020-12-12,47,quantile,0.9,44983.634765625,62546.0
264,2020-11-23,3 wk ahead inc case,2020-12-12,47,quantile,0.975,48268.485546875,62546.0
266,2020-11-23,4 wk ahead inc case,2020-12-19,47,quantile,0.025,21566.42412109375,44844.0
267,2020-11-23,4 wk ahead inc case,2020-12-19,47,point,NA,28507.6591796875,44844.0
268,2020-11-23,4 wk ahead inc case,2020-12-19,47,quantile,0.1,23375.844921875,44844.0
270,2020-11-23,4 wk ahead inc case,2020-12-19,47,quantile,0.25,24903.23193359375,44844.0
272,2020-11-23,4 wk ahead inc case,2020-12-19,47,quantile,0.5,28507.6591796875,44844.0
274,2020-11-23,4 wk ahead inc case,2020-12-19,47,quantile,0.75,34837.8623046875,44844.0
276,2020-11-23,4 wk ahead inc case,2020-12-19,47,quantile,0.9,37249.159765625,44844.0
278,2020-11-23,4 wk ahead inc case,2020-12-19,47,quantile,0.975,39639.32333984375,44844.0
