,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-02-08,1 wk ahead inc case,2021-02-13,51,quantile,0.025,6085.578515625,14836.0
1,2021-02-08,1 wk ahead inc case,2021-02-13,51,point,NA,20510.2578125,14836.0
2,2021-02-08,1 wk ahead inc case,2021-02-13,51,quantile,0.1,7896.356005859375,14836.0
4,2021-02-08,1 wk ahead inc case,2021-02-13,51,quantile,0.25,18178.71630859375,14836.0
6,2021-02-08,1 wk ahead inc case,2021-02-13,51,quantile,0.5,20510.2578125,14836.0
8,2021-02-08,1 wk ahead inc case,2021-02-13,51,quantile,0.75,20523.54296875,14836.0
10,2021-02-08,1 wk ahead inc case,2021-02-13,51,quantile,0.9,20666.265625,14836.0
12,2021-02-08,1 wk ahead inc case,2021-02-13,51,quantile,0.975,20666.265625,14836.0
14,2021-02-08,2 wk ahead inc case,2021-02-20,51,quantile,0.025,6078.407812500001,12706.0
15,2021-02-08,2 wk ahead inc case,2021-02-20,51,point,NA,19615.56640625,12706.0
16,2021-02-08,2 wk ahead inc case,2021-02-20,51,quantile,0.1,7832.35126953125,12706.0
18,2021-02-08,2 wk ahead inc case,2021-02-20,51,quantile,0.25,17844.17919921875,12706.0
20,2021-02-08,2 wk ahead inc case,2021-02-20,51,quantile,0.5,19615.56640625,12706.0
22,2021-02-08,2 wk ahead inc case,2021-02-20,51,quantile,0.75,20212.1318359375,12706.0
24,2021-02-08,2 wk ahead inc case,2021-02-20,51,quantile,0.9,20296.984375,12706.0
26,2021-02-08,2 wk ahead inc case,2021-02-20,51,quantile,0.975,20312.162109375,12706.0
28,2021-02-08,3 wk ahead inc case,2021-02-27,51,quantile,0.025,5640.134606933594,10357.0
29,2021-02-08,3 wk ahead inc case,2021-02-27,51,point,NA,18885.2744140625,10357.0
30,2021-02-08,3 wk ahead inc case,2021-02-27,51,quantile,0.1,7724.528857421875,10357.0
32,2021-02-08,3 wk ahead inc case,2021-02-27,51,quantile,0.25,7848.03662109375,10357.0
34,2021-02-08,3 wk ahead inc case,2021-02-27,51,quantile,0.5,18885.2744140625,10357.0
36,2021-02-08,3 wk ahead inc case,2021-02-27,51,quantile,0.75,19645.46875,10357.0
38,2021-02-08,3 wk ahead inc case,2021-02-27,51,quantile,0.9,19786.87734375,10357.0
40,2021-02-08,3 wk ahead inc case,2021-02-27,51,quantile,0.975,19798.150048828124,10357.0
42,2021-02-08,4 wk ahead inc case,2021-03-06,51,quantile,0.025,6146.196240234375,9342.0
43,2021-02-08,4 wk ahead inc case,2021-03-06,51,point,NA,18395.830078125,9342.0
44,2021-02-08,4 wk ahead inc case,2021-03-06,51,quantile,0.1,7667.02314453125,9342.0
46,2021-02-08,4 wk ahead inc case,2021-03-06,51,quantile,0.25,16491.912109375,9342.0
48,2021-02-08,4 wk ahead inc case,2021-03-06,51,quantile,0.5,18395.830078125,9342.0
50,2021-02-08,4 wk ahead inc case,2021-03-06,51,quantile,0.75,18582.6513671875,9342.0
52,2021-02-08,4 wk ahead inc case,2021-03-06,51,quantile,0.9,19189.50703125,9342.0
54,2021-02-08,4 wk ahead inc case,2021-03-06,51,quantile,0.975,19310.888525390626,9342.0
56,2021-02-08,1 wk ahead inc case,2021-02-13,45,quantile,0.025,15189.566723632812,18137.0
57,2021-02-08,1 wk ahead inc case,2021-02-13,45,point,NA,24380.8388671875,18137.0
58,2021-02-08,1 wk ahead inc case,2021-02-13,45,quantile,0.1,17462.03671875,18137.0
60,2021-02-08,1 wk ahead inc case,2021-02-13,45,quantile,0.25,21427.21435546875,18137.0
62,2021-02-08,1 wk ahead inc case,2021-02-13,45,quantile,0.5,24380.8388671875,18137.0
64,2021-02-08,1 wk ahead inc case,2021-02-13,45,quantile,0.75,26133.798828125,18137.0
66,2021-02-08,1 wk ahead inc case,2021-02-13,45,quantile,0.9,27285.680078125002,18137.0
68,2021-02-08,1 wk ahead inc case,2021-02-13,45,quantile,0.975,28205.844873046874,18137.0
70,2021-02-08,2 wk ahead inc case,2021-02-20,45,quantile,0.025,15448.237060546875,13795.0
71,2021-02-08,2 wk ahead inc case,2021-02-20,45,point,NA,23939.87890625,13795.0
72,2021-02-08,2 wk ahead inc case,2021-02-20,45,quantile,0.1,18564.9490234375,13795.0
74,2021-02-08,2 wk ahead inc case,2021-02-20,45,quantile,0.25,21308.90283203125,13795.0
76,2021-02-08,2 wk ahead inc case,2021-02-20,45,quantile,0.5,23939.87890625,13795.0
78,2021-02-08,2 wk ahead inc case,2021-02-20,45,quantile,0.75,25603.0556640625,13795.0
80,2021-02-08,2 wk ahead inc case,2021-02-20,45,quantile,0.9,26893.8201171875,13795.0
82,2021-02-08,2 wk ahead inc case,2021-02-20,45,quantile,0.975,27055.7720703125,13795.0
84,2021-02-08,3 wk ahead inc case,2021-02-27,45,quantile,0.025,16398.63017578125,9385.0
85,2021-02-08,3 wk ahead inc case,2021-02-27,45,point,NA,22634.6298828125,9385.0
86,2021-02-08,3 wk ahead inc case,2021-02-27,45,quantile,0.1,17748.6859375,9385.0
88,2021-02-08,3 wk ahead inc case,2021-02-27,45,quantile,0.25,18708.2236328125,9385.0
90,2021-02-08,3 wk ahead inc case,2021-02-27,45,quantile,0.5,22634.6298828125,9385.0
92,2021-02-08,3 wk ahead inc case,2021-02-27,45,quantile,0.75,25283.75146484375,9385.0
94,2021-02-08,3 wk ahead inc case,2021-02-27,45,quantile,0.9,26582.5279296875,9385.0
96,2021-02-08,3 wk ahead inc case,2021-02-27,45,quantile,0.975,26850.061669921874,9385.0
98,2021-02-08,4 wk ahead inc case,2021-03-06,45,quantile,0.025,14729.842529296875,8093.0
99,2021-02-08,4 wk ahead inc case,2021-03-06,45,point,NA,21868.3193359375,8093.0
100,2021-02-08,4 wk ahead inc case,2021-03-06,45,quantile,0.1,17060.20966796875,8093.0
102,2021-02-08,4 wk ahead inc case,2021-03-06,45,quantile,0.25,19346.7236328125,8093.0
104,2021-02-08,4 wk ahead inc case,2021-03-06,45,quantile,0.5,21868.3193359375,8093.0
106,2021-02-08,4 wk ahead inc case,2021-03-06,45,quantile,0.75,25236.7021484375,8093.0
108,2021-02-08,4 wk ahead inc case,2021-03-06,45,quantile,0.9,26219.3130859375,8093.0
110,2021-02-08,4 wk ahead inc case,2021-03-06,45,quantile,0.975,26832.126416015624,8093.0
112,2021-02-08,1 wk ahead inc case,2021-02-13,37,quantile,0.025,14667.323876953125,21374.0
113,2021-02-08,1 wk ahead inc case,2021-02-13,37,point,NA,22602.8349609375,21374.0
114,2021-02-08,1 wk ahead inc case,2021-02-13,37,quantile,0.1,17509.980078125,21374.0
116,2021-02-08,1 wk ahead inc case,2021-02-13,37,quantile,0.25,21346.728515625,21374.0
118,2021-02-08,1 wk ahead inc case,2021-02-13,37,quantile,0.5,22602.8349609375,21374.0
120,2021-02-08,1 wk ahead inc case,2021-02-13,37,quantile,0.75,24187.9326171875,21374.0
122,2021-02-08,1 wk ahead inc case,2021-02-13,37,quantile,0.9,24495.521484375,21374.0
124,2021-02-08,1 wk ahead inc case,2021-02-13,37,quantile,0.975,24705.6650390625,21374.0
126,2021-02-08,2 wk ahead inc case,2021-02-20,37,quantile,0.025,13931.120434570312,18525.0
