,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2020-12-07,1 wk ahead inc case,2020-12-12,51,quantile,0.025,6.0169968158006695,24393.0
1,2020-12-07,1 wk ahead inc case,2020-12-12,51,point,NA,21475.81640625,24393.0
2,2020-12-07,1 wk ahead inc case,2020-12-12,51,quantile,0.1,7902.059912109375,24393.0
4,2020-12-07,1 wk ahead inc case,2020-12-12,51,quantile,0.25,16530.62939453125,24393.0
6,2020-12-07,1 wk ahead inc case,2020-12-12,51,quantile,0.5,21475.81640625,24393.0
8,2020-12-07,1 wk ahead inc case,2020-12-12,51,quantile,0.75,25551.74072265625,24393.0
10,2020-12-07,1 wk ahead inc case,2020-12-12,51,quantile,0.9,31584.6763671875,24393.0
12,2020-12-07,1 wk ahead inc case,2020-12-12,51,quantile,0.975,33262.66279296875,24393.0
14,2020-12-07,2 wk ahead inc case,2020-12-19,51,quantile,0.025,6.911112605035307,26617.0
15,2020-12-07,2 wk ahead inc case,2020-12-19,51,point,NA,27222.3740234375,26617.0
16,2020-12-07,2 wk ahead inc case,2020-12-19,51,quantile,0.1,9220.94501953125,26617.0
18,2020-12-07,2 wk ahead inc case,2020-12-19,51,quantile,0.25,17164.8056640625,26617.0
20,2020-12-07,2 wk ahead inc case,2020-12-19,51,quantile,0.5,27222.3740234375,26617.0
22,2020-12-07,2 wk ahead inc case,2020-12-19,51,quantile,0.75,35015.4697265625,26617.0
24,2020-12-07,2 wk ahead inc case,2020-12-19,51,quantile,0.9,38057.818359375,26617.0
26,2020-12-07,2 wk ahead inc case,2020-12-19,51,quantile,0.975,40023.11435546875,26617.0
28,2020-12-07,3 wk ahead inc case,2020-12-26,51,quantile,0.025,8930.893579101563,29208.0
29,2020-12-07,3 wk ahead inc case,2020-12-26,51,point,NA,27579.1640625,29208.0
30,2020-12-07,3 wk ahead inc case,2020-12-26,51,quantile,0.1,9290.30517578125,29208.0
32,2020-12-07,3 wk ahead inc case,2020-12-26,51,quantile,0.25,18005.1953125,29208.0
34,2020-12-07,3 wk ahead inc case,2020-12-26,51,quantile,0.5,27579.1640625,29208.0
36,2020-12-07,3 wk ahead inc case,2020-12-26,51,quantile,0.75,34289.98046875,29208.0
38,2020-12-07,3 wk ahead inc case,2020-12-26,51,quantile,0.9,37306.875390625,29208.0
40,2020-12-07,3 wk ahead inc case,2020-12-26,51,quantile,0.975,39186.1845703125,29208.0
42,2020-12-07,4 wk ahead inc case,2021-01-02,51,quantile,0.025,2525.967527961732,34705.0
43,2020-12-07,4 wk ahead inc case,2021-01-02,51,point,NA,39264.955078125,34705.0
44,2020-12-07,4 wk ahead inc case,2021-01-02,51,quantile,0.1,14024.60283203125,34705.0
46,2020-12-07,4 wk ahead inc case,2021-01-02,51,quantile,0.25,25670.9189453125,34705.0
48,2020-12-07,4 wk ahead inc case,2021-01-02,51,quantile,0.5,39264.955078125,34705.0
50,2020-12-07,4 wk ahead inc case,2021-01-02,51,quantile,0.75,44522.943359375,34705.0
52,2020-12-07,4 wk ahead inc case,2021-01-02,51,quantile,0.9,48220.89687500001,34705.0
54,2020-12-07,4 wk ahead inc case,2021-01-02,51,quantile,0.975,61577.714257812506,34705.0
56,2020-12-07,1 wk ahead inc case,2020-12-12,45,quantile,0.025,1012.0017953395848,21740.0
57,2020-12-07,1 wk ahead inc case,2020-12-12,45,point,NA,15900.63330078125,21740.0
58,2020-12-07,1 wk ahead inc case,2020-12-12,45,quantile,0.1,7334.0119140625,21740.0
60,2020-12-07,1 wk ahead inc case,2020-12-12,45,quantile,0.25,10502.535888671875,21740.0
62,2020-12-07,1 wk ahead inc case,2020-12-12,45,quantile,0.5,15900.63330078125,21740.0
64,2020-12-07,1 wk ahead inc case,2020-12-12,45,quantile,0.75,22108.91064453125,21740.0
66,2020-12-07,1 wk ahead inc case,2020-12-12,45,quantile,0.9,24578.981640625,21740.0
68,2020-12-07,1 wk ahead inc case,2020-12-12,45,quantile,0.975,28992.416552734372,21740.0
70,2020-12-07,2 wk ahead inc case,2020-12-19,45,quantile,0.025,3983.5921875,18355.0
71,2020-12-07,2 wk ahead inc case,2020-12-19,45,point,NA,14182.12744140625,18355.0
72,2020-12-07,2 wk ahead inc case,2020-12-19,45,quantile,0.1,4976.073974609375,18355.0
74,2020-12-07,2 wk ahead inc case,2020-12-19,45,quantile,0.25,10305.700439453125,18355.0
76,2020-12-07,2 wk ahead inc case,2020-12-19,45,quantile,0.5,14182.12744140625,18355.0
78,2020-12-07,2 wk ahead inc case,2020-12-19,45,quantile,0.75,20927.787109375,18355.0
80,2020-12-07,2 wk ahead inc case,2020-12-19,45,quantile,0.9,21127.9162109375,18355.0
82,2020-12-07,2 wk ahead inc case,2020-12-19,45,quantile,0.975,26046.910986328126,18355.0
84,2020-12-07,3 wk ahead inc case,2020-12-26,45,quantile,0.025,7298.408312988281,23826.0
85,2020-12-07,3 wk ahead inc case,2020-12-26,45,point,NA,22969.603515625,23826.0
86,2020-12-07,3 wk ahead inc case,2020-12-26,45,quantile,0.1,7335.868701171875,23826.0
88,2020-12-07,3 wk ahead inc case,2020-12-26,45,quantile,0.25,15077.7880859375,23826.0
90,2020-12-07,3 wk ahead inc case,2020-12-26,45,quantile,0.5,22969.603515625,23826.0
92,2020-12-07,3 wk ahead inc case,2020-12-26,45,quantile,0.75,27124.0126953125,23826.0
94,2020-12-07,3 wk ahead inc case,2020-12-26,45,quantile,0.9,30415.715625,23826.0
96,2020-12-07,3 wk ahead inc case,2020-12-26,45,quantile,0.975,37691.002734375,23826.0
98,2020-12-07,4 wk ahead inc case,2021-01-02,45,quantile,0.025,7846.956494140625,37366.0
99,2020-12-07,4 wk ahead inc case,2021-01-02,45,point,NA,23365.6455078125,37366.0
100,2020-12-07,4 wk ahead inc case,2021-01-02,45,quantile,0.1,10045.585546875001,37366.0
102,2020-12-07,4 wk ahead inc case,2021-01-02,45,quantile,0.25,17870.146484375,37366.0
104,2020-12-07,4 wk ahead inc case,2021-01-02,45,quantile,0.5,23365.6455078125,37366.0
106,2020-12-07,4 wk ahead inc case,2021-01-02,45,quantile,0.75,33317.7939453125,37366.0
108,2020-12-07,4 wk ahead inc case,2021-01-02,45,quantile,0.9,41454.77578125,37366.0
110,2020-12-07,4 wk ahead inc case,2021-01-02,45,quantile,0.975,43168.06005859374,37366.0
112,2020-12-07,1 wk ahead inc case,2020-12-12,37,quantile,0.025,9136.156469726564,42544.0
113,2020-12-07,1 wk ahead inc case,2020-12-12,37,point,NA,27082.0625,42544.0
114,2020-12-07,1 wk ahead inc case,2020-12-12,37,quantile,0.1,11686.9685546875,42544.0
116,2020-12-07,1 wk ahead inc case,2020-12-12,37,quantile,0.25,20696.97314453125,42544.0
118,2020-12-07,1 wk ahead inc case,2020-12-12,37,quantile,0.5,27082.0625,42544.0
120,2020-12-07,1 wk ahead inc case,2020-12-12,37,quantile,0.75,35281.1572265625,42544.0
122,2020-12-07,1 wk ahead inc case,2020-12-12,37,quantile,0.9,44798.498828125004,42544.0
124,2020-12-07,1 wk ahead inc case,2020-12-12,37,quantile,0.975,50219.9255859375,42544.0
126,2020-12-07,2 wk ahead inc case,2020-12-19,37,quantile,0.025,11119.915258789062,41662.0
127,2020-12-07,2 wk ahead inc case,2020-12-19,37,point,NA,31579.1640625,41662.0
128,2020-12-07,2 wk ahead inc case,2020-12-19,37,quantile,0.1,13790.51640625,41662.0
130,2020-12-07,2 wk ahead inc case,2020-12-19,37,quantile,0.25,26652.7138671875,41662.0
132,2020-12-07,2 wk ahead inc case,2020-12-19,37,quantile,0.5,31579.1640625,41662.0
134,2020-12-07,2 wk ahead inc case,2020-12-19,37,quantile,0.75,43821.728515625,41662.0
136,2020-12-07,2 wk ahead inc case,2020-12-19,37,quantile,0.9,51299.022265625004,41662.0
138,2020-12-07,2 wk ahead inc case,2020-12-19,37,quantile,0.975,55415.27490234375,41662.0
140,2020-12-07,3 wk ahead inc case,2020-12-26,37,quantile,0.025,15342.5162109375,44479.0
141,2020-12-07,3 wk ahead inc case,2020-12-26,37,point,NA,48043.849609375,44479.0
142,2020-12-07,3 wk ahead inc case,2020-12-26,37,quantile,0.1,20148.857617187503,44479.0
144,2020-12-07,3 wk ahead inc case,2020-12-26,37,quantile,0.25,31301.603515625,44479.0
146,2020-12-07,3 wk ahead inc case,2020-12-26,37,quantile,0.5,48043.849609375,44479.0
148,2020-12-07,3 wk ahead inc case,2020-12-26,37,quantile,0.75,57175.958984375,44479.0
150,2020-12-07,3 wk ahead inc case,2020-12-26,37,quantile,0.9,64137.5859375,44479.0
152,2020-12-07,3 wk ahead inc case,2020-12-26,37,quantile,0.975,79467.8798828125,44479.0
154,2020-12-07,4 wk ahead inc case,2021-01-02,37,quantile,0.025,21188.34560546875,55436.0
155,2020-12-07,4 wk ahead inc case,2021-01-02,37,point,NA,62296.72265625,55436.0
156,2020-12-07,4 wk ahead inc case,2021-01-02,37,quantile,0.1,22069.5712890625,55436.0
158,2020-12-07,4 wk ahead inc case,2021-01-02,37,quantile,0.25,38045.009765625,55436.0
160,2020-12-07,4 wk ahead inc case,2021-01-02,37,quantile,0.5,62296.72265625,55436.0
162,2020-12-07,4 wk ahead inc case,2021-01-02,37,quantile,0.75,71364.958984375,55436.0
164,2020-12-07,4 wk ahead inc case,2021-01-02,37,quantile,0.9,87622.03749999999,55436.0
166,2020-12-07,4 wk ahead inc case,2021-01-02,37,quantile,0.975,105804.27070312497,55436.0
168,2020-12-07,1 wk ahead inc case,2020-12-12,13,quantile,0.025,9879.14140625,43111.0
169,2020-12-07,1 wk ahead inc case,2020-12-12,13,point,NA,30567.775390625,43111.0
170,2020-12-07,1 wk ahead inc case,2020-12-12,13,quantile,0.1,11898.66083984375,43111.0
172,2020-12-07,1 wk ahead inc case,2020-12-12,13,quantile,0.25,24097.78955078125,43111.0
174,2020-12-07,1 wk ahead inc case,2020-12-12,13,quantile,0.5,30567.775390625,43111.0
176,2020-12-07,1 wk ahead inc case,2020-12-12,13,quantile,0.75,38872.9013671875,43111.0
178,2020-12-07,1 wk ahead inc case,2020-12-12,13,quantile,0.9,49554.576562500006,43111.0
180,2020-12-07,1 wk ahead inc case,2020-12-12,13,quantile,0.975,59040.201171874985,43111.0
182,2020-12-07,2 wk ahead inc case,2020-12-19,13,quantile,0.025,8427.038232421875,44136.0
183,2020-12-07,2 wk ahead inc case,2020-12-19,13,point,NA,28255.8330078125,44136.0
184,2020-12-07,2 wk ahead inc case,2020-12-19,13,quantile,0.1,17216.061718750003,44136.0
186,2020-12-07,2 wk ahead inc case,2020-12-19,13,quantile,0.25,20536.41943359375,44136.0
188,2020-12-07,2 wk ahead inc case,2020-12-19,13,quantile,0.5,28255.8330078125,44136.0
190,2020-12-07,2 wk ahead inc case,2020-12-19,13,quantile,0.75,31432.19580078125,44136.0
192,2020-12-07,2 wk ahead inc case,2020-12-19,13,quantile,0.9,34496.58164062501,44136.0
194,2020-12-07,2 wk ahead inc case,2020-12-19,13,quantile,0.975,43546.24892578124,44136.0
196,2020-12-07,3 wk ahead inc case,2020-12-26,13,quantile,0.025,15593.937939453124,54436.0
197,2020-12-07,3 wk ahead inc case,2020-12-26,13,point,NA,43456.03125,54436.0
198,2020-12-07,3 wk ahead inc case,2020-12-26,13,quantile,0.1,15986.65478515625,54436.0
200,2020-12-07,3 wk ahead inc case,2020-12-26,13,quantile,0.25,28042.3408203125,54436.0
202,2020-12-07,3 wk ahead inc case,2020-12-26,13,quantile,0.5,43456.03125,54436.0
204,2020-12-07,3 wk ahead inc case,2020-12-26,13,quantile,0.75,50626.1767578125,54436.0
206,2020-12-07,3 wk ahead inc case,2020-12-26,13,quantile,0.9,59296.36679687501,54436.0
208,2020-12-07,3 wk ahead inc case,2020-12-26,13,quantile,0.975,75891.82041015623,54436.0
