,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-01-11,1 wk ahead inc case,2021-01-16,51,quantile,0.025,16363.019873046876,39312.0
1,2021-01-11,1 wk ahead inc case,2021-01-16,51,point,NA,35082.23046875,39312.0
2,2021-01-11,1 wk ahead inc case,2021-01-16,51,quantile,0.1,17757.266015625,39312.0
4,2021-01-11,1 wk ahead inc case,2021-01-16,51,quantile,0.25,26494.51904296875,39312.0
6,2021-01-11,1 wk ahead inc case,2021-01-16,51,quantile,0.5,35082.23046875,39312.0
8,2021-01-11,1 wk ahead inc case,2021-01-16,51,quantile,0.75,43811.02734375,39312.0
10,2021-01-11,1 wk ahead inc case,2021-01-16,51,quantile,0.9,46891.615625000006,39312.0
12,2021-01-11,1 wk ahead inc case,2021-01-16,51,quantile,0.975,54659.911328124996,39312.0
14,2021-01-11,2 wk ahead inc case,2021-01-23,51,quantile,0.025,8652.27919921875,33668.0
15,2021-01-11,2 wk ahead inc case,2021-01-23,51,point,NA,39201.162109375,33668.0
16,2021-01-11,2 wk ahead inc case,2021-01-23,51,quantile,0.1,17001.69541015625,33668.0
18,2021-01-11,2 wk ahead inc case,2021-01-23,51,quantile,0.25,27821.09619140625,33668.0
20,2021-01-11,2 wk ahead inc case,2021-01-23,51,quantile,0.5,39201.162109375,33668.0
22,2021-01-11,2 wk ahead inc case,2021-01-23,51,quantile,0.75,48764.0478515625,33668.0
24,2021-01-11,2 wk ahead inc case,2021-01-23,51,quantile,0.9,52585.97500000001,33668.0
26,2021-01-11,2 wk ahead inc case,2021-01-23,51,quantile,0.975,67264.140234375,33668.0
28,2021-01-11,3 wk ahead inc case,2021-01-30,51,quantile,0.025,13515.534887695314,23975.0
29,2021-01-11,3 wk ahead inc case,2021-01-30,51,point,NA,46368.876953125,23975.0
30,2021-01-11,3 wk ahead inc case,2021-01-30,51,quantile,0.1,24589.9966796875,23975.0
32,2021-01-11,3 wk ahead inc case,2021-01-30,51,quantile,0.25,35764.7626953125,23975.0
