,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2020-11-09,1 wk ahead inc case,2020-11-14,51,quantile,0.025,2666.147137451172,14906.0
1,2020-11-09,1 wk ahead inc case,2020-11-14,51,point,NA,8989.388671875,14906.0
2,2020-11-09,1 wk ahead inc case,2020-11-14,51,quantile,0.1,4671.237548828125,14906.0
4,2020-11-09,1 wk ahead inc case,2020-11-14,51,quantile,0.25,7374.5089111328125,14906.0
6,2020-11-09,1 wk ahead inc case,2020-11-14,51,quantile,0.5,8989.388671875,14906.0
8,2020-11-09,1 wk ahead inc case,2020-11-14,51,quantile,0.75,11242.140625,14906.0
10,2020-11-09,1 wk ahead inc case,2020-11-14,51,quantile,0.9,13549.3767578125,14906.0
12,2020-11-09,1 wk ahead inc case,2020-11-14,51,quantile,0.975,15112.656176757813,14906.0
14,2020-11-09,2 wk ahead inc case,2020-11-21,51,quantile,0.025,2418.6300720214845,17945.0
15,2020-11-09,2 wk ahead inc case,2020-11-21,51,point,NA,11690.99658203125,17945.0
16,2020-11-09,2 wk ahead inc case,2020-11-21,51,quantile,0.1,5908.125097656251,17945.0
18,2020-11-09,2 wk ahead inc case,2020-11-21,51,quantile,0.25,9179.326416015625,17945.0
20,2020-11-09,2 wk ahead inc case,2020-11-21,51,quantile,0.5,11690.99658203125,17945.0
22,2020-11-09,2 wk ahead inc case,2020-11-21,51,quantile,0.75,14734.26123046875,17945.0
24,2020-11-09,2 wk ahead inc case,2020-11-21,51,quantile,0.9,17163.7818359375,17945.0
26,2020-11-09,2 wk ahead inc case,2020-11-21,51,quantile,0.975,18602.633935546874,17945.0
28,2020-11-09,3 wk ahead inc case,2020-11-28,51,quantile,0.025,3597.1175537109375,17570.0
29,2020-11-09,3 wk ahead inc case,2020-11-28,51,point,NA,10815.93310546875,17570.0
30,2020-11-09,3 wk ahead inc case,2020-11-28,51,quantile,0.1,4128.060693359375,17570.0
32,2020-11-09,3 wk ahead inc case,2020-11-28,51,quantile,0.25,7771.68896484375,17570.0
