,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-07-19,1 wk ahead inc case,2021-07-24,51,quantile,0.025,366.79027099609374,6202.0
1,2021-07-19,1 wk ahead inc case,2021-07-24,51,point,NA,1145.022216796875,6202.0
2,2021-07-19,1 wk ahead inc case,2021-07-24,51,quantile,0.1,626.8486236572267,6202.0
4,2021-07-19,1 wk ahead inc case,2021-07-24,51,quantile,0.25,840.7710876464844,6202.0
6,2021-07-19,1 wk ahead inc case,2021-07-24,51,quantile,0.5,1145.022216796875,6202.0
8,2021-07-19,1 wk ahead inc case,2021-07-24,51,quantile,0.75,1409.4091796875,6202.0
10,2021-07-19,1 wk ahead inc case,2021-07-24,51,quantile,0.9,1778.5669189453124,6202.0
12,2021-07-19,1 wk ahead inc case,2021-07-24,51,quantile,0.975,1881.7345245361325,6202.0
14,2021-07-19,2 wk ahead inc case,2021-07-31,51,quantile,0.025,335.28186264038084,10289.0
15,2021-07-19,2 wk ahead inc case,2021-07-31,51,point,NA,1348.2220458984375,10289.0
16,2021-07-19,2 wk ahead inc case,2021-07-31,51,quantile,0.1,470.40296630859376,10289.0
18,2021-07-19,2 wk ahead inc case,2021-07-31,51,quantile,0.25,928.295654296875,10289.0
20,2021-07-19,2 wk ahead inc case,2021-07-31,51,quantile,0.5,1348.2220458984375,10289.0
22,2021-07-19,2 wk ahead inc case,2021-07-31,51,quantile,0.75,1885.696533203125,10289.0
24,2021-07-19,2 wk ahead inc case,2021-07-31,51,quantile,0.9,2214.522509765625,10289.0
26,2021-07-19,2 wk ahead inc case,2021-07-31,51,quantile,0.975,2222.5300720214846,10289.0
28,2021-07-19,3 wk ahead inc case,2021-08-07,51,quantile,0.025,541.7917205810547,13181.0
29,2021-07-19,3 wk ahead inc case,2021-08-07,51,point,NA,1684.8585205078125,13181.0
30,2021-07-19,3 wk ahead inc case,2021-08-07,51,quantile,0.1,982.8022644042969,13181.0
32,2021-07-19,3 wk ahead inc case,2021-08-07,51,quantile,0.25,1524.7232971191406,13181.0
34,2021-07-19,3 wk ahead inc case,2021-08-07,51,quantile,0.5,1684.8585205078125,13181.0
36,2021-07-19,3 wk ahead inc case,2021-08-07,51,quantile,0.75,2096.5929565429688,13181.0
38,2021-07-19,3 wk ahead inc case,2021-08-07,51,quantile,0.9,2314.8435546875003,13181.0
40,2021-07-19,3 wk ahead inc case,2021-08-07,51,quantile,0.975,2646.307684326172,13181.0
42,2021-07-19,4 wk ahead inc case,2021-08-14,51,quantile,0.025,979.7451690673828,16258.0
43,2021-07-19,4 wk ahead inc case,2021-08-14,51,point,NA,2869.72607421875,16258.0
44,2021-07-19,4 wk ahead inc case,2021-08-14,51,quantile,0.1,1543.7444580078127,16258.0
46,2021-07-19,4 wk ahead inc case,2021-08-14,51,quantile,0.25,1918.8662414550781,16258.0
48,2021-07-19,4 wk ahead inc case,2021-08-14,51,quantile,0.5,2869.72607421875,16258.0
50,2021-07-19,4 wk ahead inc case,2021-08-14,51,quantile,0.75,3554.5043334960938,16258.0
