,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-08-02,1 wk ahead inc case,2021-08-07,51,quantile,0.025,589.3335388183593,13181.0
1,2021-08-02,1 wk ahead inc case,2021-08-07,51,point,NA,1766.0006103515625,13181.0
2,2021-08-02,1 wk ahead inc case,2021-08-07,51,quantile,0.1,725.6393371582031,13181.0
4,2021-08-02,1 wk ahead inc case,2021-08-07,51,quantile,0.25,1295.4325561523438,13181.0
6,2021-08-02,1 wk ahead inc case,2021-08-07,51,quantile,0.5,1766.0006103515625,13181.0
8,2021-08-02,1 wk ahead inc case,2021-08-07,51,quantile,0.75,2098.5526123046875,13181.0
10,2021-08-02,1 wk ahead inc case,2021-08-07,51,quantile,0.9,2585.662182617187,13181.0
12,2021-08-02,1 wk ahead inc case,2021-08-07,51,quantile,0.975,2824.6773071289062,13181.0
14,2021-08-02,2 wk ahead inc case,2021-08-14,51,quantile,0.025,8.763008483499291,16258.0
15,2021-08-02,2 wk ahead inc case,2021-08-14,51,point,NA,2327.6199951171875,16258.0
16,2021-08-02,2 wk ahead inc case,2021-08-14,51,quantile,0.1,1197.638134765625,16258.0
18,2021-08-02,2 wk ahead inc case,2021-08-14,51,quantile,0.25,1641.5551452636719,16258.0
20,2021-08-02,2 wk ahead inc case,2021-08-14,51,quantile,0.5,2327.6199951171875,16258.0
22,2021-08-02,2 wk ahead inc case,2021-08-14,51,quantile,0.75,3322.8057861328125,16258.0
24,2021-08-02,2 wk ahead inc case,2021-08-14,51,quantile,0.9,3756.0532470703124,16258.0
26,2021-08-02,2 wk ahead inc case,2021-08-14,51,quantile,0.975,4383.951232910156,16258.0
28,2021-08-02,3 wk ahead inc case,2021-08-21,51,quantile,0.025,1705.0194091796875,20575.0
29,2021-08-02,3 wk ahead inc case,2021-08-21,51,point,NA,5003.5361328125,20575.0
30,2021-08-02,3 wk ahead inc case,2021-08-21,51,quantile,0.1,2112.978723144531,20575.0
32,2021-08-02,3 wk ahead inc case,2021-08-21,51,quantile,0.25,3744.04443359375,20575.0
34,2021-08-02,3 wk ahead inc case,2021-08-21,51,quantile,0.5,5003.5361328125,20575.0
36,2021-08-02,3 wk ahead inc case,2021-08-21,51,quantile,0.75,5803.6312255859375,20575.0
38,2021-08-02,3 wk ahead inc case,2021-08-21,51,quantile,0.9,6860.4880859375,20575.0
40,2021-08-02,3 wk ahead inc case,2021-08-21,51,quantile,0.975,7715.294946289062,20575.0
42,2021-08-02,4 wk ahead inc case,2021-08-28,51,quantile,0.025,2342.5930297851564,23537.0
43,2021-08-02,4 wk ahead inc case,2021-08-28,51,point,NA,6642.64013671875,23537.0
44,2021-08-02,4 wk ahead inc case,2021-08-28,51,quantile,0.1,2815.5759765625,23537.0
46,2021-08-02,4 wk ahead inc case,2021-08-28,51,quantile,0.25,5351.186767578125,23537.0
48,2021-08-02,4 wk ahead inc case,2021-08-28,51,quantile,0.5,6642.64013671875,23537.0
50,2021-08-02,4 wk ahead inc case,2021-08-28,51,quantile,0.75,8944.8876953125,23537.0
52,2021-08-02,4 wk ahead inc case,2021-08-28,51,quantile,0.9,12163.141601562502,23537.0
54,2021-08-02,4 wk ahead inc case,2021-08-28,51,quantile,0.975,14950.788256835936,23537.0
56,2021-08-02,1 wk ahead inc case,2021-08-07,45,quantile,0.025,54.18912134170533,22003.0
57,2021-08-02,1 wk ahead inc case,2021-08-07,45,point,NA,1933.451904296875,22003.0
58,2021-08-02,1 wk ahead inc case,2021-08-07,45,quantile,0.1,885.314422607422,22003.0
60,2021-08-02,1 wk ahead inc case,2021-08-07,45,quantile,0.25,1218.8748168945312,22003.0
62,2021-08-02,1 wk ahead inc case,2021-08-07,45,quantile,0.5,1933.451904296875,22003.0
64,2021-08-02,1 wk ahead inc case,2021-08-07,45,quantile,0.75,2690.00048828125,22003.0
66,2021-08-02,1 wk ahead inc case,2021-08-07,45,quantile,0.9,3405.33955078125,22003.0
68,2021-08-02,1 wk ahead inc case,2021-08-07,45,quantile,0.975,3639.643286132812,22003.0
70,2021-08-02,2 wk ahead inc case,2021-08-14,45,quantile,0.025,1359.0848907470702,25346.0
71,2021-08-02,2 wk ahead inc case,2021-08-14,45,point,NA,3287.582763671875,25346.0
72,2021-08-02,2 wk ahead inc case,2021-08-14,45,quantile,0.1,1635.6001220703124,25346.0
74,2021-08-02,2 wk ahead inc case,2021-08-14,45,quantile,0.25,2500.2321166992188,25346.0
76,2021-08-02,2 wk ahead inc case,2021-08-14,45,quantile,0.5,3287.582763671875,25346.0
78,2021-08-02,2 wk ahead inc case,2021-08-14,45,quantile,0.75,4692.9256591796875,25346.0
80,2021-08-02,2 wk ahead inc case,2021-08-14,45,quantile,0.9,5619.378466796876,25346.0
82,2021-08-02,2 wk ahead inc case,2021-08-14,45,quantile,0.975,6278.215148925781,25346.0
84,2021-08-02,3 wk ahead inc case,2021-08-21,45,quantile,0.025,664.2695056915285,32606.0
85,2021-08-02,3 wk ahead inc case,2021-08-21,45,point,NA,7165.02197265625,32606.0
86,2021-08-02,3 wk ahead inc case,2021-08-21,45,quantile,0.1,3438.0712890625,32606.0
88,2021-08-02,3 wk ahead inc case,2021-08-21,45,quantile,0.25,5615.4588623046875,32606.0
