,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-03-01,1 wk ahead inc case,2021-03-06,51,quantile,0.025,4935.19091796875,9342.0
1,2021-03-01,1 wk ahead inc case,2021-03-06,51,point,NA,8326.8271484375,9342.0
2,2021-03-01,1 wk ahead inc case,2021-03-06,51,quantile,0.1,5046.96435546875,9342.0
4,2021-03-01,1 wk ahead inc case,2021-03-06,51,quantile,0.25,8066.81689453125,9342.0
6,2021-03-01,1 wk ahead inc case,2021-03-06,51,quantile,0.5,8326.8271484375,9342.0
8,2021-03-01,1 wk ahead inc case,2021-03-06,51,quantile,0.75,8326.8271484375,9342.0
10,2021-03-01,1 wk ahead inc case,2021-03-06,51,quantile,0.9,8582.5146484375,9342.0
12,2021-03-01,1 wk ahead inc case,2021-03-06,51,quantile,0.975,8582.5146484375,9342.0
14,2021-03-01,2 wk ahead inc case,2021-03-13,51,quantile,0.025,4802.3154296875,10371.0
15,2021-03-01,2 wk ahead inc case,2021-03-13,51,point,NA,7561.354248046875,10371.0
16,2021-03-01,2 wk ahead inc case,2021-03-13,51,quantile,0.1,4992.4455078125,10371.0
18,2021-03-01,2 wk ahead inc case,2021-03-13,51,quantile,0.25,7310.624755859375,10371.0
20,2021-03-01,2 wk ahead inc case,2021-03-13,51,quantile,0.5,7561.354248046875,10371.0
22,2021-03-01,2 wk ahead inc case,2021-03-13,51,quantile,0.75,7754.7216796875,10371.0
24,2021-03-01,2 wk ahead inc case,2021-03-13,51,quantile,0.9,7805.092333984375,10371.0
26,2021-03-01,2 wk ahead inc case,2021-03-13,51,quantile,0.975,7863.7542724609375,10371.0
28,2021-03-01,3 wk ahead inc case,2021-03-20,51,quantile,0.025,4778.976708984375,10284.0
29,2021-03-01,3 wk ahead inc case,2021-03-20,51,point,NA,7028.952392578125,10284.0
30,2021-03-01,3 wk ahead inc case,2021-03-20,51,quantile,0.1,4935.40654296875,10284.0
32,2021-03-01,3 wk ahead inc case,2021-03-20,51,quantile,0.25,6659.6021728515625,10284.0
34,2021-03-01,3 wk ahead inc case,2021-03-20,51,quantile,0.5,7028.952392578125,10284.0
36,2021-03-01,3 wk ahead inc case,2021-03-20,51,quantile,0.75,7253.083251953125,10284.0
38,2021-03-01,3 wk ahead inc case,2021-03-20,51,quantile,0.9,7308.3525390625,10284.0
40,2021-03-01,3 wk ahead inc case,2021-03-20,51,quantile,0.975,7443.3318359375,10284.0
42,2021-03-01,4 wk ahead inc case,2021-03-27,51,quantile,0.025,4825.336462402343,9997.0
43,2021-03-01,4 wk ahead inc case,2021-03-27,51,point,NA,6634.888916015625,9997.0
44,2021-03-01,4 wk ahead inc case,2021-03-27,51,quantile,0.1,4946.00712890625,9997.0
46,2021-03-01,4 wk ahead inc case,2021-03-27,51,quantile,0.25,5319.0655517578125,9997.0
48,2021-03-01,4 wk ahead inc case,2021-03-27,51,quantile,0.5,6634.888916015625,9997.0
50,2021-03-01,4 wk ahead inc case,2021-03-27,51,quantile,0.75,6688.4959716796875,9997.0
52,2021-03-01,4 wk ahead inc case,2021-03-27,51,quantile,0.9,6865.911865234375,9997.0
54,2021-03-01,4 wk ahead inc case,2021-03-27,51,quantile,0.975,7014.180590820312,9997.0
56,2021-03-01,1 wk ahead inc case,2021-03-06,45,quantile,0.025,6126.125476074219,8093.0
57,2021-03-01,1 wk ahead inc case,2021-03-06,45,point,NA,8908.66259765625,8093.0
58,2021-03-01,1 wk ahead inc case,2021-03-06,45,quantile,0.1,6849.362646484375,8093.0
