,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-03-01,1 wk ahead inc case,2021-03-06,51,quantile,0.025,6429.45380859375,9342.0
1,2021-03-01,1 wk ahead inc case,2021-03-06,51,point,NA,17383.044921875,9342.0
2,2021-03-01,1 wk ahead inc case,2021-03-06,51,quantile,0.1,10820.39169921875,9342.0
4,2021-03-01,1 wk ahead inc case,2021-03-06,51,quantile,0.25,11610.359375,9342.0
6,2021-03-01,1 wk ahead inc case,2021-03-06,51,quantile,0.5,17383.044921875,9342.0
8,2021-03-01,1 wk ahead inc case,2021-03-06,51,quantile,0.75,21928.4130859375,9342.0
10,2021-03-01,1 wk ahead inc case,2021-03-06,51,quantile,0.9,24474.9359375,9342.0
12,2021-03-01,1 wk ahead inc case,2021-03-06,51,quantile,0.975,28578.488623046873,9342.0
14,2021-03-01,2 wk ahead inc case,2021-03-13,51,quantile,0.025,4288.300756835937,10371.0
15,2021-03-01,2 wk ahead inc case,2021-03-13,51,point,NA,12248.1396484375,10371.0
16,2021-03-01,2 wk ahead inc case,2021-03-13,51,quantile,0.1,7460.828857421876,10371.0
18,2021-03-01,2 wk ahead inc case,2021-03-13,51,quantile,0.25,8489.976806640625,10371.0
20,2021-03-01,2 wk ahead inc case,2021-03-13,51,quantile,0.5,12248.1396484375,10371.0
22,2021-03-01,2 wk ahead inc case,2021-03-13,51,quantile,0.75,15928.072998046875,10371.0
24,2021-03-01,2 wk ahead inc case,2021-03-13,51,quantile,0.9,19617.036328125,10371.0
26,2021-03-01,2 wk ahead inc case,2021-03-13,51,quantile,0.975,20145.420996093748,10371.0
28,2021-03-01,3 wk ahead inc case,2021-03-20,51,quantile,0.025,4702.456994628907,10284.0
29,2021-03-01,3 wk ahead inc case,2021-03-20,51,point,NA,10508.72802734375,10284.0
30,2021-03-01,3 wk ahead inc case,2021-03-20,51,quantile,0.1,6570.265380859375,10284.0
32,2021-03-01,3 wk ahead inc case,2021-03-20,51,quantile,0.25,7342.919189453125,10284.0
34,2021-03-01,3 wk ahead inc case,2021-03-20,51,quantile,0.5,10508.72802734375,10284.0
36,2021-03-01,3 wk ahead inc case,2021-03-20,51,quantile,0.75,13491.071533203125,10284.0
38,2021-03-01,3 wk ahead inc case,2021-03-20,51,quantile,0.9,16816.06484375,10284.0
40,2021-03-01,3 wk ahead inc case,2021-03-20,51,quantile,0.975,17820.558984375,10284.0
42,2021-03-01,4 wk ahead inc case,2021-03-27,51,quantile,0.025,3250.324566650391,9997.0
43,2021-03-01,4 wk ahead inc case,2021-03-27,51,point,NA,8179.4609375,9997.0
44,2021-03-01,4 wk ahead inc case,2021-03-27,51,quantile,0.1,5296.330273437499,9997.0
46,2021-03-01,4 wk ahead inc case,2021-03-27,51,quantile,0.25,5919.9329833984375,9997.0
48,2021-03-01,4 wk ahead inc case,2021-03-27,51,quantile,0.5,8179.4609375,9997.0
50,2021-03-01,4 wk ahead inc case,2021-03-27,51,quantile,0.75,10672.232666015625,9997.0
52,2021-03-01,4 wk ahead inc case,2021-03-27,51,quantile,0.9,11222.6228515625,9997.0
54,2021-03-01,4 wk ahead inc case,2021-03-27,51,quantile,0.975,13941.133789062496,9997.0
56,2021-03-01,1 wk ahead inc case,2021-03-06,45,quantile,0.025,5084.657238769531,8093.0
57,2021-03-01,1 wk ahead inc case,2021-03-06,45,point,NA,16671.5009765625,8093.0
58,2021-03-01,1 wk ahead inc case,2021-03-06,45,quantile,0.1,9427.823583984376,8093.0
60,2021-03-01,1 wk ahead inc case,2021-03-06,45,quantile,0.25,12879.5673828125,8093.0
62,2021-03-01,1 wk ahead inc case,2021-03-06,45,quantile,0.5,16671.5009765625,8093.0
64,2021-03-01,1 wk ahead inc case,2021-03-06,45,quantile,0.75,21027.9736328125,8093.0
66,2021-03-01,1 wk ahead inc case,2021-03-06,45,quantile,0.9,22860.549609375004,8093.0
68,2021-03-01,1 wk ahead inc case,2021-03-06,45,quantile,0.975,26576.079687499998,8093.0
70,2021-03-01,2 wk ahead inc case,2021-03-13,45,quantile,0.025,5097.821130371094,7843.0
71,2021-03-01,2 wk ahead inc case,2021-03-13,45,point,NA,14495.02734375,7843.0
72,2021-03-01,2 wk ahead inc case,2021-03-13,45,quantile,0.1,5905.491796875,7843.0
