,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-05-03,1 wk ahead inc case,2021-05-08,51,quantile,0.025,3143.1748046875,3915.0
1,2021-05-03,1 wk ahead inc case,2021-05-08,51,point,NA,4992.2216796875,3915.0
2,2021-05-03,1 wk ahead inc case,2021-05-08,51,quantile,0.1,3327.1348876953125,3915.0
4,2021-05-03,1 wk ahead inc case,2021-05-08,51,quantile,0.25,4884.4462890625,3915.0
6,2021-05-03,1 wk ahead inc case,2021-05-08,51,quantile,0.5,4992.2216796875,3915.0
8,2021-05-03,1 wk ahead inc case,2021-05-08,51,quantile,0.75,5071.82177734375,3915.0
10,2021-05-03,1 wk ahead inc case,2021-05-08,51,quantile,0.9,5071.82177734375,3915.0
12,2021-05-03,1 wk ahead inc case,2021-05-08,51,quantile,0.975,5071.82177734375,3915.0
14,2021-05-03,2 wk ahead inc case,2021-05-15,51,quantile,0.025,2981.6336303710937,3007.0
15,2021-05-03,2 wk ahead inc case,2021-05-15,51,point,NA,4816.9521484375,3007.0
16,2021-05-03,2 wk ahead inc case,2021-05-15,51,quantile,0.1,3209.5001708984373,3007.0
18,2021-05-03,2 wk ahead inc case,2021-05-15,51,quantile,0.25,4680.7176513671875,3007.0
20,2021-05-03,2 wk ahead inc case,2021-05-15,51,quantile,0.5,4816.9521484375,3007.0
22,2021-05-03,2 wk ahead inc case,2021-05-15,51,quantile,0.75,4926.21484375,3007.0
24,2021-05-03,2 wk ahead inc case,2021-05-15,51,quantile,0.9,4928.31904296875,3007.0
26,2021-05-03,2 wk ahead inc case,2021-05-15,51,quantile,0.975,4942.06201171875,3007.0
28,2021-05-03,3 wk ahead inc case,2021-05-22,51,quantile,0.025,3063.104522705078,2643.0
29,2021-05-03,3 wk ahead inc case,2021-05-22,51,point,NA,4726.462646484375,2643.0
30,2021-05-03,3 wk ahead inc case,2021-05-22,51,quantile,0.1,3165.0411865234373,2643.0
32,2021-05-03,3 wk ahead inc case,2021-05-22,51,quantile,0.25,4555.1170654296875,2643.0
34,2021-05-03,3 wk ahead inc case,2021-05-22,51,quantile,0.5,4726.462646484375,2643.0
36,2021-05-03,3 wk ahead inc case,2021-05-22,51,quantile,0.75,4810.849853515625,2643.0
