,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-04-19,1 wk ahead inc case,2021-04-24,51,quantile,0.025,2168.2515716552734,7277.0
1,2021-04-19,1 wk ahead inc case,2021-04-24,51,point,NA,6729.10302734375,7277.0
2,2021-04-19,1 wk ahead inc case,2021-04-24,51,quantile,0.1,3886.3985595703125,7277.0
4,2021-04-19,1 wk ahead inc case,2021-04-24,51,quantile,0.25,4491.4715576171875,7277.0
6,2021-04-19,1 wk ahead inc case,2021-04-24,51,quantile,0.5,6729.10302734375,7277.0
8,2021-04-19,1 wk ahead inc case,2021-04-24,51,quantile,0.75,8349.742553710938,7277.0
10,2021-04-19,1 wk ahead inc case,2021-04-24,51,quantile,0.9,10847.85419921875,7277.0
12,2021-04-19,1 wk ahead inc case,2021-04-24,51,quantile,0.975,13310.651513671874,7277.0
14,2021-04-19,2 wk ahead inc case,2021-05-01,51,quantile,0.025,973.1856033325196,5672.0
15,2021-04-19,2 wk ahead inc case,2021-05-01,51,point,NA,7679.376708984375,5672.0
16,2021-04-19,2 wk ahead inc case,2021-05-01,51,quantile,0.1,3453.5599365234375,5672.0
18,2021-04-19,2 wk ahead inc case,2021-05-01,51,quantile,0.25,4726.4029541015625,5672.0
20,2021-04-19,2 wk ahead inc case,2021-05-01,51,quantile,0.5,7679.376708984375,5672.0
22,2021-04-19,2 wk ahead inc case,2021-05-01,51,quantile,0.75,9741.468994140625,5672.0
24,2021-04-19,2 wk ahead inc case,2021-05-01,51,quantile,0.9,11754.26796875,5672.0
26,2021-04-19,2 wk ahead inc case,2021-05-01,51,quantile,0.975,13589.446948242188,5672.0
28,2021-04-19,3 wk ahead inc case,2021-05-08,51,quantile,0.025,975.5466873168946,3915.0
29,2021-04-19,3 wk ahead inc case,2021-05-08,51,point,NA,7817.6689453125,3915.0
30,2021-04-19,3 wk ahead inc case,2021-05-08,51,quantile,0.1,3454.3458496093754,3915.0
32,2021-04-19,3 wk ahead inc case,2021-05-08,51,quantile,0.25,5427.5869140625,3915.0
34,2021-04-19,3 wk ahead inc case,2021-05-08,51,quantile,0.5,7817.6689453125,3915.0
36,2021-04-19,3 wk ahead inc case,2021-05-08,51,quantile,0.75,9810.271484375,3915.0
38,2021-04-19,3 wk ahead inc case,2021-05-08,51,quantile,0.9,11801.75205078125,3915.0
40,2021-04-19,3 wk ahead inc case,2021-05-08,51,quantile,0.975,12169.774340820313,3915.0
