,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-02-01,1 wk ahead inc case,2021-02-06,51,quantile,0.025,12622.679565429688,21357.0
1,2021-02-01,1 wk ahead inc case,2021-02-06,51,point,NA,33252.451171875,21357.0
2,2021-02-01,1 wk ahead inc case,2021-02-06,51,quantile,0.1,21088.5564453125,21357.0
4,2021-02-01,1 wk ahead inc case,2021-02-06,51,quantile,0.25,32546.52685546875,21357.0
6,2021-02-01,1 wk ahead inc case,2021-02-06,51,quantile,0.5,33252.451171875,21357.0
8,2021-02-01,1 wk ahead inc case,2021-02-06,51,quantile,0.75,43585.5458984375,21357.0
10,2021-02-01,1 wk ahead inc case,2021-02-06,51,quantile,0.9,51835.988671875006,21357.0
12,2021-02-01,1 wk ahead inc case,2021-02-06,51,quantile,0.975,59108.91025390625,21357.0
14,2021-02-01,2 wk ahead inc case,2021-02-13,51,quantile,0.025,0.3889543190598488,14836.0
15,2021-02-01,2 wk ahead inc case,2021-02-13,51,point,NA,36321.693359375,14836.0
16,2021-02-01,2 wk ahead inc case,2021-02-13,51,quantile,0.1,12977.745996093752,14836.0
18,2021-02-01,2 wk ahead inc case,2021-02-13,51,quantile,0.25,23670.8056640625,14836.0
20,2021-02-01,2 wk ahead inc case,2021-02-13,51,quantile,0.5,36321.693359375,14836.0
22,2021-02-01,2 wk ahead inc case,2021-02-13,51,quantile,0.75,49803.61328125,14836.0
24,2021-02-01,2 wk ahead inc case,2021-02-13,51,quantile,0.9,63809.579296875,14836.0
26,2021-02-01,2 wk ahead inc case,2021-02-13,51,quantile,0.975,69043.59755859374,14836.0
28,2021-02-01,3 wk ahead inc case,2021-02-20,51,quantile,0.025,11912.05732421875,12706.0
29,2021-02-01,3 wk ahead inc case,2021-02-20,51,point,NA,35398.5,12706.0
30,2021-02-01,3 wk ahead inc case,2021-02-20,51,quantile,0.1,11990.06962890625,12706.0
32,2021-02-01,3 wk ahead inc case,2021-02-20,51,quantile,0.25,23537.716796875,12706.0
34,2021-02-01,3 wk ahead inc case,2021-02-20,51,quantile,0.5,35398.5,12706.0
36,2021-02-01,3 wk ahead inc case,2021-02-20,51,quantile,0.75,43326.435546875,12706.0
38,2021-02-01,3 wk ahead inc case,2021-02-20,51,quantile,0.9,55417.33984375,12706.0
40,2021-02-01,3 wk ahead inc case,2021-02-20,51,quantile,0.975,55784.6908203125,12706.0
42,2021-02-01,4 wk ahead inc case,2021-02-27,51,quantile,0.025,5842.318420410156,10357.0
43,2021-02-01,4 wk ahead inc case,2021-02-27,51,point,NA,25358.4609375,10357.0
44,2021-02-01,4 wk ahead inc case,2021-02-27,51,quantile,0.1,13628.86572265625,10357.0
46,2021-02-01,4 wk ahead inc case,2021-02-27,51,quantile,0.25,18681.52783203125,10357.0
48,2021-02-01,4 wk ahead inc case,2021-02-27,51,quantile,0.5,25358.4609375,10357.0
50,2021-02-01,4 wk ahead inc case,2021-02-27,51,quantile,0.75,34517.1650390625,10357.0
52,2021-02-01,4 wk ahead inc case,2021-02-27,51,quantile,0.9,39468.247265624996,10357.0
54,2021-02-01,4 wk ahead inc case,2021-02-27,51,quantile,0.975,46788.582617187494,10357.0
56,2021-02-01,1 wk ahead inc case,2021-02-06,45,quantile,0.025,11427.5626953125,20159.0
57,2021-02-01,1 wk ahead inc case,2021-02-06,45,point,NA,38046.853515625,20159.0
58,2021-02-01,1 wk ahead inc case,2021-02-06,45,quantile,0.1,18383.415234375,20159.0
60,2021-02-01,1 wk ahead inc case,2021-02-06,45,quantile,0.25,23072.11181640625,20159.0
62,2021-02-01,1 wk ahead inc case,2021-02-06,45,quantile,0.5,38046.853515625,20159.0
64,2021-02-01,1 wk ahead inc case,2021-02-06,45,quantile,0.75,41811.0439453125,20159.0
66,2021-02-01,1 wk ahead inc case,2021-02-06,45,quantile,0.9,53250.2234375,20159.0
68,2021-02-01,1 wk ahead inc case,2021-02-06,45,quantile,0.975,62174.452539062484,20159.0
70,2021-02-01,2 wk ahead inc case,2021-02-13,45,quantile,0.025,10828.457202148438,18137.0
71,2021-02-01,2 wk ahead inc case,2021-02-13,45,point,NA,29762.5390625,18137.0
72,2021-02-01,2 wk ahead inc case,2021-02-13,45,quantile,0.1,11171.773632812501,18137.0
74,2021-02-01,2 wk ahead inc case,2021-02-13,45,quantile,0.25,21918.90380859375,18137.0
76,2021-02-01,2 wk ahead inc case,2021-02-13,45,quantile,0.5,29762.5390625,18137.0
78,2021-02-01,2 wk ahead inc case,2021-02-13,45,quantile,0.75,40721.7890625,18137.0
80,2021-02-01,2 wk ahead inc case,2021-02-13,45,quantile,0.9,51630.775390625,18137.0
82,2021-02-01,2 wk ahead inc case,2021-02-13,45,quantile,0.975,55012.92080078124,18137.0
84,2021-02-01,3 wk ahead inc case,2021-02-20,45,quantile,0.025,6332.49111328125,13795.0
85,2021-02-01,3 wk ahead inc case,2021-02-20,45,point,NA,25996.2724609375,13795.0
86,2021-02-01,3 wk ahead inc case,2021-02-20,45,quantile,0.1,9799.873242187501,13795.0
88,2021-02-01,3 wk ahead inc case,2021-02-20,45,quantile,0.25,18323.97265625,13795.0
90,2021-02-01,3 wk ahead inc case,2021-02-20,45,quantile,0.5,25996.2724609375,13795.0
92,2021-02-01,3 wk ahead inc case,2021-02-20,45,quantile,0.75,32934.166015625,13795.0
94,2021-02-01,3 wk ahead inc case,2021-02-20,45,quantile,0.9,37778.264062500006,13795.0
96,2021-02-01,3 wk ahead inc case,2021-02-20,45,quantile,0.975,50731.67431640624,13795.0
98,2021-02-01,4 wk ahead inc case,2021-02-27,45,quantile,0.025,1844.0159918427473,9385.0
99,2021-02-01,4 wk ahead inc case,2021-02-27,45,point,NA,23202.15234375,9385.0
100,2021-02-01,4 wk ahead inc case,2021-02-27,45,quantile,0.1,8742.76826171875,9385.0
102,2021-02-01,4 wk ahead inc case,2021-02-27,45,quantile,0.25,16543.50537109375,9385.0
104,2021-02-01,4 wk ahead inc case,2021-02-27,45,quantile,0.5,23202.15234375,9385.0
106,2021-02-01,4 wk ahead inc case,2021-02-27,45,quantile,0.75,30253.49609375,9385.0
108,2021-02-01,4 wk ahead inc case,2021-02-27,45,quantile,0.9,33464.279296875,9385.0
110,2021-02-01,4 wk ahead inc case,2021-02-27,45,quantile,0.975,45282.747265624996,9385.0
112,2021-02-01,1 wk ahead inc case,2021-02-06,37,quantile,0.025,0.3993217170238495,27298.0
113,2021-02-01,1 wk ahead inc case,2021-02-06,37,point,NA,50048.30859375,27298.0
114,2021-02-01,1 wk ahead inc case,2021-02-06,37,quantile,0.1,19180.6859375,27298.0
116,2021-02-01,1 wk ahead inc case,2021-02-06,37,quantile,0.25,37756.5146484375,27298.0
