,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-01-11,1 wk ahead inc case,2021-01-16,51,quantile,0.025,14209.38818359375,39312.0
1,2021-01-11,1 wk ahead inc case,2021-01-16,51,point,NA,37174.416015625,39312.0
2,2021-01-11,1 wk ahead inc case,2021-01-16,51,quantile,0.1,20584.0546875,39312.0
4,2021-01-11,1 wk ahead inc case,2021-01-16,51,quantile,0.25,26289.255859375,39312.0
6,2021-01-11,1 wk ahead inc case,2021-01-16,51,quantile,0.5,37174.416015625,39312.0
8,2021-01-11,1 wk ahead inc case,2021-01-16,51,quantile,0.75,44481.74609375,39312.0
10,2021-01-11,1 wk ahead inc case,2021-01-16,51,quantile,0.9,44547.8671875,39312.0
12,2021-01-11,1 wk ahead inc case,2021-01-16,51,quantile,0.975,44783.15234375,39312.0
14,2021-01-11,2 wk ahead inc case,2021-01-23,51,quantile,0.025,18766.284619140624,33668.0
15,2021-01-11,2 wk ahead inc case,2021-01-23,51,point,NA,39326.6484375,33668.0
16,2021-01-11,2 wk ahead inc case,2021-01-23,51,quantile,0.1,22801.0166015625,33668.0
18,2021-01-11,2 wk ahead inc case,2021-01-23,51,quantile,0.25,27462.4697265625,33668.0
20,2021-01-11,2 wk ahead inc case,2021-01-23,51,quantile,0.5,39326.6484375,33668.0
22,2021-01-11,2 wk ahead inc case,2021-01-23,51,quantile,0.75,44397.1044921875,33668.0
24,2021-01-11,2 wk ahead inc case,2021-01-23,51,quantile,0.9,46584.775,33668.0
26,2021-01-11,2 wk ahead inc case,2021-01-23,51,quantile,0.975,47097.21484375,33668.0
28,2021-01-11,3 wk ahead inc case,2021-01-30,51,quantile,0.025,15317.154882812501,23975.0
29,2021-01-11,3 wk ahead inc case,2021-01-30,51,point,NA,41725.98046875,23975.0
30,2021-01-11,3 wk ahead inc case,2021-01-30,51,quantile,0.1,26917.316796875002,23975.0
32,2021-01-11,3 wk ahead inc case,2021-01-30,51,quantile,0.25,35985.5048828125,23975.0
34,2021-01-11,3 wk ahead inc case,2021-01-30,51,quantile,0.5,41725.98046875,23975.0
36,2021-01-11,3 wk ahead inc case,2021-01-30,51,quantile,0.75,45847.6904296875,23975.0
38,2021-01-11,3 wk ahead inc case,2021-01-30,51,quantile,0.9,48839.982421875,23975.0
40,2021-01-11,3 wk ahead inc case,2021-01-30,51,quantile,0.975,49192.838671875,23975.0
42,2021-01-11,4 wk ahead inc case,2021-02-06,51,quantile,0.025,22089.51044921875,21357.0
43,2021-01-11,4 wk ahead inc case,2021-02-06,51,point,NA,42893.947265625,21357.0
44,2021-01-11,4 wk ahead inc case,2021-02-06,51,quantile,0.1,31837.084375000002,21357.0
46,2021-01-11,4 wk ahead inc case,2021-02-06,51,quantile,0.25,40100.259765625,21357.0
48,2021-01-11,4 wk ahead inc case,2021-02-06,51,quantile,0.5,42893.947265625,21357.0
50,2021-01-11,4 wk ahead inc case,2021-02-06,51,quantile,0.75,46374.595703125,21357.0
52,2021-01-11,4 wk ahead inc case,2021-02-06,51,quantile,0.9,48972.885546875,21357.0
54,2021-01-11,4 wk ahead inc case,2021-02-06,51,quantile,0.975,51268.70048828125,21357.0
56,2021-01-11,1 wk ahead inc case,2021-01-16,45,quantile,0.025,10919.38115234375,31367.0
57,2021-01-11,1 wk ahead inc case,2021-01-16,45,point,NA,40482.083984375,31367.0
58,2021-01-11,1 wk ahead inc case,2021-01-16,45,quantile,0.1,17149.798828125,31367.0
60,2021-01-11,1 wk ahead inc case,2021-01-16,45,quantile,0.25,23730.6337890625,31367.0
62,2021-01-11,1 wk ahead inc case,2021-01-16,45,quantile,0.5,40482.083984375,31367.0
64,2021-01-11,1 wk ahead inc case,2021-01-16,45,quantile,0.75,44538.984375,31367.0
66,2021-01-11,1 wk ahead inc case,2021-01-16,45,quantile,0.9,45591.390625,31367.0
68,2021-01-11,1 wk ahead inc case,2021-01-16,45,quantile,0.975,45757.84912109375,31367.0
70,2021-01-11,2 wk ahead inc case,2021-01-23,45,quantile,0.025,14722.927124023438,25996.0
71,2021-01-11,2 wk ahead inc case,2021-01-23,45,point,NA,42927.853515625,25996.0
72,2021-01-11,2 wk ahead inc case,2021-01-23,45,quantile,0.1,21190.280078125,25996.0
74,2021-01-11,2 wk ahead inc case,2021-01-23,45,quantile,0.25,28265.15380859375,25996.0
76,2021-01-11,2 wk ahead inc case,2021-01-23,45,quantile,0.5,42927.853515625,25996.0
78,2021-01-11,2 wk ahead inc case,2021-01-23,45,quantile,0.75,48211.5810546875,25996.0
80,2021-01-11,2 wk ahead inc case,2021-01-23,45,quantile,0.9,49483.38515625,25996.0
82,2021-01-11,2 wk ahead inc case,2021-01-23,45,quantile,0.975,50397.34306640625,25996.0
84,2021-01-11,3 wk ahead inc case,2021-01-30,45,quantile,0.025,13488.947338867187,23203.0
85,2021-01-11,3 wk ahead inc case,2021-01-30,45,point,NA,47217.48046875,23203.0
86,2021-01-11,3 wk ahead inc case,2021-01-30,45,quantile,0.1,17927.43046875,23203.0
88,2021-01-11,3 wk ahead inc case,2021-01-30,45,quantile,0.25,39289.775390625,23203.0
90,2021-01-11,3 wk ahead inc case,2021-01-30,45,quantile,0.5,47217.48046875,23203.0
92,2021-01-11,3 wk ahead inc case,2021-01-30,45,quantile,0.75,53292.9951171875,23203.0
94,2021-01-11,3 wk ahead inc case,2021-01-30,45,quantile,0.9,54976.812890625,23203.0
