,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-07-05,1 wk ahead inc case,2021-07-10,51,quantile,0.025,270.6318748474121,2263.0
1,2021-07-05,1 wk ahead inc case,2021-07-10,51,point,NA,956.4197998046875,2263.0
2,2021-07-05,1 wk ahead inc case,2021-07-10,51,quantile,0.1,502.5940582275391,2263.0
4,2021-07-05,1 wk ahead inc case,2021-07-10,51,quantile,0.25,700.0187377929688,2263.0
6,2021-07-05,1 wk ahead inc case,2021-07-10,51,quantile,0.5,956.4197998046875,2263.0
8,2021-07-05,1 wk ahead inc case,2021-07-10,51,quantile,0.75,1091.8404541015625,2263.0
10,2021-07-05,1 wk ahead inc case,2021-07-10,51,quantile,0.9,1270.2216796875,2263.0
12,2021-07-05,1 wk ahead inc case,2021-07-10,51,quantile,0.975,1521.2664794921875,2263.0
14,2021-07-05,2 wk ahead inc case,2021-07-17,51,quantile,0.025,407.4724510192872,3880.0
15,2021-07-05,2 wk ahead inc case,2021-07-17,51,point,NA,1193.7275390625,3880.0
16,2021-07-05,2 wk ahead inc case,2021-07-17,51,quantile,0.1,723.40234375,3880.0
18,2021-07-05,2 wk ahead inc case,2021-07-17,51,quantile,0.25,967.0691986083984,3880.0
20,2021-07-05,2 wk ahead inc case,2021-07-17,51,quantile,0.5,1193.7275390625,3880.0
22,2021-07-05,2 wk ahead inc case,2021-07-17,51,quantile,0.75,1518.21337890625,3880.0
24,2021-07-05,2 wk ahead inc case,2021-07-17,51,quantile,0.9,1764.8224121093751,3880.0
26,2021-07-05,2 wk ahead inc case,2021-07-17,51,quantile,0.975,2263.152532958984,3880.0
28,2021-07-05,3 wk ahead inc case,2021-07-24,51,quantile,0.025,319.2628288269043,6202.0
29,2021-07-05,3 wk ahead inc case,2021-07-24,51,point,NA,1049.3201293945312,6202.0
30,2021-07-05,3 wk ahead inc case,2021-07-24,51,quantile,0.1,593.464422607422,6202.0
32,2021-07-05,3 wk ahead inc case,2021-07-24,51,quantile,0.25,872.2883605957031,6202.0
34,2021-07-05,3 wk ahead inc case,2021-07-24,51,quantile,0.5,1049.3201293945312,6202.0
36,2021-07-05,3 wk ahead inc case,2021-07-24,51,quantile,0.75,1337.6775817871094,6202.0
38,2021-07-05,3 wk ahead inc case,2021-07-24,51,quantile,0.9,1959.63505859375,6202.0
40,2021-07-05,3 wk ahead inc case,2021-07-24,51,quantile,0.975,2254.3788726806633,6202.0
42,2021-07-05,4 wk ahead inc case,2021-07-31,51,quantile,0.025,524.3038810729981,10289.0
43,2021-07-05,4 wk ahead inc case,2021-07-31,51,point,NA,1342.8099975585938,10289.0
44,2021-07-05,4 wk ahead inc case,2021-07-31,51,quantile,0.1,735.5132202148437,10289.0
46,2021-07-05,4 wk ahead inc case,2021-07-31,51,quantile,0.25,1132.5012512207031,10289.0
