,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-01-04,1 wk ahead inc case,2021-01-09,51,quantile,0.025,10059.079052734374,35727.0
1,2021-01-04,1 wk ahead inc case,2021-01-09,51,point,NA,32350.8896484375,35727.0
2,2021-01-04,1 wk ahead inc case,2021-01-09,51,quantile,0.1,12424.57861328125,35727.0
4,2021-01-04,1 wk ahead inc case,2021-01-09,51,quantile,0.25,23031.265625,35727.0
6,2021-01-04,1 wk ahead inc case,2021-01-09,51,quantile,0.5,32350.8896484375,35727.0
8,2021-01-04,1 wk ahead inc case,2021-01-09,51,quantile,0.75,37755.5361328125,35727.0
10,2021-01-04,1 wk ahead inc case,2021-01-09,51,quantile,0.9,46846.74375,35727.0
12,2021-01-04,1 wk ahead inc case,2021-01-09,51,quantile,0.975,50082.64306640625,35727.0
14,2021-01-04,2 wk ahead inc case,2021-01-16,51,quantile,0.025,14287.156787109376,39312.0
15,2021-01-04,2 wk ahead inc case,2021-01-16,51,point,NA,37715.943359375,39312.0
16,2021-01-04,2 wk ahead inc case,2021-01-16,51,quantile,0.1,23746.541015625,39312.0
18,2021-01-04,2 wk ahead inc case,2021-01-16,51,quantile,0.25,26714.90234375,39312.0
20,2021-01-04,2 wk ahead inc case,2021-01-16,51,quantile,0.5,37715.943359375,39312.0
22,2021-01-04,2 wk ahead inc case,2021-01-16,51,quantile,0.75,44004.009765625,39312.0
24,2021-01-04,2 wk ahead inc case,2021-01-16,51,quantile,0.9,53062.61796875,39312.0
26,2021-01-04,2 wk ahead inc case,2021-01-16,51,quantile,0.975,60696.634277343735,39312.0
28,2021-01-04,3 wk ahead inc case,2021-01-23,51,quantile,0.025,14908.274047851562,33668.0
29,2021-01-04,3 wk ahead inc case,2021-01-23,51,point,NA,42108.220703125,33668.0
30,2021-01-04,3 wk ahead inc case,2021-01-23,51,quantile,0.1,26278.541601562505,33668.0
32,2021-01-04,3 wk ahead inc case,2021-01-23,51,quantile,0.25,31449.81640625,33668.0
34,2021-01-04,3 wk ahead inc case,2021-01-23,51,quantile,0.5,42108.220703125,33668.0
36,2021-01-04,3 wk ahead inc case,2021-01-23,51,quantile,0.75,48356.9091796875,33668.0
38,2021-01-04,3 wk ahead inc case,2021-01-23,51,quantile,0.9,57272.123046875,33668.0
40,2021-01-04,3 wk ahead inc case,2021-01-23,51,quantile,0.975,74577.362890625,33668.0
42,2021-01-04,4 wk ahead inc case,2021-01-30,51,quantile,0.025,5978.411999511719,23975.0
43,2021-01-04,4 wk ahead inc case,2021-01-30,51,point,NA,46274.3359375,23975.0
44,2021-01-04,4 wk ahead inc case,2021-01-30,51,quantile,0.1,19284.1083984375,23975.0
46,2021-01-04,4 wk ahead inc case,2021-01-30,51,quantile,0.25,32232.0224609375,23975.0
48,2021-01-04,4 wk ahead inc case,2021-01-30,51,quantile,0.5,46274.3359375,23975.0
50,2021-01-04,4 wk ahead inc case,2021-01-30,51,quantile,0.75,57333.361328125,23975.0
52,2021-01-04,4 wk ahead inc case,2021-01-30,51,quantile,0.9,69113.49921875,23975.0
54,2021-01-04,4 wk ahead inc case,2021-01-30,51,quantile,0.975,83141.0470703125,23975.0
56,2021-01-04,1 wk ahead inc case,2021-01-09,45,quantile,0.025,1865.4893280029296,32338.0
57,2021-01-04,1 wk ahead inc case,2021-01-09,45,point,NA,25269.1953125,32338.0
58,2021-01-04,1 wk ahead inc case,2021-01-09,45,quantile,0.1,12075.9576171875,32338.0
60,2021-01-04,1 wk ahead inc case,2021-01-09,45,quantile,0.25,20867.97021484375,32338.0
62,2021-01-04,1 wk ahead inc case,2021-01-09,45,quantile,0.5,25269.1953125,32338.0
64,2021-01-04,1 wk ahead inc case,2021-01-09,45,quantile,0.75,34505.462890625,32338.0
66,2021-01-04,1 wk ahead inc case,2021-01-09,45,quantile,0.9,41830.7203125,32338.0
68,2021-01-04,1 wk ahead inc case,2021-01-09,45,quantile,0.975,44386.50947265625,32338.0
70,2021-01-04,2 wk ahead inc case,2021-01-16,45,quantile,0.025,4084.2999511718754,31367.0
71,2021-01-04,2 wk ahead inc case,2021-01-16,45,point,NA,28426.341796875,31367.0
72,2021-01-04,2 wk ahead inc case,2021-01-16,45,quantile,0.1,9300.803027343749,31367.0
74,2021-01-04,2 wk ahead inc case,2021-01-16,45,quantile,0.25,18604.251953125,31367.0
76,2021-01-04,2 wk ahead inc case,2021-01-16,45,quantile,0.5,28426.341796875,31367.0
78,2021-01-04,2 wk ahead inc case,2021-01-16,45,quantile,0.75,34509.5732421875,31367.0
80,2021-01-04,2 wk ahead inc case,2021-01-16,45,quantile,0.9,37781.665625,31367.0
82,2021-01-04,2 wk ahead inc case,2021-01-16,45,quantile,0.975,39566.37724609375,31367.0
84,2021-01-04,3 wk ahead inc case,2021-01-23,45,quantile,0.025,6383.099755859375,25996.0
85,2021-01-04,3 wk ahead inc case,2021-01-23,45,point,NA,28566.849609375,25996.0
86,2021-01-04,3 wk ahead inc case,2021-01-23,45,quantile,0.1,12258.23046875,25996.0
88,2021-01-04,3 wk ahead inc case,2021-01-23,45,quantile,0.25,23282.900390625,25996.0
90,2021-01-04,3 wk ahead inc case,2021-01-23,45,quantile,0.5,28566.849609375,25996.0
92,2021-01-04,3 wk ahead inc case,2021-01-23,45,quantile,0.75,36931.26171875,25996.0
94,2021-01-04,3 wk ahead inc case,2021-01-23,45,quantile,0.9,45939.511328125,25996.0
96,2021-01-04,3 wk ahead inc case,2021-01-23,45,quantile,0.975,48723.235937499994,25996.0
98,2021-01-04,4 wk ahead inc case,2021-01-30,45,quantile,0.025,20957.304443359375,23203.0
99,2021-01-04,4 wk ahead inc case,2021-01-30,45,point,NA,54157.658203125,23203.0
100,2021-01-04,4 wk ahead inc case,2021-01-30,45,quantile,0.1,34391.487890625,23203.0
102,2021-01-04,4 wk ahead inc case,2021-01-30,45,quantile,0.25,39498.22265625,23203.0
104,2021-01-04,4 wk ahead inc case,2021-01-30,45,quantile,0.5,54157.658203125,23203.0
106,2021-01-04,4 wk ahead inc case,2021-01-30,45,quantile,0.75,71345.6953125,23203.0
108,2021-01-04,4 wk ahead inc case,2021-01-30,45,quantile,0.9,77685.9140625,23203.0
110,2021-01-04,4 wk ahead inc case,2021-01-30,45,quantile,0.975,80108.60703125,23203.0
112,2021-01-04,1 wk ahead inc case,2021-01-09,37,quantile,0.025,2130.23759507835,53860.0
113,2021-01-04,1 wk ahead inc case,2021-01-09,37,point,NA,49629.087890625,53860.0
114,2021-01-04,1 wk ahead inc case,2021-01-09,37,quantile,0.1,23382.73046875,53860.0
116,2021-01-04,1 wk ahead inc case,2021-01-09,37,quantile,0.25,41581.3740234375,53860.0
118,2021-01-04,1 wk ahead inc case,2021-01-09,37,quantile,0.5,49629.087890625,53860.0
120,2021-01-04,1 wk ahead inc case,2021-01-09,37,quantile,0.75,67581.517578125,53860.0
122,2021-01-04,1 wk ahead inc case,2021-01-09,37,quantile,0.9,81695.0921875,53860.0
124,2021-01-04,1 wk ahead inc case,2021-01-09,37,quantile,0.975,87750.2509765625,53860.0
126,2021-01-04,2 wk ahead inc case,2021-01-16,37,quantile,0.025,9269.493334960936,45016.0
127,2021-01-04,2 wk ahead inc case,2021-01-16,37,point,NA,50017.23046875,45016.0
128,2021-01-04,2 wk ahead inc case,2021-01-16,37,quantile,0.1,23208.4359375,45016.0
130,2021-01-04,2 wk ahead inc case,2021-01-16,37,quantile,0.25,38714.2705078125,45016.0
132,2021-01-04,2 wk ahead inc case,2021-01-16,37,quantile,0.5,50017.23046875,45016.0
134,2021-01-04,2 wk ahead inc case,2021-01-16,37,quantile,0.75,63392.7802734375,45016.0
136,2021-01-04,2 wk ahead inc case,2021-01-16,37,quantile,0.9,85535.51328125,45016.0
138,2021-01-04,2 wk ahead inc case,2021-01-16,37,quantile,0.975,87386.95937499999,45016.0
140,2021-01-04,3 wk ahead inc case,2021-01-23,37,quantile,0.025,12790.556591796876,32889.0
141,2021-01-04,3 wk ahead inc case,2021-01-23,37,point,NA,50211.9609375,32889.0
142,2021-01-04,3 wk ahead inc case,2021-01-23,37,quantile,0.1,25863.9251953125,32889.0
144,2021-01-04,3 wk ahead inc case,2021-01-23,37,quantile,0.25,34733.0244140625,32889.0
146,2021-01-04,3 wk ahead inc case,2021-01-23,37,quantile,0.5,50211.9609375,32889.0
148,2021-01-04,3 wk ahead inc case,2021-01-23,37,quantile,0.75,72066.20703125,32889.0
150,2021-01-04,3 wk ahead inc case,2021-01-23,37,quantile,0.9,86803.83984375001,32889.0
