,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-03-08,1 wk ahead inc case,2021-03-13,51,quantile,0.025,4352.954443359375,10371.0
1,2021-03-08,1 wk ahead inc case,2021-03-13,51,point,NA,11639.46826171875,10371.0
2,2021-03-08,1 wk ahead inc case,2021-03-13,51,quantile,0.1,5004.242968750001,10371.0
4,2021-03-08,1 wk ahead inc case,2021-03-13,51,quantile,0.25,8715.975830078125,10371.0
6,2021-03-08,1 wk ahead inc case,2021-03-13,51,quantile,0.5,11639.46826171875,10371.0
8,2021-03-08,1 wk ahead inc case,2021-03-13,51,quantile,0.75,14512.64013671875,10371.0
10,2021-03-08,1 wk ahead inc case,2021-03-13,51,quantile,0.9,18593.6607421875,10371.0
12,2021-03-08,1 wk ahead inc case,2021-03-13,51,quantile,0.975,19317.980859375,10371.0
14,2021-03-08,2 wk ahead inc case,2021-03-20,51,quantile,0.025,3322.4127380371096,10284.0
15,2021-03-08,2 wk ahead inc case,2021-03-20,51,point,NA,9035.82080078125,10284.0
16,2021-03-08,2 wk ahead inc case,2021-03-20,51,quantile,0.1,5678.2783203125,10284.0
18,2021-03-08,2 wk ahead inc case,2021-03-20,51,quantile,0.25,7010.3104248046875,10284.0
20,2021-03-08,2 wk ahead inc case,2021-03-20,51,quantile,0.5,9035.82080078125,10284.0
22,2021-03-08,2 wk ahead inc case,2021-03-20,51,quantile,0.75,11448.79541015625,10284.0
24,2021-03-08,2 wk ahead inc case,2021-03-20,51,quantile,0.9,14417.590039062501,10284.0
26,2021-03-08,2 wk ahead inc case,2021-03-20,51,quantile,0.975,16534.602319335936,10284.0
28,2021-03-08,3 wk ahead inc case,2021-03-27,51,quantile,0.025,3053.309954833984,9997.0
29,2021-03-08,3 wk ahead inc case,2021-03-27,51,point,NA,8190.330810546875,9997.0
30,2021-03-08,3 wk ahead inc case,2021-03-27,51,quantile,0.1,4770.470385742188,9997.0
32,2021-03-08,3 wk ahead inc case,2021-03-27,51,quantile,0.25,5937.81396484375,9997.0
34,2021-03-08,3 wk ahead inc case,2021-03-27,51,quantile,0.5,8190.330810546875,9997.0
36,2021-03-08,3 wk ahead inc case,2021-03-27,51,quantile,0.75,10806.943603515625,9997.0
38,2021-03-08,3 wk ahead inc case,2021-03-27,51,quantile,0.9,11870.975683593751,9997.0
40,2021-03-08,3 wk ahead inc case,2021-03-27,51,quantile,0.975,15197.724511718745,9997.0
42,2021-03-08,4 wk ahead inc case,2021-04-03,51,quantile,0.025,2605.9563781738284,10604.0
43,2021-03-08,4 wk ahead inc case,2021-04-03,51,point,NA,6992.38427734375,10604.0
44,2021-03-08,4 wk ahead inc case,2021-04-03,51,quantile,0.1,4107.765063476562,10604.0
46,2021-03-08,4 wk ahead inc case,2021-04-03,51,quantile,0.25,5861.4456787109375,10604.0
48,2021-03-08,4 wk ahead inc case,2021-04-03,51,quantile,0.5,6992.38427734375,10604.0
50,2021-03-08,4 wk ahead inc case,2021-04-03,51,quantile,0.75,9381.04833984375,10604.0
52,2021-03-08,4 wk ahead inc case,2021-04-03,51,quantile,0.9,10931.16044921875,10604.0
54,2021-03-08,4 wk ahead inc case,2021-04-03,51,quantile,0.975,12710.082812499999,10604.0
56,2021-03-08,1 wk ahead inc case,2021-03-13,45,quantile,0.025,5007.733850097657,7843.0
