,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-02-22,1 wk ahead inc case,2021-02-27,51,quantile,0.025,6580.1970703125,10357.0
1,2021-02-22,1 wk ahead inc case,2021-02-27,51,point,NA,8996.49609375,10357.0
2,2021-02-22,1 wk ahead inc case,2021-02-27,51,quantile,0.1,7330.06494140625,10357.0
4,2021-02-22,1 wk ahead inc case,2021-02-27,51,quantile,0.25,8476.6572265625,10357.0
6,2021-02-22,1 wk ahead inc case,2021-02-27,51,quantile,0.5,8996.49609375,10357.0
8,2021-02-22,1 wk ahead inc case,2021-02-27,51,quantile,0.75,9446.9970703125,10357.0
10,2021-02-22,1 wk ahead inc case,2021-02-27,51,quantile,0.9,9446.9970703125,10357.0
12,2021-02-22,1 wk ahead inc case,2021-02-27,51,quantile,0.975,9692.69140625,10357.0
14,2021-02-22,2 wk ahead inc case,2021-03-06,51,quantile,0.025,6247.778283691407,9342.0
15,2021-02-22,2 wk ahead inc case,2021-03-06,51,point,NA,8411.99853515625,9342.0
16,2021-02-22,2 wk ahead inc case,2021-03-06,51,quantile,0.1,6609.143798828125,9342.0
18,2021-02-22,2 wk ahead inc case,2021-03-06,51,quantile,0.25,7877.078369140625,9342.0
20,2021-02-22,2 wk ahead inc case,2021-03-06,51,quantile,0.5,8411.99853515625,9342.0
22,2021-02-22,2 wk ahead inc case,2021-03-06,51,quantile,0.75,8953.5,9342.0
24,2021-02-22,2 wk ahead inc case,2021-03-06,51,quantile,0.9,9007.783203125,9342.0
26,2021-02-22,2 wk ahead inc case,2021-03-06,51,quantile,0.975,9095.366137695313,9342.0
28,2021-02-22,3 wk ahead inc case,2021-03-13,51,quantile,0.025,5575.668017578125,10371.0
29,2021-02-22,3 wk ahead inc case,2021-03-13,51,point,NA,7985.0078125,10371.0
30,2021-02-22,3 wk ahead inc case,2021-03-13,51,quantile,0.1,6007.439208984375,10371.0
32,2021-02-22,3 wk ahead inc case,2021-03-13,51,quantile,0.25,7546.3414306640625,10371.0
34,2021-02-22,3 wk ahead inc case,2021-03-13,51,quantile,0.5,7985.0078125,10371.0
36,2021-02-22,3 wk ahead inc case,2021-03-13,51,quantile,0.75,8298.152099609375,10371.0
38,2021-02-22,3 wk ahead inc case,2021-03-13,51,quantile,0.9,8603.07333984375,10371.0
40,2021-02-22,3 wk ahead inc case,2021-03-13,51,quantile,0.975,8638.139013671875,10371.0
42,2021-02-22,4 wk ahead inc case,2021-03-20,51,quantile,0.025,6185.112902832031,10284.0
43,2021-02-22,4 wk ahead inc case,2021-03-20,51,point,NA,7843.687744140625,10284.0
44,2021-02-22,4 wk ahead inc case,2021-03-20,51,quantile,0.1,6507.68486328125,10284.0
46,2021-02-22,4 wk ahead inc case,2021-03-20,51,quantile,0.25,7311.1607666015625,10284.0
48,2021-02-22,4 wk ahead inc case,2021-03-20,51,quantile,0.5,7843.687744140625,10284.0
50,2021-02-22,4 wk ahead inc case,2021-03-20,51,quantile,0.75,8134.065673828125,10284.0
