,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-04-26,1 wk ahead inc case,2021-05-01,51,quantile,0.025,4418.864099121094,5672.0
1,2021-04-26,1 wk ahead inc case,2021-05-01,51,point,NA,8792.439453125,5672.0
2,2021-04-26,1 wk ahead inc case,2021-05-01,51,quantile,0.1,5800.53388671875,5672.0
4,2021-04-26,1 wk ahead inc case,2021-05-01,51,quantile,0.25,6834.7247314453125,5672.0
6,2021-04-26,1 wk ahead inc case,2021-05-01,51,quantile,0.5,8792.439453125,5672.0
8,2021-04-26,1 wk ahead inc case,2021-05-01,51,quantile,0.75,10529.485107421875,5672.0
10,2021-04-26,1 wk ahead inc case,2021-05-01,51,quantile,0.9,12686.2923828125,5672.0
12,2021-04-26,1 wk ahead inc case,2021-05-01,51,quantile,0.975,16015.598486328123,5672.0
14,2021-04-26,2 wk ahead inc case,2021-05-08,51,quantile,0.025,2477.936981201172,3915.0
15,2021-04-26,2 wk ahead inc case,2021-05-08,51,point,NA,9020.6962890625,3915.0
16,2021-04-26,2 wk ahead inc case,2021-05-08,51,quantile,0.1,4723.624169921875,3915.0
18,2021-04-26,2 wk ahead inc case,2021-05-08,51,quantile,0.25,6766.87841796875,3915.0
20,2021-04-26,2 wk ahead inc case,2021-05-08,51,quantile,0.5,9020.6962890625,3915.0
22,2021-04-26,2 wk ahead inc case,2021-05-08,51,quantile,0.75,11271.66943359375,3915.0
24,2021-04-26,2 wk ahead inc case,2021-05-08,51,quantile,0.9,12222.375292968749,3915.0
26,2021-04-26,2 wk ahead inc case,2021-05-08,51,quantile,0.975,12539.507250976563,3915.0
28,2021-04-26,3 wk ahead inc case,2021-05-15,51,quantile,0.025,2757.168347167969,3007.0
29,2021-04-26,3 wk ahead inc case,2021-05-15,51,point,NA,6774.22705078125,3007.0
30,2021-04-26,3 wk ahead inc case,2021-05-15,51,quantile,0.1,3519.7993652343753,3007.0
32,2021-04-26,3 wk ahead inc case,2021-05-15,51,quantile,0.25,5106.4302978515625,3007.0
34,2021-04-26,3 wk ahead inc case,2021-05-15,51,quantile,0.5,6774.22705078125,3007.0
36,2021-04-26,3 wk ahead inc case,2021-05-15,51,quantile,0.75,8468.31005859375,3007.0
38,2021-04-26,3 wk ahead inc case,2021-05-15,51,quantile,0.9,9987.441015625,3007.0
40,2021-04-26,3 wk ahead inc case,2021-05-15,51,quantile,0.975,11506.202490234375,3007.0
42,2021-04-26,4 wk ahead inc case,2021-05-22,51,quantile,0.025,2046.1056915283204,2643.0
43,2021-04-26,4 wk ahead inc case,2021-05-22,51,point,NA,6079.40625,2643.0
44,2021-04-26,4 wk ahead inc case,2021-05-22,51,quantile,0.1,3143.435302734375,2643.0
46,2021-04-26,4 wk ahead inc case,2021-05-22,51,quantile,0.25,4820.1005859375,2643.0
48,2021-04-26,4 wk ahead inc case,2021-05-22,51,quantile,0.5,6079.40625,2643.0
50,2021-04-26,4 wk ahead inc case,2021-05-22,51,quantile,0.75,7564.5474853515625,2643.0
52,2021-04-26,4 wk ahead inc case,2021-05-22,51,quantile,0.9,9065.1767578125,2643.0
54,2021-04-26,4 wk ahead inc case,2021-05-22,51,quantile,0.975,10193.217260742187,2643.0
56,2021-04-26,1 wk ahead inc case,2021-05-01,45,quantile,0.025,2360.8455810546875,4446.0
57,2021-04-26,1 wk ahead inc case,2021-05-01,45,point,NA,5138.801513671875,4446.0
58,2021-04-26,1 wk ahead inc case,2021-05-01,45,quantile,0.1,3356.0010009765624,4446.0
60,2021-04-26,1 wk ahead inc case,2021-05-01,45,quantile,0.25,4010.59912109375,4446.0
62,2021-04-26,1 wk ahead inc case,2021-05-01,45,quantile,0.5,5138.801513671875,4446.0
64,2021-04-26,1 wk ahead inc case,2021-05-01,45,quantile,0.75,6849.071533203125,4446.0
66,2021-04-26,1 wk ahead inc case,2021-05-01,45,quantile,0.9,8095.9318359375,4446.0
68,2021-04-26,1 wk ahead inc case,2021-05-01,45,quantile,0.975,9093.32490234375,4446.0
70,2021-04-26,2 wk ahead inc case,2021-05-08,45,quantile,0.025,2826.1364807128907,4167.0
71,2021-04-26,2 wk ahead inc case,2021-05-08,45,point,NA,5230.876220703125,4167.0
72,2021-04-26,2 wk ahead inc case,2021-05-08,45,quantile,0.1,3409.7145263671873,4167.0
74,2021-04-26,2 wk ahead inc case,2021-05-08,45,quantile,0.25,3937.6270751953125,4167.0
76,2021-04-26,2 wk ahead inc case,2021-05-08,45,quantile,0.5,5230.876220703125,4167.0
78,2021-04-26,2 wk ahead inc case,2021-05-08,45,quantile,0.75,6254.537841796875,4167.0
80,2021-04-26,2 wk ahead inc case,2021-05-08,45,quantile,0.9,7678.0060546875,4167.0
82,2021-04-26,2 wk ahead inc case,2021-05-08,45,quantile,0.975,8569.076416015625,4167.0
84,2021-04-26,3 wk ahead inc case,2021-05-15,45,quantile,0.025,1947.0912017822266,2537.0
85,2021-04-26,3 wk ahead inc case,2021-05-15,45,point,NA,4710.168701171875,2537.0
86,2021-04-26,3 wk ahead inc case,2021-05-15,45,quantile,0.1,2738.9453369140624,2537.0
88,2021-04-26,3 wk ahead inc case,2021-05-15,45,quantile,0.25,3850.7780151367188,2537.0
90,2021-04-26,3 wk ahead inc case,2021-05-15,45,quantile,0.5,4710.168701171875,2537.0
92,2021-04-26,3 wk ahead inc case,2021-05-15,45,quantile,0.75,6220.847412109375,2537.0
94,2021-04-26,3 wk ahead inc case,2021-05-15,45,quantile,0.9,7205.57314453125,2537.0
96,2021-04-26,3 wk ahead inc case,2021-05-15,45,quantile,0.975,7621.739233398437,2537.0
98,2021-04-26,4 wk ahead inc case,2021-05-22,45,quantile,0.025,2180.019396972656,2284.0
99,2021-04-26,4 wk ahead inc case,2021-05-22,45,point,NA,4355.669189453125,2284.0
100,2021-04-26,4 wk ahead inc case,2021-05-22,45,quantile,0.1,2898.3529052734375,2284.0
102,2021-04-26,4 wk ahead inc case,2021-05-22,45,quantile,0.25,3142.7877807617188,2284.0
104,2021-04-26,4 wk ahead inc case,2021-05-22,45,quantile,0.5,4355.669189453125,2284.0
106,2021-04-26,4 wk ahead inc case,2021-05-22,45,quantile,0.75,5064.0657958984375,2284.0
108,2021-04-26,4 wk ahead inc case,2021-05-22,45,quantile,0.9,5321.326269531251,2284.0
110,2021-04-26,4 wk ahead inc case,2021-05-22,45,quantile,0.975,6843.1339111328125,2284.0
112,2021-04-26,1 wk ahead inc case,2021-05-01,37,quantile,0.025,3216.170611572266,10726.0
113,2021-04-26,1 wk ahead inc case,2021-05-01,37,point,NA,10014.330078125,10726.0
114,2021-04-26,1 wk ahead inc case,2021-05-01,37,quantile,0.1,5883.744873046875,10726.0
116,2021-04-26,1 wk ahead inc case,2021-05-01,37,quantile,0.25,8100.473388671875,10726.0
118,2021-04-26,1 wk ahead inc case,2021-05-01,37,quantile,0.5,10014.330078125,10726.0
120,2021-04-26,1 wk ahead inc case,2021-05-01,37,quantile,0.75,12450.45458984375,10726.0
122,2021-04-26,1 wk ahead inc case,2021-05-01,37,quantile,0.9,13606.187695312501,10726.0
124,2021-04-26,1 wk ahead inc case,2021-05-01,37,quantile,0.975,15911.47861328125,10726.0
126,2021-04-26,2 wk ahead inc case,2021-05-08,37,quantile,0.025,4693.296765136719,8904.0
127,2021-04-26,2 wk ahead inc case,2021-05-08,37,point,NA,12006.79541015625,8904.0
128,2021-04-26,2 wk ahead inc case,2021-05-08,37,quantile,0.1,7124.738427734375,8904.0
130,2021-04-26,2 wk ahead inc case,2021-05-08,37,quantile,0.25,8881.3916015625,8904.0
132,2021-04-26,2 wk ahead inc case,2021-05-08,37,quantile,0.5,12006.79541015625,8904.0
134,2021-04-26,2 wk ahead inc case,2021-05-08,37,quantile,0.75,14885.495361328125,8904.0
136,2021-04-26,2 wk ahead inc case,2021-05-08,37,quantile,0.9,16948.6306640625,8904.0
138,2021-04-26,2 wk ahead inc case,2021-05-08,37,quantile,0.975,18887.61396484375,8904.0
140,2021-04-26,3 wk ahead inc case,2021-05-15,37,quantile,0.025,3661.6370178222655,6452.0
141,2021-04-26,3 wk ahead inc case,2021-05-15,37,point,NA,10647.2421875,6452.0
142,2021-04-26,3 wk ahead inc case,2021-05-15,37,quantile,0.1,5852.279833984375,6452.0
144,2021-04-26,3 wk ahead inc case,2021-05-15,37,quantile,0.25,7780.7027587890625,6452.0
146,2021-04-26,3 wk ahead inc case,2021-05-15,37,quantile,0.5,10647.2421875,6452.0
148,2021-04-26,3 wk ahead inc case,2021-05-15,37,quantile,0.75,12973.8642578125,6452.0
150,2021-04-26,3 wk ahead inc case,2021-05-15,37,quantile,0.9,15513.304296875,6452.0
152,2021-04-26,3 wk ahead inc case,2021-05-15,37,quantile,0.975,18328.44775390625,6452.0
154,2021-04-26,4 wk ahead inc case,2021-05-22,37,quantile,0.025,3063.4580871582034,5453.0
155,2021-04-26,4 wk ahead inc case,2021-05-22,37,point,NA,11160.10009765625,5453.0
156,2021-04-26,4 wk ahead inc case,2021-05-22,37,quantile,0.1,6094.32470703125,5453.0
158,2021-04-26,4 wk ahead inc case,2021-05-22,37,quantile,0.25,8644.77978515625,5453.0
160,2021-04-26,4 wk ahead inc case,2021-05-22,37,quantile,0.5,11160.10009765625,5453.0
162,2021-04-26,4 wk ahead inc case,2021-05-22,37,quantile,0.75,12526.69384765625,5453.0
164,2021-04-26,4 wk ahead inc case,2021-05-22,37,quantile,0.9,13339.94306640625,5453.0
