,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-09-27,1 wk ahead inc case,2021-10-02,51,quantile,0.025,8934.748706054688,18849.0
1,2021-09-27,1 wk ahead inc case,2021-10-02,51,point,NA,13096.26708984375,18849.0
2,2021-09-27,1 wk ahead inc case,2021-10-02,51,quantile,0.1,10046.5376953125,18849.0
4,2021-09-27,1 wk ahead inc case,2021-10-02,51,quantile,0.25,11777.11083984375,18849.0
6,2021-09-27,1 wk ahead inc case,2021-10-02,51,quantile,0.5,13096.26708984375,18849.0
8,2021-09-27,1 wk ahead inc case,2021-10-02,51,quantile,0.75,16069.095458984375,18849.0
10,2021-09-27,1 wk ahead inc case,2021-10-02,51,quantile,0.9,16184.52529296875,18849.0
12,2021-09-27,1 wk ahead inc case,2021-10-02,51,quantile,0.975,16514.888671875,18849.0
14,2021-09-27,2 wk ahead inc case,2021-10-09,51,quantile,0.025,6221.913195800781,14901.0
15,2021-09-27,2 wk ahead inc case,2021-10-09,51,point,NA,10263.0341796875,14901.0
16,2021-09-27,2 wk ahead inc case,2021-10-09,51,quantile,0.1,7126.089892578125,14901.0
18,2021-09-27,2 wk ahead inc case,2021-10-09,51,quantile,0.25,9152.152099609375,14901.0
20,2021-09-27,2 wk ahead inc case,2021-10-09,51,quantile,0.5,10263.0341796875,14901.0
22,2021-09-27,2 wk ahead inc case,2021-10-09,51,quantile,0.75,12756.156494140625,14901.0
24,2021-09-27,2 wk ahead inc case,2021-10-09,51,quantile,0.9,13420.12177734375,14901.0
26,2021-09-27,2 wk ahead inc case,2021-10-09,51,quantile,0.975,14022.83515625,14901.0
28,2021-09-27,3 wk ahead inc case,2021-10-16,51,quantile,0.025,5288.302038574218,11845.0
29,2021-09-27,3 wk ahead inc case,2021-10-16,51,point,NA,8785.15869140625,11845.0
30,2021-09-27,3 wk ahead inc case,2021-10-16,51,quantile,0.1,5997.03369140625,11845.0
32,2021-09-27,3 wk ahead inc case,2021-10-16,51,quantile,0.25,6854.822021484375,11845.0
34,2021-09-27,3 wk ahead inc case,2021-10-16,51,quantile,0.5,8785.15869140625,11845.0
36,2021-09-27,3 wk ahead inc case,2021-10-16,51,quantile,0.75,10085.949951171875,11845.0
38,2021-09-27,3 wk ahead inc case,2021-10-16,51,quantile,0.9,10772.8056640625,11845.0
40,2021-09-27,3 wk ahead inc case,2021-10-16,51,quantile,0.975,11868.744921874999,11845.0
42,2021-09-27,4 wk ahead inc case,2021-10-23,51,quantile,0.025,4399.587487792969,10030.0
43,2021-09-27,4 wk ahead inc case,2021-10-23,51,point,NA,6893.777099609375,10030.0
44,2021-09-27,4 wk ahead inc case,2021-10-23,51,quantile,0.1,5088.380224609375,10030.0
46,2021-09-27,4 wk ahead inc case,2021-10-23,51,quantile,0.25,5621.367431640625,10030.0
48,2021-09-27,4 wk ahead inc case,2021-10-23,51,quantile,0.5,6893.777099609375,10030.0
50,2021-09-27,4 wk ahead inc case,2021-10-23,51,quantile,0.75,7985.9527587890625,10030.0
52,2021-09-27,4 wk ahead inc case,2021-10-23,51,quantile,0.9,9009.59951171875,10030.0
54,2021-09-27,4 wk ahead inc case,2021-10-23,51,quantile,0.975,9341.717309570313,10030.0
56,2021-09-27,1 wk ahead inc case,2021-10-02,45,quantile,0.025,3314.0100341796874,13644.0
57,2021-09-27,1 wk ahead inc case,2021-10-02,45,point,NA,7009.57568359375,13644.0
58,2021-09-27,1 wk ahead inc case,2021-10-02,45,quantile,0.1,4424.811743164063,13644.0
60,2021-09-27,1 wk ahead inc case,2021-10-02,45,quantile,0.25,5867.1492919921875,13644.0
62,2021-09-27,1 wk ahead inc case,2021-10-02,45,quantile,0.5,7009.57568359375,13644.0
64,2021-09-27,1 wk ahead inc case,2021-10-02,45,quantile,0.75,7835.75634765625,13644.0
66,2021-09-27,1 wk ahead inc case,2021-10-02,45,quantile,0.9,8229.0390625,13644.0
68,2021-09-27,1 wk ahead inc case,2021-10-02,45,quantile,0.975,8711.4015625,13644.0
70,2021-09-27,2 wk ahead inc case,2021-10-09,45,quantile,0.025,3384.389617919922,9969.0
71,2021-09-27,2 wk ahead inc case,2021-10-09,45,point,NA,5853.7265625,9969.0
72,2021-09-27,2 wk ahead inc case,2021-10-09,45,quantile,0.1,4226.479589843751,9969.0
74,2021-09-27,2 wk ahead inc case,2021-10-09,45,quantile,0.25,5090.16455078125,9969.0
76,2021-09-27,2 wk ahead inc case,2021-10-09,45,quantile,0.5,5853.7265625,9969.0
78,2021-09-27,2 wk ahead inc case,2021-10-09,45,quantile,0.75,6305.3096923828125,9969.0
80,2021-09-27,2 wk ahead inc case,2021-10-09,45,quantile,0.9,6475.10693359375,9969.0
82,2021-09-27,2 wk ahead inc case,2021-10-09,45,quantile,0.975,6851.0701171875,9969.0
84,2021-09-27,3 wk ahead inc case,2021-10-16,45,quantile,0.025,3393.672821044922,7094.0
85,2021-09-27,3 wk ahead inc case,2021-10-16,45,point,NA,4995.67138671875,7094.0
86,2021-09-27,3 wk ahead inc case,2021-10-16,45,quantile,0.1,3751.829760742188,7094.0
88,2021-09-27,3 wk ahead inc case,2021-10-16,45,quantile,0.25,4465.3494873046875,7094.0
90,2021-09-27,3 wk ahead inc case,2021-10-16,45,quantile,0.5,4995.67138671875,7094.0
92,2021-09-27,3 wk ahead inc case,2021-10-16,45,quantile,0.75,5405.573486328125,7094.0
94,2021-09-27,3 wk ahead inc case,2021-10-16,45,quantile,0.9,5586.1044921875,7094.0
96,2021-09-27,3 wk ahead inc case,2021-10-16,45,quantile,0.975,5821.231774902344,7094.0
98,2021-09-27,4 wk ahead inc case,2021-10-23,45,quantile,0.025,2832.2343566894533,6082.0
99,2021-09-27,4 wk ahead inc case,2021-10-23,45,point,NA,4107.04541015625,6082.0
100,2021-09-27,4 wk ahead inc case,2021-10-23,45,quantile,0.1,3209.8734130859375,6082.0
102,2021-09-27,4 wk ahead inc case,2021-10-23,45,quantile,0.25,3655.2353515625,6082.0
104,2021-09-27,4 wk ahead inc case,2021-10-23,45,quantile,0.5,4107.04541015625,6082.0
106,2021-09-27,4 wk ahead inc case,2021-10-23,45,quantile,0.75,4525.4117431640625,6082.0
108,2021-09-27,4 wk ahead inc case,2021-10-23,45,quantile,0.9,4823.729248046875,6082.0
110,2021-09-27,4 wk ahead inc case,2021-10-23,45,quantile,0.975,4890.912878417968,6082.0
112,2021-09-27,1 wk ahead inc case,2021-10-02,37,quantile,0.025,7925.20556640625,25510.0
113,2021-09-27,1 wk ahead inc case,2021-10-02,37,point,NA,12089.1044921875,25510.0
114,2021-09-27,1 wk ahead inc case,2021-10-02,37,quantile,0.1,9929.94140625,25510.0
116,2021-09-27,1 wk ahead inc case,2021-10-02,37,quantile,0.25,11075.833251953125,25510.0
118,2021-09-27,1 wk ahead inc case,2021-10-02,37,quantile,0.5,12089.1044921875,25510.0
120,2021-09-27,1 wk ahead inc case,2021-10-02,37,quantile,0.75,14473.4765625,25510.0
122,2021-09-27,1 wk ahead inc case,2021-10-02,37,quantile,0.9,14473.4765625,25510.0
124,2021-09-27,1 wk ahead inc case,2021-10-02,37,quantile,0.975,14648.358642578125,25510.0
126,2021-09-27,2 wk ahead inc case,2021-10-09,37,quantile,0.025,7032.972607421875,21834.0
127,2021-09-27,2 wk ahead inc case,2021-10-09,37,point,NA,12259.3515625,21834.0
128,2021-09-27,2 wk ahead inc case,2021-10-09,37,quantile,0.1,9758.92978515625,21834.0
130,2021-09-27,2 wk ahead inc case,2021-10-09,37,quantile,0.25,9911.98583984375,21834.0
132,2021-09-27,2 wk ahead inc case,2021-10-09,37,quantile,0.5,12259.3515625,21834.0
134,2021-09-27,2 wk ahead inc case,2021-10-09,37,quantile,0.75,13244.6591796875,21834.0
136,2021-09-27,2 wk ahead inc case,2021-10-09,37,quantile,0.9,13244.681640625,21834.0
138,2021-09-27,2 wk ahead inc case,2021-10-09,37,quantile,0.975,13245.254565429688,21834.0
140,2021-09-27,3 wk ahead inc case,2021-10-16,37,quantile,0.025,6331.725341796875,16483.0
141,2021-09-27,3 wk ahead inc case,2021-10-16,37,point,NA,12526.77294921875,16483.0
142,2021-09-27,3 wk ahead inc case,2021-10-16,37,quantile,0.1,8034.975830078125,16483.0
144,2021-09-27,3 wk ahead inc case,2021-10-16,37,quantile,0.25,9504.7216796875,16483.0
146,2021-09-27,3 wk ahead inc case,2021-10-16,37,quantile,0.5,12526.77294921875,16483.0
148,2021-09-27,3 wk ahead inc case,2021-10-16,37,quantile,0.75,12605.9892578125,16483.0
150,2021-09-27,3 wk ahead inc case,2021-10-16,37,quantile,0.9,12647.4560546875,16483.0
152,2021-09-27,3 wk ahead inc case,2021-10-16,37,quantile,0.975,12647.865234375,16483.0
154,2021-09-27,4 wk ahead inc case,2021-10-23,37,quantile,0.025,6376.356640625,14196.0
155,2021-09-27,4 wk ahead inc case,2021-10-23,37,point,NA,11951.7763671875,14196.0
156,2021-09-27,4 wk ahead inc case,2021-10-23,37,quantile,0.1,8673.53251953125,14196.0
158,2021-09-27,4 wk ahead inc case,2021-10-23,37,quantile,0.25,9310.84814453125,14196.0
160,2021-09-27,4 wk ahead inc case,2021-10-23,37,quantile,0.5,11951.7763671875,14196.0
162,2021-09-27,4 wk ahead inc case,2021-10-23,37,quantile,0.75,12085.291015625,14196.0
164,2021-09-27,4 wk ahead inc case,2021-10-23,37,quantile,0.9,12135.4990234375,14196.0
166,2021-09-27,4 wk ahead inc case,2021-10-23,37,quantile,0.975,12136.896411132813,14196.0
168,2021-09-27,1 wk ahead inc case,2021-10-02,13,quantile,0.025,6975.55722685,19902.0
169,2021-09-27,1 wk ahead inc case,2021-10-02,13,point,NA,10927.5127,19902.0
170,2021-09-27,1 wk ahead inc case,2021-10-02,13,quantile,0.1,7496.720215,19902.0
172,2021-09-27,1 wk ahead inc case,2021-10-02,13,quantile,0.25,9212.384766,19902.0
174,2021-09-27,1 wk ahead inc case,2021-10-02,13,quantile,0.5,10927.5127,19902.0
176,2021-09-27,1 wk ahead inc case,2021-10-02,13,quantile,0.75,12643.17773,19902.0
178,2021-09-27,1 wk ahead inc case,2021-10-02,13,quantile,0.9,12643.17773,19902.0
180,2021-09-27,1 wk ahead inc case,2021-10-02,13,quantile,0.975,12643.17773,19902.0
182,2021-09-27,2 wk ahead inc case,2021-10-09,13,quantile,0.025,6603.884021475,12873.0
183,2021-09-27,2 wk ahead inc case,2021-10-09,13,point,NA,10181.949707,12873.0
184,2021-09-27,2 wk ahead inc case,2021-10-09,13,quantile,0.1,6835.568701,12873.0
186,2021-09-27,2 wk ahead inc case,2021-10-09,13,quantile,0.25,9486.753906,12873.0
188,2021-09-27,2 wk ahead inc case,2021-10-09,13,quantile,0.5,10181.949707,12873.0
190,2021-09-27,2 wk ahead inc case,2021-10-09,13,quantile,0.75,11190.01953,12873.0
192,2021-09-27,2 wk ahead inc case,2021-10-09,13,quantile,0.9,11541.57617,12873.0
194,2021-09-27,2 wk ahead inc case,2021-10-09,13,quantile,0.975,11541.57617,12873.0
196,2021-09-27,3 wk ahead inc case,2021-10-16,13,quantile,0.025,6567.9710815749995,9693.0
197,2021-09-27,3 wk ahead inc case,2021-10-16,13,point,NA,8913.1347655,9693.0
