,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-08-30,1 wk ahead inc case,2021-09-04,51,quantile,0.025,5759.896459960938,23665.0
1,2021-08-30,1 wk ahead inc case,2021-09-04,51,point,NA,12491.71337890625,23665.0
2,2021-08-30,1 wk ahead inc case,2021-09-04,51,quantile,0.1,7891.790478515624,23665.0
4,2021-08-30,1 wk ahead inc case,2021-09-04,51,quantile,0.25,9187.124267578125,23665.0
6,2021-08-30,1 wk ahead inc case,2021-09-04,51,quantile,0.5,12491.71337890625,23665.0
8,2021-08-30,1 wk ahead inc case,2021-09-04,51,quantile,0.75,14834.9248046875,23665.0
10,2021-08-30,1 wk ahead inc case,2021-09-04,51,quantile,0.9,17270.751367187502,23665.0
12,2021-08-30,1 wk ahead inc case,2021-09-04,51,quantile,0.975,18812.46630859375,23665.0
14,2021-08-30,2 wk ahead inc case,2021-09-11,51,quantile,0.025,5755.825939941406,25377.0
15,2021-08-30,2 wk ahead inc case,2021-09-11,51,point,NA,15215.43505859375,25377.0
16,2021-08-30,2 wk ahead inc case,2021-09-11,51,quantile,0.1,7888.51171875,25377.0
18,2021-08-30,2 wk ahead inc case,2021-09-11,51,quantile,0.25,10709.61279296875,25377.0
20,2021-08-30,2 wk ahead inc case,2021-09-11,51,quantile,0.5,15215.43505859375,25377.0
22,2021-08-30,2 wk ahead inc case,2021-09-11,51,quantile,0.75,18164.0732421875,25377.0
24,2021-08-30,2 wk ahead inc case,2021-09-11,51,quantile,0.9,20264.6740234375,25377.0
26,2021-08-30,2 wk ahead inc case,2021-09-11,51,quantile,0.975,23042.6474609375,25377.0
28,2021-08-30,3 wk ahead inc case,2021-09-18,51,quantile,0.025,9399.32939453125,22994.0
29,2021-08-30,3 wk ahead inc case,2021-09-18,51,point,NA,17566.8779296875,22994.0
30,2021-08-30,3 wk ahead inc case,2021-09-18,51,quantile,0.1,11898.85146484375,22994.0
32,2021-08-30,3 wk ahead inc case,2021-09-18,51,quantile,0.25,13327.697021484375,22994.0
34,2021-08-30,3 wk ahead inc case,2021-09-18,51,quantile,0.5,17566.8779296875,22994.0
36,2021-08-30,3 wk ahead inc case,2021-09-18,51,quantile,0.75,21765.052734375,22994.0
38,2021-08-30,3 wk ahead inc case,2021-09-18,51,quantile,0.9,25608.2048828125,22994.0
40,2021-08-30,3 wk ahead inc case,2021-09-18,51,quantile,0.975,28480.765283203124,22994.0
42,2021-08-30,4 wk ahead inc case,2021-09-25,51,quantile,0.025,6762.382434082032,19500.0
43,2021-08-30,4 wk ahead inc case,2021-09-25,51,point,NA,20347.154296875,19500.0
44,2021-08-30,4 wk ahead inc case,2021-09-25,51,quantile,0.1,11101.7912109375,19500.0
46,2021-08-30,4 wk ahead inc case,2021-09-25,51,quantile,0.25,15636.74169921875,19500.0
48,2021-08-30,4 wk ahead inc case,2021-09-25,51,quantile,0.5,20347.154296875,19500.0
50,2021-08-30,4 wk ahead inc case,2021-09-25,51,quantile,0.75,27159.3203125,19500.0
52,2021-08-30,4 wk ahead inc case,2021-09-25,51,quantile,0.9,29289.1794921875,19500.0
54,2021-08-30,4 wk ahead inc case,2021-09-25,51,quantile,0.975,30990.56806640625,19500.0
56,2021-08-30,1 wk ahead inc case,2021-09-04,45,quantile,0.025,6072.395605468751,31674.0
57,2021-08-30,1 wk ahead inc case,2021-09-04,45,point,NA,15860.68994140625,31674.0
58,2021-08-30,1 wk ahead inc case,2021-09-04,45,quantile,0.1,8598.22353515625,31674.0
60,2021-08-30,1 wk ahead inc case,2021-09-04,45,quantile,0.25,12427.757080078125,31674.0
62,2021-08-30,1 wk ahead inc case,2021-09-04,45,quantile,0.5,15860.68994140625,31674.0
64,2021-08-30,1 wk ahead inc case,2021-09-04,45,quantile,0.75,21502.75244140625,31674.0
66,2021-08-30,1 wk ahead inc case,2021-09-04,45,quantile,0.9,23843.63828125,31674.0
68,2021-08-30,1 wk ahead inc case,2021-09-04,45,quantile,0.975,28575.54780273437,31674.0
70,2021-08-30,2 wk ahead inc case,2021-09-11,45,quantile,0.025,9825.60205078125,35153.0
71,2021-08-30,2 wk ahead inc case,2021-09-11,45,point,NA,23004.6142578125,35153.0
72,2021-08-30,2 wk ahead inc case,2021-09-11,45,quantile,0.1,13091.73623046875,35153.0
74,2021-08-30,2 wk ahead inc case,2021-09-11,45,quantile,0.25,17268.50634765625,35153.0
76,2021-08-30,2 wk ahead inc case,2021-09-11,45,quantile,0.5,23004.6142578125,35153.0
78,2021-08-30,2 wk ahead inc case,2021-09-11,45,quantile,0.75,29800.03662109375,35153.0
80,2021-08-30,2 wk ahead inc case,2021-09-11,45,quantile,0.9,34925.174609375,35153.0
82,2021-08-30,2 wk ahead inc case,2021-09-11,45,quantile,0.975,37986.8939453125,35153.0
84,2021-08-30,3 wk ahead inc case,2021-09-18,45,quantile,0.025,10598.61142578125,22396.0
85,2021-08-30,3 wk ahead inc case,2021-09-18,45,point,NA,28167.0849609375,22396.0
86,2021-08-30,3 wk ahead inc case,2021-09-18,45,quantile,0.1,19794.2708984375,22396.0
88,2021-08-30,3 wk ahead inc case,2021-09-18,45,quantile,0.25,24043.60546875,22396.0
90,2021-08-30,3 wk ahead inc case,2021-09-18,45,quantile,0.5,28167.0849609375,22396.0
92,2021-08-30,3 wk ahead inc case,2021-09-18,45,quantile,0.75,33555.9296875,22396.0
94,2021-08-30,3 wk ahead inc case,2021-09-18,45,quantile,0.9,38627.885937499996,22396.0
96,2021-08-30,3 wk ahead inc case,2021-09-18,45,quantile,0.975,44903.1861328125,22396.0
98,2021-08-30,4 wk ahead inc case,2021-09-25,45,quantile,0.025,2001.2347991943366,18770.0
99,2021-08-30,4 wk ahead inc case,2021-09-25,45,point,NA,30016.88671875,18770.0
100,2021-08-30,4 wk ahead inc case,2021-09-25,45,quantile,0.1,14341.83486328125,18770.0
102,2021-08-30,4 wk ahead inc case,2021-09-25,45,quantile,0.25,22613.4453125,18770.0
104,2021-08-30,4 wk ahead inc case,2021-09-25,45,quantile,0.5,30016.88671875,18770.0
106,2021-08-30,4 wk ahead inc case,2021-09-25,45,quantile,0.75,39341.7451171875,18770.0
108,2021-08-30,4 wk ahead inc case,2021-09-25,45,quantile,0.9,43573.828125,18770.0
110,2021-08-30,4 wk ahead inc case,2021-09-25,45,quantile,0.975,49751.41630859375,18770.0
112,2021-08-30,1 wk ahead inc case,2021-09-04,37,quantile,0.025,9967.351025390624,41389.0
113,2021-08-30,1 wk ahead inc case,2021-09-04,37,point,NA,33972.83984375,41389.0
114,2021-08-30,1 wk ahead inc case,2021-09-04,37,quantile,0.1,19192.56875,41389.0
116,2021-08-30,1 wk ahead inc case,2021-09-04,37,quantile,0.25,26256.017578125,41389.0
118,2021-08-30,1 wk ahead inc case,2021-09-04,37,quantile,0.5,33972.83984375,41389.0
120,2021-08-30,1 wk ahead inc case,2021-09-04,37,quantile,0.75,42848.8447265625,41389.0
122,2021-08-30,1 wk ahead inc case,2021-09-04,37,quantile,0.9,47372.722265625,41389.0
124,2021-08-30,1 wk ahead inc case,2021-09-04,37,quantile,0.975,54654.5232421875,41389.0
126,2021-08-30,2 wk ahead inc case,2021-09-11,37,quantile,0.025,5626.772241210938,51507.0
127,2021-08-30,2 wk ahead inc case,2021-09-11,37,point,NA,30707.7373046875,51507.0
128,2021-08-30,2 wk ahead inc case,2021-09-11,37,quantile,0.1,13664.0796875,51507.0
130,2021-08-30,2 wk ahead inc case,2021-09-11,37,quantile,0.25,22131.978515625,51507.0
132,2021-08-30,2 wk ahead inc case,2021-09-11,37,quantile,0.5,30707.7373046875,51507.0
134,2021-08-30,2 wk ahead inc case,2021-09-11,37,quantile,0.75,36709.728515625,51507.0
136,2021-08-30,2 wk ahead inc case,2021-09-11,37,quantile,0.9,44661.442578125,51507.0
138,2021-08-30,2 wk ahead inc case,2021-09-11,37,quantile,0.975,48545.72705078125,51507.0
140,2021-08-30,3 wk ahead inc case,2021-09-18,37,quantile,0.025,15179.477563476563,38454.0
141,2021-08-30,3 wk ahead inc case,2021-09-18,37,point,NA,36637.046875,38454.0
142,2021-08-30,3 wk ahead inc case,2021-09-18,37,quantile,0.1,21079.339062500003,38454.0
144,2021-08-30,3 wk ahead inc case,2021-09-18,37,quantile,0.25,29396.8330078125,38454.0
146,2021-08-30,3 wk ahead inc case,2021-09-18,37,quantile,0.5,36637.046875,38454.0
148,2021-08-30,3 wk ahead inc case,2021-09-18,37,quantile,0.75,44258.6416015625,38454.0
150,2021-08-30,3 wk ahead inc case,2021-09-18,37,quantile,0.9,51615.85078125,38454.0
152,2021-08-30,3 wk ahead inc case,2021-09-18,37,quantile,0.975,60325.685546875,38454.0
154,2021-08-30,4 wk ahead inc case,2021-09-25,37,quantile,0.025,12677.483349609374,30859.0
155,2021-08-30,4 wk ahead inc case,2021-09-25,37,point,NA,38662.974609375,30859.0
156,2021-08-30,4 wk ahead inc case,2021-09-25,37,quantile,0.1,16548.91591796875,30859.0
158,2021-08-30,4 wk ahead inc case,2021-09-25,37,quantile,0.25,29099.72705078125,30859.0
160,2021-08-30,4 wk ahead inc case,2021-09-25,37,quantile,0.5,38662.974609375,30859.0
162,2021-08-30,4 wk ahead inc case,2021-09-25,37,quantile,0.75,49903.8818359375,30859.0
164,2021-08-30,4 wk ahead inc case,2021-09-25,37,quantile,0.9,59831.91484375,30859.0
166,2021-08-30,4 wk ahead inc case,2021-09-25,37,quantile,0.975,65417.384374999994,30859.0
168,2021-08-30,1 wk ahead inc case,2021-09-04,13,quantile,0.025,17365.496826171875,49238.0
169,2021-08-30,1 wk ahead inc case,2021-09-04,13,point,NA,36653.5546875,49238.0
170,2021-08-30,1 wk ahead inc case,2021-09-04,13,quantile,0.1,21710.758984375,49238.0
172,2021-08-30,1 wk ahead inc case,2021-09-04,13,quantile,0.25,26427.87060546875,49238.0
174,2021-08-30,1 wk ahead inc case,2021-09-04,13,quantile,0.5,36653.5546875,49238.0
176,2021-08-30,1 wk ahead inc case,2021-09-04,13,quantile,0.75,42860.123046875,49238.0
178,2021-08-30,1 wk ahead inc case,2021-09-04,13,quantile,0.9,48893.96796875,49238.0
180,2021-08-30,1 wk ahead inc case,2021-09-04,13,quantile,0.975,55944.611328124985,49238.0
182,2021-08-30,2 wk ahead inc case,2021-09-11,13,quantile,0.025,13490.527490234374,39653.0
183,2021-08-30,2 wk ahead inc case,2021-09-11,13,point,NA,42312.33984375,39653.0
184,2021-08-30,2 wk ahead inc case,2021-09-11,13,quantile,0.1,25543.481835937502,39653.0
186,2021-08-30,2 wk ahead inc case,2021-09-11,13,quantile,0.25,34593.37109375,39653.0
188,2021-08-30,2 wk ahead inc case,2021-09-11,13,quantile,0.5,42312.33984375,39653.0
190,2021-08-30,2 wk ahead inc case,2021-09-11,13,quantile,0.75,55638.1728515625,39653.0
192,2021-08-30,2 wk ahead inc case,2021-09-11,13,quantile,0.9,64963.075390625,39653.0
194,2021-08-30,2 wk ahead inc case,2021-09-11,13,quantile,0.975,68570.0619140625,39653.0
196,2021-08-30,3 wk ahead inc case,2021-09-18,13,quantile,0.025,21694.946142578126,31613.0
197,2021-08-30,3 wk ahead inc case,2021-09-18,13,point,NA,45601.47265625,31613.0
