,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-09-13,1 wk ahead inc case,2021-09-18,51,quantile,0.025,9977.158666992187,22994.0
1,2021-09-13,1 wk ahead inc case,2021-09-18,51,point,NA,18732.4296875,22994.0
2,2021-09-13,1 wk ahead inc case,2021-09-18,51,quantile,0.1,12339.84130859375,22994.0
4,2021-09-13,1 wk ahead inc case,2021-09-18,51,quantile,0.25,17880.158203125,22994.0
6,2021-09-13,1 wk ahead inc case,2021-09-18,51,quantile,0.5,18732.4296875,22994.0
8,2021-09-13,1 wk ahead inc case,2021-09-18,51,quantile,0.75,24229.578125,22994.0
10,2021-09-13,1 wk ahead inc case,2021-09-18,51,quantile,0.9,24229.578125,22994.0
12,2021-09-13,1 wk ahead inc case,2021-09-18,51,quantile,0.975,24562.483740234373,22994.0
14,2021-09-13,2 wk ahead inc case,2021-09-25,51,quantile,0.025,7401.593688964844,19500.0
15,2021-09-13,2 wk ahead inc case,2021-09-25,51,point,NA,15468.89306640625,19500.0
16,2021-09-13,2 wk ahead inc case,2021-09-25,51,quantile,0.1,8521.52958984375,19500.0
18,2021-09-13,2 wk ahead inc case,2021-09-25,51,quantile,0.25,13232.72314453125,19500.0
20,2021-09-13,2 wk ahead inc case,2021-09-25,51,quantile,0.5,15468.89306640625,19500.0
22,2021-09-13,2 wk ahead inc case,2021-09-25,51,quantile,0.75,18300.2861328125,19500.0
24,2021-09-13,2 wk ahead inc case,2021-09-25,51,quantile,0.9,20264.7734375,19500.0
26,2021-09-13,2 wk ahead inc case,2021-09-25,51,quantile,0.975,20272.464404296876,19500.0
28,2021-09-13,3 wk ahead inc case,2021-10-02,51,quantile,0.025,6030.347985839844,18849.0
29,2021-09-13,3 wk ahead inc case,2021-10-02,51,point,NA,12492.69189453125,18849.0
30,2021-09-13,3 wk ahead inc case,2021-10-02,51,quantile,0.1,6821.765478515625,18849.0
32,2021-09-13,3 wk ahead inc case,2021-10-02,51,quantile,0.25,8517.70166015625,18849.0
34,2021-09-13,3 wk ahead inc case,2021-10-02,51,quantile,0.5,12492.69189453125,18849.0
36,2021-09-13,3 wk ahead inc case,2021-10-02,51,quantile,0.75,15668.55126953125,18849.0
38,2021-09-13,3 wk ahead inc case,2021-10-02,51,quantile,0.9,16849.8861328125,18849.0
40,2021-09-13,3 wk ahead inc case,2021-10-02,51,quantile,0.975,18062.532421875,18849.0
42,2021-09-13,4 wk ahead inc case,2021-10-09,51,quantile,0.025,6142.003796386719,14901.0
43,2021-09-13,4 wk ahead inc case,2021-10-09,51,point,NA,10866.724609375,14901.0
44,2021-09-13,4 wk ahead inc case,2021-10-09,51,quantile,0.1,8394.317822265626,14901.0
46,2021-09-13,4 wk ahead inc case,2021-10-09,51,quantile,0.25,9462.016845703125,14901.0
48,2021-09-13,4 wk ahead inc case,2021-10-09,51,quantile,0.5,10866.724609375,14901.0
50,2021-09-13,4 wk ahead inc case,2021-10-09,51,quantile,0.75,13274.054443359375,14901.0
52,2021-09-13,4 wk ahead inc case,2021-10-09,51,quantile,0.9,15013.05498046875,14901.0
54,2021-09-13,4 wk ahead inc case,2021-10-09,51,quantile,0.975,16149.108422851561,14901.0
56,2021-09-13,1 wk ahead inc case,2021-09-18,45,quantile,0.025,7987.325842285156,22396.0
57,2021-09-13,1 wk ahead inc case,2021-09-18,45,point,NA,14731.513671875,22396.0
58,2021-09-13,1 wk ahead inc case,2021-09-18,45,quantile,0.1,9583.76328125,22396.0
60,2021-09-13,1 wk ahead inc case,2021-09-18,45,quantile,0.25,11573.787841796875,22396.0
62,2021-09-13,1 wk ahead inc case,2021-09-18,45,quantile,0.5,14731.513671875,22396.0
64,2021-09-13,1 wk ahead inc case,2021-09-18,45,quantile,0.75,17071.271484375,22396.0
66,2021-09-13,1 wk ahead inc case,2021-09-18,45,quantile,0.9,18338.9052734375,22396.0
68,2021-09-13,1 wk ahead inc case,2021-09-18,45,quantile,0.975,19924.24306640625,22396.0
70,2021-09-13,2 wk ahead inc case,2021-09-25,45,quantile,0.025,4280.192572021485,18770.0
71,2021-09-13,2 wk ahead inc case,2021-09-25,45,point,NA,10183.07275390625,18770.0
72,2021-09-13,2 wk ahead inc case,2021-09-25,45,quantile,0.1,6089.1791015625,18770.0
74,2021-09-13,2 wk ahead inc case,2021-09-25,45,quantile,0.25,9206.808349609375,18770.0
76,2021-09-13,2 wk ahead inc case,2021-09-25,45,quantile,0.5,10183.07275390625,18770.0
78,2021-09-13,2 wk ahead inc case,2021-09-25,45,quantile,0.75,12416.087890625,18770.0
80,2021-09-13,2 wk ahead inc case,2021-09-25,45,quantile,0.9,13313.761425781251,18770.0
82,2021-09-13,2 wk ahead inc case,2021-09-25,45,quantile,0.975,14646.809985351563,18770.0
84,2021-09-13,3 wk ahead inc case,2021-10-02,45,quantile,0.025,4390.009729003907,13644.0
85,2021-09-13,3 wk ahead inc case,2021-10-02,45,point,NA,7422.4091796875,13644.0
86,2021-09-13,3 wk ahead inc case,2021-10-02,45,quantile,0.1,5024.702001953125,13644.0
88,2021-09-13,3 wk ahead inc case,2021-10-02,45,quantile,0.25,5673.384033203125,13644.0
90,2021-09-13,3 wk ahead inc case,2021-10-02,45,quantile,0.5,7422.4091796875,13644.0
92,2021-09-13,3 wk ahead inc case,2021-10-02,45,quantile,0.75,8922.943603515625,13644.0
94,2021-09-13,3 wk ahead inc case,2021-10-02,45,quantile,0.9,10128.993359375,13644.0
96,2021-09-13,3 wk ahead inc case,2021-10-02,45,quantile,0.975,12020.35363769531,13644.0
98,2021-09-13,4 wk ahead inc case,2021-10-09,45,quantile,0.025,2263.2468078613283,9969.0
99,2021-09-13,4 wk ahead inc case,2021-10-09,45,point,NA,5895.161865234375,9969.0
100,2021-09-13,4 wk ahead inc case,2021-10-09,45,quantile,0.1,3283.672802734375,9969.0
102,2021-09-13,4 wk ahead inc case,2021-10-09,45,quantile,0.25,4208.4893798828125,9969.0
104,2021-09-13,4 wk ahead inc case,2021-10-09,45,quantile,0.5,5895.161865234375,9969.0
