,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-08-23,1 wk ahead inc case,2021-08-28,51,quantile,0.025,3550.452197265625,23537.0
1,2021-08-23,1 wk ahead inc case,2021-08-28,51,point,NA,7388.4384765625,23537.0
2,2021-08-23,1 wk ahead inc case,2021-08-28,51,quantile,0.1,5520.77890625,23537.0
4,2021-08-23,1 wk ahead inc case,2021-08-28,51,quantile,0.25,6636.4471435546875,23537.0
6,2021-08-23,1 wk ahead inc case,2021-08-28,51,quantile,0.5,7388.4384765625,23537.0
8,2021-08-23,1 wk ahead inc case,2021-08-28,51,quantile,0.75,8985.767822265625,23537.0
10,2021-08-23,1 wk ahead inc case,2021-08-28,51,quantile,0.9,10597.47021484375,23537.0
12,2021-08-23,1 wk ahead inc case,2021-08-28,51,quantile,0.975,13238.38586425781,23537.0
14,2021-08-23,2 wk ahead inc case,2021-09-04,51,quantile,0.025,5207.105676269532,23665.0
15,2021-08-23,2 wk ahead inc case,2021-09-04,51,point,NA,10971.52880859375,23665.0
16,2021-08-23,2 wk ahead inc case,2021-09-04,51,quantile,0.1,6893.174267578125,23665.0
18,2021-08-23,2 wk ahead inc case,2021-09-04,51,quantile,0.25,8835.927978515625,23665.0
20,2021-08-23,2 wk ahead inc case,2021-09-04,51,quantile,0.5,10971.52880859375,23665.0
22,2021-08-23,2 wk ahead inc case,2021-09-04,51,quantile,0.75,12239.64453125,23665.0
24,2021-08-23,2 wk ahead inc case,2021-09-04,51,quantile,0.9,13740.10478515625,23665.0
26,2021-08-23,2 wk ahead inc case,2021-09-04,51,quantile,0.975,16916.400439453122,23665.0
28,2021-08-23,3 wk ahead inc case,2021-09-11,51,quantile,0.025,5561.0318603515625,25377.0
29,2021-08-23,3 wk ahead inc case,2021-09-11,51,point,NA,12105.1904296875,25377.0
30,2021-08-23,3 wk ahead inc case,2021-09-11,51,quantile,0.1,7964.921826171875,25377.0
32,2021-08-23,3 wk ahead inc case,2021-09-11,51,quantile,0.25,10246.67626953125,25377.0
34,2021-08-23,3 wk ahead inc case,2021-09-11,51,quantile,0.5,12105.1904296875,25377.0
36,2021-08-23,3 wk ahead inc case,2021-09-11,51,quantile,0.75,14440.619384765625,25377.0
38,2021-08-23,3 wk ahead inc case,2021-09-11,51,quantile,0.9,16532.5634765625,25377.0
40,2021-08-23,3 wk ahead inc case,2021-09-11,51,quantile,0.975,17937.25244140625,25377.0
42,2021-08-23,4 wk ahead inc case,2021-09-18,51,quantile,0.025,6844.591235351562,22994.0
43,2021-08-23,4 wk ahead inc case,2021-09-18,51,point,NA,15986.7978515625,22994.0
44,2021-08-23,4 wk ahead inc case,2021-09-18,51,quantile,0.1,7548.960107421875,22994.0
46,2021-08-23,4 wk ahead inc case,2021-09-18,51,quantile,0.25,13406.859619140625,22994.0
48,2021-08-23,4 wk ahead inc case,2021-09-18,51,quantile,0.5,15986.7978515625,22994.0
50,2021-08-23,4 wk ahead inc case,2021-09-18,51,quantile,0.75,20157.00732421875,22994.0
52,2021-08-23,4 wk ahead inc case,2021-09-18,51,quantile,0.9,23256.5447265625,22994.0
54,2021-08-23,4 wk ahead inc case,2021-09-18,51,quantile,0.975,24753.999658203124,22994.0
56,2021-08-23,1 wk ahead inc case,2021-08-28,45,quantile,0.025,5471.173657226563,38113.0
57,2021-08-23,1 wk ahead inc case,2021-08-28,45,point,NA,13187.56201171875,38113.0
58,2021-08-23,1 wk ahead inc case,2021-08-28,45,quantile,0.1,8356.2822265625,38113.0
60,2021-08-23,1 wk ahead inc case,2021-08-28,45,quantile,0.25,11593.59228515625,38113.0
62,2021-08-23,1 wk ahead inc case,2021-08-28,45,quantile,0.5,13187.56201171875,38113.0
64,2021-08-23,1 wk ahead inc case,2021-08-28,45,quantile,0.75,15174.72412109375,38113.0
66,2021-08-23,1 wk ahead inc case,2021-08-28,45,quantile,0.9,17349.36796875,38113.0
68,2021-08-23,1 wk ahead inc case,2021-08-28,45,quantile,0.975,19256.9736328125,38113.0
70,2021-08-23,2 wk ahead inc case,2021-09-04,45,quantile,0.025,7567.1080322265625,31674.0
71,2021-08-23,2 wk ahead inc case,2021-09-04,45,point,NA,16270.1787109375,31674.0
72,2021-08-23,2 wk ahead inc case,2021-09-04,45,quantile,0.1,9798.92041015625,31674.0
74,2021-08-23,2 wk ahead inc case,2021-09-04,45,quantile,0.25,13580.678466796875,31674.0
76,2021-08-23,2 wk ahead inc case,2021-09-04,45,quantile,0.5,16270.1787109375,31674.0
78,2021-08-23,2 wk ahead inc case,2021-09-04,45,quantile,0.75,19845.11376953125,31674.0
80,2021-08-23,2 wk ahead inc case,2021-09-04,45,quantile,0.9,22842.6515625,31674.0
82,2021-08-23,2 wk ahead inc case,2021-09-04,45,quantile,0.975,25440.477539062496,31674.0
84,2021-08-23,3 wk ahead inc case,2021-09-11,45,quantile,0.025,8740.330029296876,35153.0
85,2021-08-23,3 wk ahead inc case,2021-09-11,45,point,NA,19517.0810546875,35153.0
86,2021-08-23,3 wk ahead inc case,2021-09-11,45,quantile,0.1,12227.99853515625,35153.0
88,2021-08-23,3 wk ahead inc case,2021-09-11,45,quantile,0.25,14398.71923828125,35153.0
90,2021-08-23,3 wk ahead inc case,2021-09-11,45,quantile,0.5,19517.0810546875,35153.0
92,2021-08-23,3 wk ahead inc case,2021-09-11,45,quantile,0.75,25232.09912109375,35153.0
94,2021-08-23,3 wk ahead inc case,2021-09-11,45,quantile,0.9,26224.87421875,35153.0
