,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2020-10-26,1 wk ahead inc case,2020-10-31,51,quantile,0.025,6986.3779296875,9715.0
1,2020-10-26,1 wk ahead inc case,2020-10-31,51,point,NA,9357.7802734375,9715.0
2,2020-10-26,1 wk ahead inc case,2020-10-31,51,quantile,0.1,7362.622705078125,9715.0
4,2020-10-26,1 wk ahead inc case,2020-10-31,51,quantile,0.25,8385.3935546875,9715.0
6,2020-10-26,1 wk ahead inc case,2020-10-31,51,quantile,0.5,9357.7802734375,9715.0
8,2020-10-26,1 wk ahead inc case,2020-10-31,51,quantile,0.75,10010.25390625,9715.0
10,2020-10-26,1 wk ahead inc case,2020-10-31,51,quantile,0.9,10010.25390625,9715.0
12,2020-10-26,1 wk ahead inc case,2020-10-31,51,quantile,0.975,10016.462890625,9715.0
14,2020-10-26,2 wk ahead inc case,2020-11-07,51,quantile,0.025,6997.536853027344,9954.0
15,2020-10-26,2 wk ahead inc case,2020-11-07,51,point,NA,9377.73486328125,9954.0
16,2020-10-26,2 wk ahead inc case,2020-11-07,51,quantile,0.1,7434.7095703125,9954.0
18,2020-10-26,2 wk ahead inc case,2020-11-07,51,quantile,0.25,8479.099609375,9954.0
20,2020-10-26,2 wk ahead inc case,2020-11-07,51,quantile,0.5,9377.73486328125,9954.0
22,2020-10-26,2 wk ahead inc case,2020-11-07,51,quantile,0.75,9933.779052734375,9954.0
24,2020-10-26,2 wk ahead inc case,2020-11-07,51,quantile,0.9,10074.7119140625,9954.0
26,2020-10-26,2 wk ahead inc case,2020-11-07,51,quantile,0.975,10084.848950195312,9954.0
28,2020-10-26,3 wk ahead inc case,2020-11-14,51,quantile,0.025,7045.467956542969,14906.0
29,2020-10-26,3 wk ahead inc case,2020-11-14,51,point,NA,9087.912109375,14906.0
30,2020-10-26,3 wk ahead inc case,2020-11-14,51,quantile,0.1,7778.8791015625,14906.0
32,2020-10-26,3 wk ahead inc case,2020-11-14,51,quantile,0.25,8158.5672607421875,14906.0
