,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-03-22,1 wk ahead inc case,2021-03-27,51,quantile,0.025,1908.9721618652343,9997.0
1,2021-03-22,1 wk ahead inc case,2021-03-27,51,point,NA,7754.955810546875,9997.0
2,2021-03-22,1 wk ahead inc case,2021-03-27,51,quantile,0.1,3972.5665283203125,9997.0
4,2021-03-22,1 wk ahead inc case,2021-03-27,51,quantile,0.25,5872.37158203125,9997.0
6,2021-03-22,1 wk ahead inc case,2021-03-27,51,quantile,0.5,7754.955810546875,9997.0
8,2021-03-22,1 wk ahead inc case,2021-03-27,51,quantile,0.75,9848.3095703125,9997.0
10,2021-03-22,1 wk ahead inc case,2021-03-27,51,quantile,0.9,11831.232519531251,9997.0
12,2021-03-22,1 wk ahead inc case,2021-03-27,51,quantile,0.975,13345.139599609372,9997.0
14,2021-03-22,2 wk ahead inc case,2021-04-03,51,quantile,0.025,2276.610522460938,10604.0
15,2021-03-22,2 wk ahead inc case,2021-04-03,51,point,NA,7253.562255859375,10604.0
16,2021-03-22,2 wk ahead inc case,2021-04-03,51,quantile,0.1,3801.676416015625,10604.0
18,2021-03-22,2 wk ahead inc case,2021-04-03,51,quantile,0.25,5498.3043212890625,10604.0
20,2021-03-22,2 wk ahead inc case,2021-04-03,51,quantile,0.5,7253.562255859375,10604.0
22,2021-03-22,2 wk ahead inc case,2021-04-03,51,quantile,0.75,9224.890869140625,10604.0
24,2021-03-22,2 wk ahead inc case,2021-04-03,51,quantile,0.9,10791.94677734375,10604.0
26,2021-03-22,2 wk ahead inc case,2021-04-03,51,quantile,0.975,12381.620922851564,10604.0
28,2021-03-22,3 wk ahead inc case,2021-04-10,51,quantile,0.025,1835.2080383300781,10649.0
29,2021-03-22,3 wk ahead inc case,2021-04-10,51,point,NA,8018.620361328125,10649.0
30,2021-03-22,3 wk ahead inc case,2021-04-10,51,quantile,0.1,4056.2483154296874,10649.0
32,2021-03-22,3 wk ahead inc case,2021-04-10,51,quantile,0.25,5987.1884765625,10649.0
34,2021-03-22,3 wk ahead inc case,2021-04-10,51,quantile,0.5,8018.620361328125,10649.0
36,2021-03-22,3 wk ahead inc case,2021-04-10,51,quantile,0.75,9914.213623046875,10649.0
38,2021-03-22,3 wk ahead inc case,2021-04-10,51,quantile,0.9,10302.678710937502,10649.0
40,2021-03-22,3 wk ahead inc case,2021-04-10,51,quantile,0.975,11972.278076171875,10649.0
42,2021-03-22,4 wk ahead inc case,2021-04-17,51,quantile,0.025,2415.8514038085937,8649.0
43,2021-03-22,4 wk ahead inc case,2021-04-17,51,point,NA,7538.199462890625,8649.0
44,2021-03-22,4 wk ahead inc case,2021-04-17,51,quantile,0.1,3937.821557617188,8649.0
46,2021-03-22,4 wk ahead inc case,2021-04-17,51,quantile,0.25,5742.171630859375,8649.0
48,2021-03-22,4 wk ahead inc case,2021-04-17,51,quantile,0.5,7538.199462890625,8649.0
50,2021-03-22,4 wk ahead inc case,2021-04-17,51,quantile,0.75,9702.224853515625,8649.0
52,2021-03-22,4 wk ahead inc case,2021-04-17,51,quantile,0.9,12051.27958984375,8649.0
54,2021-03-22,4 wk ahead inc case,2021-04-17,51,quantile,0.975,13835.489697265626,8649.0
56,2021-03-22,1 wk ahead inc case,2021-03-27,45,quantile,0.025,2273.0120025634765,7208.0
57,2021-03-22,1 wk ahead inc case,2021-03-27,45,point,NA,7059.1591796875,7208.0
58,2021-03-22,1 wk ahead inc case,2021-03-27,45,quantile,0.1,3764.4350830078124,7208.0
60,2021-03-22,1 wk ahead inc case,2021-03-27,45,quantile,0.25,5436.989501953125,7208.0
62,2021-03-22,1 wk ahead inc case,2021-03-27,45,quantile,0.5,7059.1591796875,7208.0
64,2021-03-22,1 wk ahead inc case,2021-03-27,45,quantile,0.75,8858.66943359375,7208.0
66,2021-03-22,1 wk ahead inc case,2021-03-27,45,quantile,0.9,9364.082910156252,7208.0
68,2021-03-22,1 wk ahead inc case,2021-03-27,45,quantile,0.975,10780.370092773437,7208.0
