,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2020-10-05,1 wk ahead inc case,2020-10-10,51,quantile,0.025,305.9813924551012,7355.0
1,2020-10-05,1 wk ahead inc case,2020-10-10,51,point,NA,5613.8681640625,7355.0
2,2020-10-05,1 wk ahead inc case,2020-10-10,51,quantile,0.1,1798.6875854492187,7355.0
4,2020-10-05,1 wk ahead inc case,2020-10-10,51,quantile,0.25,4301.595947265625,7355.0
6,2020-10-05,1 wk ahead inc case,2020-10-10,51,quantile,0.5,5613.8681640625,7355.0
8,2020-10-05,1 wk ahead inc case,2020-10-10,51,quantile,0.75,8750.055419921875,7355.0
10,2020-10-05,1 wk ahead inc case,2020-10-10,51,quantile,0.9,10654.757421875,7355.0
12,2020-10-05,1 wk ahead inc case,2020-10-10,51,quantile,0.975,12400.844897460938,7355.0
14,2020-10-05,2 wk ahead inc case,2020-10-17,51,quantile,0.025,671.8080993652344,7201.0
15,2020-10-05,2 wk ahead inc case,2020-10-17,51,point,NA,6410.941162109375,7201.0
16,2020-10-05,2 wk ahead inc case,2020-10-17,51,quantile,0.1,3218.670483398437,7201.0
18,2020-10-05,2 wk ahead inc case,2020-10-17,51,quantile,0.25,4778.1507568359375,7201.0
20,2020-10-05,2 wk ahead inc case,2020-10-17,51,quantile,0.5,6410.941162109375,7201.0
22,2020-10-05,2 wk ahead inc case,2020-10-17,51,quantile,0.75,7415.7843017578125,7201.0
24,2020-10-05,2 wk ahead inc case,2020-10-17,51,quantile,0.9,9953.43212890625,7201.0
26,2020-10-05,2 wk ahead inc case,2020-10-17,51,quantile,0.975,10535.062524414061,7201.0
28,2020-10-05,3 wk ahead inc case,2020-10-24,51,quantile,0.025,533.2432510375977,8864.0
29,2020-10-05,3 wk ahead inc case,2020-10-24,51,point,NA,5203.268798828125,8864.0
30,2020-10-05,3 wk ahead inc case,2020-10-24,51,quantile,0.1,1029.3640197753907,8864.0
32,2020-10-05,3 wk ahead inc case,2020-10-24,51,quantile,0.25,3638.8658447265625,8864.0
34,2020-10-05,3 wk ahead inc case,2020-10-24,51,quantile,0.5,5203.268798828125,8864.0
36,2020-10-05,3 wk ahead inc case,2020-10-24,51,quantile,0.75,6471.6988525390625,8864.0
38,2020-10-05,3 wk ahead inc case,2020-10-24,51,quantile,0.9,9859.602832031249,8864.0
40,2020-10-05,3 wk ahead inc case,2020-10-24,51,quantile,0.975,10407.329663085937,8864.0
42,2020-10-05,4 wk ahead inc case,2020-10-31,51,quantile,0.025,825.0492218017579,9715.0
43,2020-10-05,4 wk ahead inc case,2020-10-31,51,point,NA,7430.287109375,9715.0
44,2020-10-05,4 wk ahead inc case,2020-10-31,51,quantile,0.1,1898.7250244140623,9715.0
46,2020-10-05,4 wk ahead inc case,2020-10-31,51,quantile,0.25,5156.67333984375,9715.0
48,2020-10-05,4 wk ahead inc case,2020-10-31,51,quantile,0.5,7430.287109375,9715.0
50,2020-10-05,4 wk ahead inc case,2020-10-31,51,quantile,0.75,8893.831298828125,9715.0
52,2020-10-05,4 wk ahead inc case,2020-10-31,51,quantile,0.9,9673.6080078125,9715.0
54,2020-10-05,4 wk ahead inc case,2020-10-31,51,quantile,0.975,12517.519824218747,9715.0
56,2020-10-05,1 wk ahead inc case,2020-10-10,45,quantile,0.025,0.2592241078615189,6595.0
57,2020-10-05,1 wk ahead inc case,2020-10-10,45,point,NA,8642.63525390625,6595.0
58,2020-10-05,1 wk ahead inc case,2020-10-10,45,quantile,0.1,3992.919116210938,6595.0
60,2020-10-05,1 wk ahead inc case,2020-10-10,45,quantile,0.25,5291.576904296875,6595.0
62,2020-10-05,1 wk ahead inc case,2020-10-10,45,quantile,0.5,8642.63525390625,6595.0
64,2020-10-05,1 wk ahead inc case,2020-10-10,45,quantile,0.75,9358.493896484375,6595.0
66,2020-10-05,1 wk ahead inc case,2020-10-10,45,quantile,0.9,12751.714550781251,6595.0
68,2020-10-05,1 wk ahead inc case,2020-10-10,45,quantile,0.975,13244.637426757812,6595.0
70,2020-10-05,2 wk ahead inc case,2020-10-17,45,quantile,0.025,931.4310501098632,6146.0
71,2020-10-05,2 wk ahead inc case,2020-10-17,45,point,NA,7219.62646484375,6146.0
72,2020-10-05,2 wk ahead inc case,2020-10-17,45,quantile,0.1,4286.108935546875,6146.0
74,2020-10-05,2 wk ahead inc case,2020-10-17,45,quantile,0.25,5151.060302734375,6146.0
76,2020-10-05,2 wk ahead inc case,2020-10-17,45,quantile,0.5,7219.62646484375,6146.0
78,2020-10-05,2 wk ahead inc case,2020-10-17,45,quantile,0.75,10345.27783203125,6146.0
80,2020-10-05,2 wk ahead inc case,2020-10-17,45,quantile,0.9,13845.9951171875,6146.0
82,2020-10-05,2 wk ahead inc case,2020-10-17,45,quantile,0.975,14605.4669921875,6146.0
84,2020-10-05,3 wk ahead inc case,2020-10-24,45,quantile,0.025,1068.3091751098632,7288.0
85,2020-10-05,3 wk ahead inc case,2020-10-24,45,point,NA,5232.874755859375,7288.0
86,2020-10-05,3 wk ahead inc case,2020-10-24,45,quantile,0.1,3153.0328613281254,7288.0
88,2020-10-05,3 wk ahead inc case,2020-10-24,45,quantile,0.25,4119.6959228515625,7288.0
90,2020-10-05,3 wk ahead inc case,2020-10-24,45,quantile,0.5,5232.874755859375,7288.0
92,2020-10-05,3 wk ahead inc case,2020-10-24,45,quantile,0.75,7699.6517333984375,7288.0
94,2020-10-05,3 wk ahead inc case,2020-10-24,45,quantile,0.9,9975.6177734375,7288.0
96,2020-10-05,3 wk ahead inc case,2020-10-24,45,quantile,0.975,10753.738354492187,7288.0
98,2020-10-05,4 wk ahead inc case,2020-10-31,45,quantile,0.025,568.1962127685547,8138.0
99,2020-10-05,4 wk ahead inc case,2020-10-31,45,point,NA,6538.4931640625,8138.0
100,2020-10-05,4 wk ahead inc case,2020-10-31,45,quantile,0.1,2001.4003051757816,8138.0
102,2020-10-05,4 wk ahead inc case,2020-10-31,45,quantile,0.25,3629.6577758789062,8138.0
104,2020-10-05,4 wk ahead inc case,2020-10-31,45,quantile,0.5,6538.4931640625,8138.0
106,2020-10-05,4 wk ahead inc case,2020-10-31,45,quantile,0.75,7806.788330078125,8138.0
108,2020-10-05,4 wk ahead inc case,2020-10-31,45,quantile,0.9,10451.44951171875,8138.0
110,2020-10-05,4 wk ahead inc case,2020-10-31,45,quantile,0.975,11014.933374023436,8138.0
112,2020-10-05,1 wk ahead inc case,2020-10-10,37,quantile,0.025,1857.9548461914062,13985.0
113,2020-10-05,1 wk ahead inc case,2020-10-10,37,point,NA,7561.48388671875,13985.0
114,2020-10-05,1 wk ahead inc case,2020-10-10,37,quantile,0.1,2488.5260986328126,13985.0
116,2020-10-05,1 wk ahead inc case,2020-10-10,37,quantile,0.25,5248.37109375,13985.0
118,2020-10-05,1 wk ahead inc case,2020-10-10,37,quantile,0.5,7561.48388671875,13985.0
120,2020-10-05,1 wk ahead inc case,2020-10-10,37,quantile,0.75,10904.65869140625,13985.0
122,2020-10-05,1 wk ahead inc case,2020-10-10,37,quantile,0.9,14572.51064453125,13985.0
124,2020-10-05,1 wk ahead inc case,2020-10-10,37,quantile,0.975,16732.705688476562,13985.0
126,2020-10-05,2 wk ahead inc case,2020-10-17,37,quantile,0.025,1174.184899902344,14587.0
127,2020-10-05,2 wk ahead inc case,2020-10-17,37,point,NA,8662.31591796875,14587.0
128,2020-10-05,2 wk ahead inc case,2020-10-17,37,quantile,0.1,4203.368115234376,14587.0
130,2020-10-05,2 wk ahead inc case,2020-10-17,37,quantile,0.25,6890.882568359375,14587.0
132,2020-10-05,2 wk ahead inc case,2020-10-17,37,quantile,0.5,8662.31591796875,14587.0
134,2020-10-05,2 wk ahead inc case,2020-10-17,37,quantile,0.75,12738.15576171875,14587.0
136,2020-10-05,2 wk ahead inc case,2020-10-17,37,quantile,0.9,15706.982421875,14587.0
138,2020-10-05,2 wk ahead inc case,2020-10-17,37,quantile,0.975,17313.186572265626,14587.0
140,2020-10-05,3 wk ahead inc case,2020-10-24,37,quantile,0.025,201.64293767288333,16386.0
141,2020-10-05,3 wk ahead inc case,2020-10-24,37,point,NA,7517.09814453125,16386.0
142,2020-10-05,3 wk ahead inc case,2020-10-24,37,quantile,0.1,1511.0627197265626,16386.0
144,2020-10-05,3 wk ahead inc case,2020-10-24,37,quantile,0.25,6018.3636474609375,16386.0
146,2020-10-05,3 wk ahead inc case,2020-10-24,37,quantile,0.5,7517.09814453125,16386.0
148,2020-10-05,3 wk ahead inc case,2020-10-24,37,quantile,0.75,10879.317626953125,16386.0
150,2020-10-05,3 wk ahead inc case,2020-10-24,37,quantile,0.9,12451.464062500001,16386.0
152,2020-10-05,3 wk ahead inc case,2020-10-24,37,quantile,0.975,15087.185156250001,16386.0
154,2020-10-05,4 wk ahead inc case,2020-10-31,37,quantile,0.025,1272.9403015136718,16660.0
155,2020-10-05,4 wk ahead inc case,2020-10-31,37,point,NA,11895.68212890625,16660.0
156,2020-10-05,4 wk ahead inc case,2020-10-31,37,quantile,0.1,3434.7494873046876,16660.0
158,2020-10-05,4 wk ahead inc case,2020-10-31,37,quantile,0.25,8457.65478515625,16660.0
160,2020-10-05,4 wk ahead inc case,2020-10-31,37,quantile,0.5,11895.68212890625,16660.0
162,2020-10-05,4 wk ahead inc case,2020-10-31,37,quantile,0.75,16459.13671875,16660.0
164,2020-10-05,4 wk ahead inc case,2020-10-31,37,quantile,0.9,17844.0421875,16660.0
166,2020-10-05,4 wk ahead inc case,2020-10-31,37,quantile,0.975,22295.104589843748,16660.0
168,2020-10-05,1 wk ahead inc case,2020-10-10,13,quantile,0.025,0.2646178588271141,10267.0
169,2020-10-05,1 wk ahead inc case,2020-10-10,13,point,NA,9174.77880859375,10267.0
170,2020-10-05,1 wk ahead inc case,2020-10-10,13,quantile,0.1,1163.8679809570312,10267.0
172,2020-10-05,1 wk ahead inc case,2020-10-10,13,quantile,0.25,4004.34033203125,10267.0
174,2020-10-05,1 wk ahead inc case,2020-10-10,13,quantile,0.5,9174.77880859375,10267.0
176,2020-10-05,1 wk ahead inc case,2020-10-10,13,quantile,0.75,14145.29345703125,10267.0
178,2020-10-05,1 wk ahead inc case,2020-10-10,13,quantile,0.9,16621.030859375,10267.0
180,2020-10-05,1 wk ahead inc case,2020-10-10,13,quantile,0.975,21542.91318359375,10267.0
182,2020-10-05,2 wk ahead inc case,2020-10-17,13,quantile,0.025,2093.6419891357423,10454.0
183,2020-10-05,2 wk ahead inc case,2020-10-17,13,point,NA,9862.6435546875,10454.0
184,2020-10-05,2 wk ahead inc case,2020-10-17,13,quantile,0.1,4519.887158203125,10454.0
186,2020-10-05,2 wk ahead inc case,2020-10-17,13,quantile,0.25,6461.6597900390625,10454.0
188,2020-10-05,2 wk ahead inc case,2020-10-17,13,quantile,0.5,9862.6435546875,10454.0
190,2020-10-05,2 wk ahead inc case,2020-10-17,13,quantile,0.75,12558.296875,10454.0
192,2020-10-05,2 wk ahead inc case,2020-10-17,13,quantile,0.9,15206.026464843751,10454.0
194,2020-10-05,2 wk ahead inc case,2020-10-17,13,quantile,0.975,17644.9791015625,10454.0
196,2020-10-05,3 wk ahead inc case,2020-10-24,13,quantile,0.025,827.1471054077149,10787.0
197,2020-10-05,3 wk ahead inc case,2020-10-24,13,point,NA,8194.466552734375,10787.0
198,2020-10-05,3 wk ahead inc case,2020-10-24,13,quantile,0.1,2169.588830566406,10787.0
200,2020-10-05,3 wk ahead inc case,2020-10-24,13,quantile,0.25,4720.98583984375,10787.0
202,2020-10-05,3 wk ahead inc case,2020-10-24,13,quantile,0.5,8194.466552734375,10787.0
204,2020-10-05,3 wk ahead inc case,2020-10-24,13,quantile,0.75,11464.45703125,10787.0
206,2020-10-05,3 wk ahead inc case,2020-10-24,13,quantile,0.9,14835.733203125,10787.0
