,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-03-29,1 wk ahead inc case,2021-04-03,51,quantile,0.025,2296.0596435546877,10604.0
1,2021-03-29,1 wk ahead inc case,2021-04-03,51,point,NA,6788.79345703125,10604.0
2,2021-03-29,1 wk ahead inc case,2021-04-03,51,quantile,0.1,2662.0190673828124,10604.0
4,2021-03-29,1 wk ahead inc case,2021-04-03,51,quantile,0.25,4527.87255859375,10604.0
6,2021-03-29,1 wk ahead inc case,2021-04-03,51,quantile,0.5,6788.79345703125,10604.0
8,2021-03-29,1 wk ahead inc case,2021-04-03,51,quantile,0.75,8539.5068359375,10604.0
10,2021-03-29,1 wk ahead inc case,2021-04-03,51,quantile,0.9,10968.6921875,10604.0
12,2021-03-29,1 wk ahead inc case,2021-04-03,51,quantile,0.975,12574.157153320313,10604.0
14,2021-03-29,2 wk ahead inc case,2021-04-10,51,quantile,0.025,3271.100323486328,10649.0
15,2021-03-29,2 wk ahead inc case,2021-04-10,51,point,NA,7971.376953125,10649.0
16,2021-03-29,2 wk ahead inc case,2021-04-10,51,quantile,0.1,4545.5791015625,10649.0
18,2021-03-29,2 wk ahead inc case,2021-04-10,51,quantile,0.25,5334.901611328125,10649.0
20,2021-03-29,2 wk ahead inc case,2021-04-10,51,quantile,0.5,7971.376953125,10649.0
22,2021-03-29,2 wk ahead inc case,2021-04-10,51,quantile,0.75,10082.129150390625,10649.0
24,2021-03-29,2 wk ahead inc case,2021-04-10,51,quantile,0.9,12273.232421875,10649.0
26,2021-03-29,2 wk ahead inc case,2021-04-10,51,quantile,0.975,13561.043920898435,10649.0
28,2021-03-29,3 wk ahead inc case,2021-04-17,51,quantile,0.025,3693.2359130859377,8649.0
29,2021-03-29,3 wk ahead inc case,2021-04-17,51,point,NA,7818.57177734375,8649.0
30,2021-03-29,3 wk ahead inc case,2021-04-17,51,quantile,0.1,5686.39326171875,8649.0
32,2021-03-29,3 wk ahead inc case,2021-04-17,51,quantile,0.25,6906.336669921875,8649.0
34,2021-03-29,3 wk ahead inc case,2021-04-17,51,quantile,0.5,7818.57177734375,8649.0
36,2021-03-29,3 wk ahead inc case,2021-04-17,51,quantile,0.75,10276.22607421875,8649.0
38,2021-03-29,3 wk ahead inc case,2021-04-17,51,quantile,0.9,12179.368945312499,8649.0
40,2021-03-29,3 wk ahead inc case,2021-04-17,51,quantile,0.975,14312.331494140624,8649.0
42,2021-03-29,4 wk ahead inc case,2021-04-24,51,quantile,0.025,3407.4823669433595,7277.0
43,2021-03-29,4 wk ahead inc case,2021-04-24,51,point,NA,8670.01220703125,7277.0
44,2021-03-29,4 wk ahead inc case,2021-04-24,51,quantile,0.1,4957.991552734376,7277.0
46,2021-03-29,4 wk ahead inc case,2021-04-24,51,quantile,0.25,6817.925048828125,7277.0
48,2021-03-29,4 wk ahead inc case,2021-04-24,51,quantile,0.5,8670.01220703125,7277.0
50,2021-03-29,4 wk ahead inc case,2021-04-24,51,quantile,0.75,9754.779296875,7277.0
52,2021-03-29,4 wk ahead inc case,2021-04-24,51,quantile,0.9,11667.0435546875,7277.0
54,2021-03-29,4 wk ahead inc case,2021-04-24,51,quantile,0.975,13097.106323242186,7277.0
56,2021-03-29,1 wk ahead inc case,2021-04-03,45,quantile,0.025,2335.8702178955077,6508.0
57,2021-03-29,1 wk ahead inc case,2021-04-03,45,point,NA,7503.31982421875,6508.0
58,2021-03-29,1 wk ahead inc case,2021-04-03,45,quantile,0.1,3830.894970703125,6508.0
60,2021-03-29,1 wk ahead inc case,2021-04-03,45,quantile,0.25,5639.37451171875,6508.0
62,2021-03-29,1 wk ahead inc case,2021-04-03,45,quantile,0.5,7503.31982421875,6508.0
64,2021-03-29,1 wk ahead inc case,2021-04-03,45,quantile,0.75,9327.076416015625,6508.0
66,2021-03-29,1 wk ahead inc case,2021-04-03,45,quantile,0.9,9707.855859375,6508.0
68,2021-03-29,1 wk ahead inc case,2021-04-03,45,quantile,0.975,9898.0650390625,6508.0
70,2021-03-29,2 wk ahead inc case,2021-04-10,45,quantile,0.025,2754.964227294922,6489.0
71,2021-03-29,2 wk ahead inc case,2021-04-10,45,point,NA,7267.43017578125,6489.0
72,2021-03-29,2 wk ahead inc case,2021-04-10,45,quantile,0.1,5192.876367187499,6489.0
74,2021-03-29,2 wk ahead inc case,2021-04-10,45,quantile,0.25,5667.1729736328125,6489.0
76,2021-03-29,2 wk ahead inc case,2021-04-10,45,quantile,0.5,7267.43017578125,6489.0
78,2021-03-29,2 wk ahead inc case,2021-04-10,45,quantile,0.75,8136.9986572265625,6489.0
80,2021-03-29,2 wk ahead inc case,2021-04-10,45,quantile,0.9,9431.190234374999,6489.0
82,2021-03-29,2 wk ahead inc case,2021-04-10,45,quantile,0.975,11152.3990234375,6489.0
84,2021-03-29,3 wk ahead inc case,2021-04-17,45,quantile,0.025,1653.0023345947266,5968.0
85,2021-03-29,3 wk ahead inc case,2021-04-17,45,point,NA,5263.806640625,5968.0
86,2021-03-29,3 wk ahead inc case,2021-04-17,45,quantile,0.1,3333.099145507813,5968.0
88,2021-03-29,3 wk ahead inc case,2021-04-17,45,quantile,0.25,3883.4133911132812,5968.0
90,2021-03-29,3 wk ahead inc case,2021-04-17,45,quantile,0.5,5263.806640625,5968.0
92,2021-03-29,3 wk ahead inc case,2021-04-17,45,quantile,0.75,6811.36669921875,5968.0
94,2021-03-29,3 wk ahead inc case,2021-04-17,45,quantile,0.9,7683.985253906249,5968.0
96,2021-03-29,3 wk ahead inc case,2021-04-17,45,quantile,0.975,7859.360937500001,5968.0
98,2021-03-29,4 wk ahead inc case,2021-04-24,45,quantile,0.025,2231.151483154297,5333.0
99,2021-03-29,4 wk ahead inc case,2021-04-24,45,point,NA,5185.3515625,5333.0
100,2021-03-29,4 wk ahead inc case,2021-04-24,45,quantile,0.1,3351.966796875,5333.0
102,2021-03-29,4 wk ahead inc case,2021-04-24,45,quantile,0.25,4562.5338134765625,5333.0
104,2021-03-29,4 wk ahead inc case,2021-04-24,45,quantile,0.5,5185.3515625,5333.0
106,2021-03-29,4 wk ahead inc case,2021-04-24,45,quantile,0.75,6834.2012939453125,5333.0
108,2021-03-29,4 wk ahead inc case,2021-04-24,45,quantile,0.9,8135.4048828125,5333.0
110,2021-03-29,4 wk ahead inc case,2021-04-24,45,quantile,0.975,9041.598022460938,5333.0
112,2021-03-29,1 wk ahead inc case,2021-04-03,37,quantile,0.025,2590.4334655761722,13307.0
113,2021-03-29,1 wk ahead inc case,2021-04-03,37,point,NA,7824.33544921875,13307.0
114,2021-03-29,1 wk ahead inc case,2021-04-03,37,quantile,0.1,4806.908325195313,13307.0
116,2021-03-29,1 wk ahead inc case,2021-04-03,37,quantile,0.25,7101.4365234375,13307.0
118,2021-03-29,1 wk ahead inc case,2021-04-03,37,quantile,0.5,7824.33544921875,13307.0
120,2021-03-29,1 wk ahead inc case,2021-04-03,37,quantile,0.75,10060.888427734375,13307.0
122,2021-03-29,1 wk ahead inc case,2021-04-03,37,quantile,0.9,13191.6787109375,13307.0
124,2021-03-29,1 wk ahead inc case,2021-04-03,37,quantile,0.975,14782.84951171875,13307.0
126,2021-03-29,2 wk ahead inc case,2021-04-10,37,quantile,0.025,5507.803161621094,14324.0
127,2021-03-29,2 wk ahead inc case,2021-04-10,37,point,NA,11534.75,14324.0
128,2021-03-29,2 wk ahead inc case,2021-04-10,37,quantile,0.1,6167.625390624999,14324.0
130,2021-03-29,2 wk ahead inc case,2021-04-10,37,quantile,0.25,9115.73583984375,14324.0
132,2021-03-29,2 wk ahead inc case,2021-04-10,37,quantile,0.5,11534.75,14324.0
134,2021-03-29,2 wk ahead inc case,2021-04-10,37,quantile,0.75,13531.709228515625,14324.0
136,2021-03-29,2 wk ahead inc case,2021-04-10,37,quantile,0.9,17667.5119140625,14324.0
138,2021-03-29,2 wk ahead inc case,2021-04-10,37,quantile,0.975,20717.967529296875,14324.0
140,2021-03-29,3 wk ahead inc case,2021-04-17,37,quantile,0.025,3081.0181579589844,13243.0
141,2021-03-29,3 wk ahead inc case,2021-04-17,37,point,NA,9269.97998046875,13243.0
142,2021-03-29,3 wk ahead inc case,2021-04-17,37,quantile,0.1,4908.2603515625,13243.0
144,2021-03-29,3 wk ahead inc case,2021-04-17,37,quantile,0.25,7245.283935546875,13243.0
146,2021-03-29,3 wk ahead inc case,2021-04-17,37,quantile,0.5,9269.97998046875,13243.0
148,2021-03-29,3 wk ahead inc case,2021-04-17,37,quantile,0.75,10320.72021484375,13243.0
150,2021-03-29,3 wk ahead inc case,2021-04-17,37,quantile,0.9,12661.135742187504,13243.0
152,2021-03-29,3 wk ahead inc case,2021-04-17,37,quantile,0.975,15985.046679687499,13243.0
154,2021-03-29,4 wk ahead inc case,2021-04-24,37,quantile,0.025,3220.5466125488283,12825.0
155,2021-03-29,4 wk ahead inc case,2021-04-24,37,point,NA,9684.10302734375,12825.0
156,2021-03-29,4 wk ahead inc case,2021-04-24,37,quantile,0.1,5190.779345703125,12825.0
158,2021-03-29,4 wk ahead inc case,2021-04-24,37,quantile,0.25,6926.5926513671875,12825.0
160,2021-03-29,4 wk ahead inc case,2021-04-24,37,quantile,0.5,9684.10302734375,12825.0
162,2021-03-29,4 wk ahead inc case,2021-04-24,37,quantile,0.75,10517.5400390625,12825.0
164,2021-03-29,4 wk ahead inc case,2021-04-24,37,quantile,0.9,12643.251269531253,12825.0
166,2021-03-29,4 wk ahead inc case,2021-04-24,37,quantile,0.975,14947.988232421876,12825.0
168,2021-03-29,1 wk ahead inc case,2021-04-03,13,quantile,0.025,3189.108044433594,9304.0
169,2021-03-29,1 wk ahead inc case,2021-04-03,13,point,NA,8690.41650390625,9304.0
170,2021-03-29,1 wk ahead inc case,2021-04-03,13,quantile,0.1,4886.933886718751,9304.0
172,2021-03-29,1 wk ahead inc case,2021-04-03,13,quantile,0.25,5615.923095703125,9304.0
174,2021-03-29,1 wk ahead inc case,2021-04-03,13,quantile,0.5,8690.41650390625,9304.0
176,2021-03-29,1 wk ahead inc case,2021-04-03,13,quantile,0.75,11472.1474609375,9304.0
178,2021-03-29,1 wk ahead inc case,2021-04-03,13,quantile,0.9,14354.193945312501,9304.0
180,2021-03-29,1 wk ahead inc case,2021-04-03,13,quantile,0.975,18302.031323242183,9304.0
182,2021-03-29,2 wk ahead inc case,2021-04-10,13,quantile,0.025,2738.790985107422,10409.0
183,2021-03-29,2 wk ahead inc case,2021-04-10,13,point,NA,9795.86083984375,10409.0
184,2021-03-29,2 wk ahead inc case,2021-04-10,13,quantile,0.1,3434.787109375,10409.0
186,2021-03-29,2 wk ahead inc case,2021-04-10,13,quantile,0.25,5838.85400390625,10409.0
188,2021-03-29,2 wk ahead inc case,2021-04-10,13,quantile,0.5,9795.86083984375,10409.0
190,2021-03-29,2 wk ahead inc case,2021-04-10,13,quantile,0.75,11103.61279296875,10409.0
192,2021-03-29,2 wk ahead inc case,2021-04-10,13,quantile,0.9,13538.166796875,10409.0
194,2021-03-29,2 wk ahead inc case,2021-04-10,13,quantile,0.975,16225.251586914062,10409.0
196,2021-03-29,3 wk ahead inc case,2021-04-17,13,quantile,0.025,1004.4701385498048,9316.0
197,2021-03-29,3 wk ahead inc case,2021-04-17,13,point,NA,8691.185546875,9316.0
198,2021-03-29,3 wk ahead inc case,2021-04-17,13,quantile,0.1,3324.9936767578124,9316.0
200,2021-03-29,3 wk ahead inc case,2021-04-17,13,quantile,0.25,5547.25390625,9316.0
202,2021-03-29,3 wk ahead inc case,2021-04-17,13,quantile,0.5,8691.185546875,9316.0
204,2021-03-29,3 wk ahead inc case,2021-04-17,13,quantile,0.75,10730.99755859375,9316.0
206,2021-03-29,3 wk ahead inc case,2021-04-17,13,quantile,0.9,12897.572460937501,9316.0
208,2021-03-29,3 wk ahead inc case,2021-04-17,13,quantile,0.975,14579.841552734373,9316.0
210,2021-03-29,4 wk ahead inc case,2021-04-24,13,quantile,0.025,4318.770422363282,8406.0
211,2021-03-29,4 wk ahead inc case,2021-04-24,13,point,NA,8966.34228515625,8406.0
212,2021-03-29,4 wk ahead inc case,2021-04-24,13,quantile,0.1,4854.733154296875,8406.0
214,2021-03-29,4 wk ahead inc case,2021-04-24,13,quantile,0.25,7249.7926025390625,8406.0
216,2021-03-29,4 wk ahead inc case,2021-04-24,13,quantile,0.5,8966.34228515625,8406.0
218,2021-03-29,4 wk ahead inc case,2021-04-24,13,quantile,0.75,10694.50341796875,8406.0
220,2021-03-29,4 wk ahead inc case,2021-04-24,13,quantile,0.9,11271.81572265625,8406.0
222,2021-03-29,4 wk ahead inc case,2021-04-24,13,quantile,0.975,13244.820727539061,8406.0
224,2021-03-29,1 wk ahead inc case,2021-04-03,47,quantile,0.025,1000.158874511719,7467.0
225,2021-03-29,1 wk ahead inc case,2021-04-03,47,point,NA,6296.908935546875,7467.0
226,2021-03-29,1 wk ahead inc case,2021-04-03,47,quantile,0.1,4101.1513671875,7467.0
228,2021-03-29,1 wk ahead inc case,2021-04-03,47,quantile,0.25,5587.52294921875,7467.0
230,2021-03-29,1 wk ahead inc case,2021-04-03,47,quantile,0.5,6296.908935546875,7467.0
232,2021-03-29,1 wk ahead inc case,2021-04-03,47,quantile,0.75,9053.293212890625,7467.0
234,2021-03-29,1 wk ahead inc case,2021-04-03,47,quantile,0.9,10195.37998046875,7467.0
236,2021-03-29,1 wk ahead inc case,2021-04-03,47,quantile,0.975,11893.171142578125,7467.0
238,2021-03-29,2 wk ahead inc case,2021-04-10,47,quantile,0.025,4097.980859375,10755.0
239,2021-03-29,2 wk ahead inc case,2021-04-10,47,point,NA,7304.95947265625,10755.0
240,2021-03-29,2 wk ahead inc case,2021-04-10,47,quantile,0.1,4384.4453125,10755.0
242,2021-03-29,2 wk ahead inc case,2021-04-10,47,quantile,0.25,5699.174560546875,10755.0
244,2021-03-29,2 wk ahead inc case,2021-04-10,47,quantile,0.5,7304.95947265625,10755.0
246,2021-03-29,2 wk ahead inc case,2021-04-10,47,quantile,0.75,8461.56494140625,10755.0
248,2021-03-29,2 wk ahead inc case,2021-04-10,47,quantile,0.9,9812.95849609375,10755.0
250,2021-03-29,2 wk ahead inc case,2021-04-10,47,quantile,0.975,11312.374487304685,10755.0
252,2021-03-29,3 wk ahead inc case,2021-04-17,47,quantile,0.025,2153.2695495605467,7180.0
253,2021-03-29,3 wk ahead inc case,2021-04-17,47,point,NA,5875.444091796875,7180.0
254,2021-03-29,3 wk ahead inc case,2021-04-17,47,quantile,0.1,3628.0189941406247,7180.0
256,2021-03-29,3 wk ahead inc case,2021-04-17,47,quantile,0.25,4076.0555419921875,7180.0
258,2021-03-29,3 wk ahead inc case,2021-04-17,47,quantile,0.5,5875.444091796875,7180.0
260,2021-03-29,3 wk ahead inc case,2021-04-17,47,quantile,0.75,7243.5052490234375,7180.0
262,2021-03-29,3 wk ahead inc case,2021-04-17,47,quantile,0.9,8778.844921875001,7180.0
264,2021-03-29,3 wk ahead inc case,2021-04-17,47,quantile,0.975,9182.92080078125,7180.0
266,2021-03-29,4 wk ahead inc case,2021-04-24,47,quantile,0.025,2081.893115234375,6506.0
