,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-12-13,1 wk ahead inc case,2021-12-18,51,quantile,0.025,3241.5743408203125,35983.0
1,2021-12-13,1 wk ahead inc case,2021-12-18,51,point,NA,6864.442138671875,35983.0
2,2021-12-13,1 wk ahead inc case,2021-12-18,51,quantile,0.1,4544.242163085938,35983.0
4,2021-12-13,1 wk ahead inc case,2021-12-18,51,quantile,0.25,5541.217041015625,35983.0
6,2021-12-13,1 wk ahead inc case,2021-12-18,51,quantile,0.5,6864.442138671875,35983.0
8,2021-12-13,1 wk ahead inc case,2021-12-18,51,quantile,0.75,8182.48681640625,35983.0
10,2021-12-13,1 wk ahead inc case,2021-12-18,51,quantile,0.9,10620.226074218752,35983.0
12,2021-12-13,1 wk ahead inc case,2021-12-18,51,quantile,0.975,13478.217163085936,35983.0
14,2021-12-13,2 wk ahead inc case,2021-12-25,51,quantile,0.025,2931.6659912109376,69029.0
15,2021-12-13,2 wk ahead inc case,2021-12-25,51,point,NA,8962.80029296875,69029.0
16,2021-12-13,2 wk ahead inc case,2021-12-25,51,quantile,0.1,5651.605712890625,69029.0
18,2021-12-13,2 wk ahead inc case,2021-12-25,51,quantile,0.25,7405.8304443359375,69029.0
20,2021-12-13,2 wk ahead inc case,2021-12-25,51,quantile,0.5,8962.80029296875,69029.0
22,2021-12-13,2 wk ahead inc case,2021-12-25,51,quantile,0.75,10419.0966796875,69029.0
24,2021-12-13,2 wk ahead inc case,2021-12-25,51,quantile,0.9,12944.649609375,69029.0
26,2021-12-13,2 wk ahead inc case,2021-12-25,51,quantile,0.975,14977.042065429685,69029.0
28,2021-12-13,3 wk ahead inc case,2022-01-01,51,quantile,0.025,3582.988677978516,80544.0
29,2021-12-13,3 wk ahead inc case,2022-01-01,51,point,NA,12933.23876953125,80544.0
30,2021-12-13,3 wk ahead inc case,2022-01-01,51,quantile,0.1,7085.727734375,80544.0
32,2021-12-13,3 wk ahead inc case,2022-01-01,51,quantile,0.25,9250.21826171875,80544.0
34,2021-12-13,3 wk ahead inc case,2022-01-01,51,quantile,0.5,12933.23876953125,80544.0
36,2021-12-13,3 wk ahead inc case,2022-01-01,51,quantile,0.75,15062.72607421875,80544.0
38,2021-12-13,3 wk ahead inc case,2022-01-01,51,quantile,0.9,18382.192382812504,80544.0
40,2021-12-13,3 wk ahead inc case,2022-01-01,51,quantile,0.975,20558.9205078125,80544.0
42,2021-12-13,4 wk ahead inc case,2022-01-08,51,quantile,0.025,6160.3013671875,85440.0
43,2021-12-13,4 wk ahead inc case,2022-01-08,51,point,NA,14248.50537109375,85440.0
44,2021-12-13,4 wk ahead inc case,2022-01-08,51,quantile,0.1,8835.740625,85440.0
46,2021-12-13,4 wk ahead inc case,2022-01-08,51,quantile,0.25,11085.519775390625,85440.0
48,2021-12-13,4 wk ahead inc case,2022-01-08,51,quantile,0.5,14248.50537109375,85440.0
50,2021-12-13,4 wk ahead inc case,2022-01-08,51,quantile,0.75,17254.5654296875,85440.0
52,2021-12-13,4 wk ahead inc case,2022-01-08,51,quantile,0.9,20065.103515625,85440.0
54,2021-12-13,4 wk ahead inc case,2022-01-08,51,quantile,0.975,23618.366259765626,85440.0
56,2021-12-13,1 wk ahead inc case,2021-12-18,45,quantile,0.025,1476.2454528808594,8373.0
57,2021-12-13,1 wk ahead inc case,2021-12-18,45,point,NA,2897.3846435546875,8373.0
58,2021-12-13,1 wk ahead inc case,2021-12-18,45,quantile,0.1,2013.0244873046877,8373.0
60,2021-12-13,1 wk ahead inc case,2021-12-18,45,quantile,0.25,2468.6226806640625,8373.0
62,2021-12-13,1 wk ahead inc case,2021-12-18,45,quantile,0.5,2897.3846435546875,8373.0
64,2021-12-13,1 wk ahead inc case,2021-12-18,45,quantile,0.75,3550.5177001953125,8373.0
66,2021-12-13,1 wk ahead inc case,2021-12-18,45,quantile,0.9,4196.99521484375,8373.0
68,2021-12-13,1 wk ahead inc case,2021-12-18,45,quantile,0.975,4831.708483886719,8373.0
70,2021-12-13,2 wk ahead inc case,2021-12-25,45,quantile,0.025,1949.0878997802733,30747.0
71,2021-12-13,2 wk ahead inc case,2021-12-25,45,point,NA,4527.975830078125,30747.0
72,2021-12-13,2 wk ahead inc case,2021-12-25,45,quantile,0.1,2465.10888671875,30747.0
74,2021-12-13,2 wk ahead inc case,2021-12-25,45,quantile,0.25,3355.8043823242188,30747.0
76,2021-12-13,2 wk ahead inc case,2021-12-25,45,quantile,0.5,4527.975830078125,30747.0
78,2021-12-13,2 wk ahead inc case,2021-12-25,45,quantile,0.75,5458.251708984375,30747.0
80,2021-12-13,2 wk ahead inc case,2021-12-25,45,quantile,0.9,5990.893212890625,30747.0
82,2021-12-13,2 wk ahead inc case,2021-12-25,45,quantile,0.975,6703.878894042969,30747.0
84,2021-12-13,3 wk ahead inc case,2022-01-01,45,quantile,0.025,1964.4001556396483,67638.0
85,2021-12-13,3 wk ahead inc case,2022-01-01,45,point,NA,5874.16748046875,67638.0
86,2021-12-13,3 wk ahead inc case,2022-01-01,45,quantile,0.1,3571.6757080078123,67638.0
88,2021-12-13,3 wk ahead inc case,2022-01-01,45,quantile,0.25,4805.6646728515625,67638.0
90,2021-12-13,3 wk ahead inc case,2022-01-01,45,quantile,0.5,5874.16748046875,67638.0
92,2021-12-13,3 wk ahead inc case,2022-01-01,45,quantile,0.75,6825.641845703125,67638.0
94,2021-12-13,3 wk ahead inc case,2022-01-01,45,quantile,0.9,7603.631542968751,67638.0
96,2021-12-13,3 wk ahead inc case,2022-01-01,45,quantile,0.975,9606.790917968749,67638.0
98,2021-12-13,4 wk ahead inc case,2022-01-08,45,quantile,0.025,2265.0963439941406,73432.0
99,2021-12-13,4 wk ahead inc case,2022-01-08,45,point,NA,5603.208740234375,73432.0
100,2021-12-13,4 wk ahead inc case,2022-01-08,45,quantile,0.1,2867.064111328125,73432.0
102,2021-12-13,4 wk ahead inc case,2022-01-08,45,quantile,0.25,3925.397705078125,73432.0
104,2021-12-13,4 wk ahead inc case,2022-01-08,45,quantile,0.5,5603.208740234375,73432.0
106,2021-12-13,4 wk ahead inc case,2022-01-08,45,quantile,0.75,6699.186279296875,73432.0
108,2021-12-13,4 wk ahead inc case,2022-01-08,45,quantile,0.9,7981.169873046875,73432.0
110,2021-12-13,4 wk ahead inc case,2022-01-08,45,quantile,0.975,9469.437817382812,73432.0
112,2021-12-13,1 wk ahead inc case,2021-12-18,37,quantile,0.025,1637.7057373046875,18314.0
113,2021-12-13,1 wk ahead inc case,2021-12-18,37,point,NA,6504.666748046875,18314.0
114,2021-12-13,1 wk ahead inc case,2021-12-18,37,quantile,0.1,3110.69892578125,18314.0
116,2021-12-13,1 wk ahead inc case,2021-12-18,37,quantile,0.25,4156.313720703125,18314.0
118,2021-12-13,1 wk ahead inc case,2021-12-18,37,quantile,0.5,6504.666748046875,18314.0
120,2021-12-13,1 wk ahead inc case,2021-12-18,37,quantile,0.75,8614.4189453125,18314.0
122,2021-12-13,1 wk ahead inc case,2021-12-18,37,quantile,0.9,9489.46875,18314.0
124,2021-12-13,1 wk ahead inc case,2021-12-18,37,quantile,0.975,10620.187768554686,18314.0
126,2021-12-13,2 wk ahead inc case,2021-12-25,37,quantile,0.025,5623.794299316407,59502.0
127,2021-12-13,2 wk ahead inc case,2021-12-25,37,point,NA,14937.09423828125,59502.0
128,2021-12-13,2 wk ahead inc case,2021-12-25,37,quantile,0.1,8348.31650390625,59502.0
130,2021-12-13,2 wk ahead inc case,2021-12-25,37,quantile,0.25,10645.451904296875,59502.0
132,2021-12-13,2 wk ahead inc case,2021-12-25,37,quantile,0.5,14937.09423828125,59502.0
134,2021-12-13,2 wk ahead inc case,2021-12-25,37,quantile,0.75,19148.45068359375,59502.0
136,2021-12-13,2 wk ahead inc case,2021-12-25,37,quantile,0.9,24041.275390625,59502.0
138,2021-12-13,2 wk ahead inc case,2021-12-25,37,quantile,0.975,25705.9423828125,59502.0
140,2021-12-13,3 wk ahead inc case,2022-01-01,37,quantile,0.025,3869.705828857422,113687.0
141,2021-12-13,3 wk ahead inc case,2022-01-01,37,point,NA,16613.7001953125,113687.0
142,2021-12-13,3 wk ahead inc case,2022-01-01,37,quantile,0.1,9165.291015625,113687.0
144,2021-12-13,3 wk ahead inc case,2022-01-01,37,quantile,0.25,12567.430908203125,113687.0
146,2021-12-13,3 wk ahead inc case,2022-01-01,37,quantile,0.5,16613.7001953125,113687.0
148,2021-12-13,3 wk ahead inc case,2022-01-01,37,quantile,0.75,21655.5986328125,113687.0
150,2021-12-13,3 wk ahead inc case,2022-01-01,37,quantile,0.9,23612.430664062504,113687.0
152,2021-12-13,3 wk ahead inc case,2022-01-01,37,quantile,0.975,27163.185595703122,113687.0
154,2021-12-13,4 wk ahead inc case,2022-01-08,37,quantile,0.025,4596.666955566407,126133.0
155,2021-12-13,4 wk ahead inc case,2022-01-08,37,point,NA,16869.173828125,126133.0
156,2021-12-13,4 wk ahead inc case,2022-01-08,37,quantile,0.1,8990.607812500002,126133.0
158,2021-12-13,4 wk ahead inc case,2022-01-08,37,quantile,0.25,14218.20751953125,126133.0
160,2021-12-13,4 wk ahead inc case,2022-01-08,37,quantile,0.5,16869.173828125,126133.0
162,2021-12-13,4 wk ahead inc case,2022-01-08,37,quantile,0.75,21027.15234375,126133.0
164,2021-12-13,4 wk ahead inc case,2022-01-08,37,quantile,0.9,24575.02734375,126133.0
166,2021-12-13,4 wk ahead inc case,2022-01-08,37,quantile,0.975,28494.57705078125,126133.0
168,2021-12-13,1 wk ahead inc case,2021-12-18,13,quantile,0.025,924.4990951538086,40547.0
