,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-10-25,1 wk ahead inc case,2021-10-30,51,quantile,0.025,5404.401928710938,9070.0
1,2021-10-25,1 wk ahead inc case,2021-10-30,51,point,NA,12998.220703125,9070.0
2,2021-10-25,1 wk ahead inc case,2021-10-30,51,quantile,0.1,6998.24521484375,9070.0
4,2021-10-25,1 wk ahead inc case,2021-10-30,51,quantile,0.25,10914.322265625,9070.0
6,2021-10-25,1 wk ahead inc case,2021-10-30,51,quantile,0.5,12998.220703125,9070.0
8,2021-10-25,1 wk ahead inc case,2021-10-30,51,quantile,0.75,17544.0654296875,9070.0
10,2021-10-25,1 wk ahead inc case,2021-10-30,51,quantile,0.9,19767.462109375003,9070.0
12,2021-10-25,1 wk ahead inc case,2021-10-30,51,quantile,0.975,22031.7583984375,9070.0
14,2021-10-25,2 wk ahead inc case,2021-11-06,51,quantile,0.025,4561.792016601563,9515.0
15,2021-10-25,2 wk ahead inc case,2021-11-06,51,point,NA,10615.25146484375,9515.0
16,2021-10-25,2 wk ahead inc case,2021-11-06,51,quantile,0.1,6891.410644531251,9515.0
18,2021-10-25,2 wk ahead inc case,2021-11-06,51,quantile,0.25,7835.4749755859375,9515.0
20,2021-10-25,2 wk ahead inc case,2021-11-06,51,quantile,0.5,10615.25146484375,9515.0
22,2021-10-25,2 wk ahead inc case,2021-11-06,51,quantile,0.75,12339.270263671875,9515.0
24,2021-10-25,2 wk ahead inc case,2021-11-06,51,quantile,0.9,15634.413769531251,9515.0
26,2021-10-25,2 wk ahead inc case,2021-11-06,51,quantile,0.975,17933.315527343748,9515.0
28,2021-10-25,3 wk ahead inc case,2021-11-13,51,quantile,0.025,2251.140853881836,10659.0
29,2021-10-25,3 wk ahead inc case,2021-11-13,51,point,NA,7263.733154296875,10659.0
30,2021-10-25,3 wk ahead inc case,2021-11-13,51,quantile,0.1,4884.878906250001,10659.0
32,2021-10-25,3 wk ahead inc case,2021-11-13,51,quantile,0.25,5832.838623046875,10659.0
34,2021-10-25,3 wk ahead inc case,2021-11-13,51,quantile,0.5,7263.733154296875,10659.0
36,2021-10-25,3 wk ahead inc case,2021-11-13,51,quantile,0.75,9449.974853515625,10659.0
38,2021-10-25,3 wk ahead inc case,2021-11-13,51,quantile,0.9,11104.867382812501,10659.0
40,2021-10-25,3 wk ahead inc case,2021-11-13,51,quantile,0.975,12769.163378906247,10659.0
42,2021-10-25,4 wk ahead inc case,2021-11-20,51,quantile,0.025,2779.028186035156,10315.0
43,2021-10-25,4 wk ahead inc case,2021-11-20,51,point,NA,6512.900634765625,10315.0
44,2021-10-25,4 wk ahead inc case,2021-11-20,51,quantile,0.1,3048.123803710938,10315.0
46,2021-10-25,4 wk ahead inc case,2021-11-20,51,quantile,0.25,4623.25,10315.0
48,2021-10-25,4 wk ahead inc case,2021-11-20,51,quantile,0.5,6512.900634765625,10315.0
50,2021-10-25,4 wk ahead inc case,2021-11-20,51,quantile,0.75,8904.2353515625,10315.0
52,2021-10-25,4 wk ahead inc case,2021-11-20,51,quantile,0.9,9490.48818359375,10315.0
54,2021-10-25,4 wk ahead inc case,2021-11-20,51,quantile,0.975,10608.284277343748,10315.0
56,2021-10-25,1 wk ahead inc case,2021-10-30,45,quantile,0.025,2014.7001556396485,5182.0
57,2021-10-25,1 wk ahead inc case,2021-10-30,45,point,NA,8382.615234375,5182.0
58,2021-10-25,1 wk ahead inc case,2021-10-30,45,quantile,0.1,3995.241845703125,5182.0
60,2021-10-25,1 wk ahead inc case,2021-10-30,45,quantile,0.25,5969.11767578125,5182.0
62,2021-10-25,1 wk ahead inc case,2021-10-30,45,quantile,0.5,8382.615234375,5182.0
64,2021-10-25,1 wk ahead inc case,2021-10-30,45,quantile,0.75,10217.63427734375,5182.0
66,2021-10-25,1 wk ahead inc case,2021-10-30,45,quantile,0.9,11212.0611328125,5182.0
68,2021-10-25,1 wk ahead inc case,2021-10-30,45,quantile,0.975,15081.367016601562,5182.0
70,2021-10-25,2 wk ahead inc case,2021-11-06,45,quantile,0.025,3019.8979675292967,4625.0
71,2021-10-25,2 wk ahead inc case,2021-11-06,45,point,NA,6551.99072265625,4625.0
72,2021-10-25,2 wk ahead inc case,2021-11-06,45,quantile,0.1,4518.369091796875,4625.0
74,2021-10-25,2 wk ahead inc case,2021-11-06,45,quantile,0.25,5670.66357421875,4625.0
76,2021-10-25,2 wk ahead inc case,2021-11-06,45,quantile,0.5,6551.99072265625,4625.0
78,2021-10-25,2 wk ahead inc case,2021-11-06,45,quantile,0.75,8667.92578125,4625.0
80,2021-10-25,2 wk ahead inc case,2021-11-06,45,quantile,0.9,10379.28447265625,4625.0
82,2021-10-25,2 wk ahead inc case,2021-11-06,45,quantile,0.975,11843.024780273438,4625.0
84,2021-10-25,3 wk ahead inc case,2021-11-13,45,quantile,0.025,1193.6208251953126,4682.0
85,2021-10-25,3 wk ahead inc case,2021-11-13,45,point,NA,5080.97412109375,4682.0
86,2021-10-25,3 wk ahead inc case,2021-11-13,45,quantile,0.1,2283.884057617188,4682.0
88,2021-10-25,3 wk ahead inc case,2021-11-13,45,quantile,0.25,3648.6062622070312,4682.0
90,2021-10-25,3 wk ahead inc case,2021-11-13,45,quantile,0.5,5080.97412109375,4682.0
92,2021-10-25,3 wk ahead inc case,2021-11-13,45,quantile,0.75,5819.6395263671875,4682.0
94,2021-10-25,3 wk ahead inc case,2021-11-13,45,quantile,0.9,6642.648681640625,4682.0
96,2021-10-25,3 wk ahead inc case,2021-11-13,45,quantile,0.975,7943.966259765624,4682.0
98,2021-10-25,4 wk ahead inc case,2021-11-20,45,quantile,0.025,1477.057244873047,4082.0
99,2021-10-25,4 wk ahead inc case,2021-11-20,45,point,NA,3786.043212890625,4082.0
100,2021-10-25,4 wk ahead inc case,2021-11-20,45,quantile,0.1,1869.6905883789063,4082.0
102,2021-10-25,4 wk ahead inc case,2021-11-20,45,quantile,0.25,2786.5838623046875,4082.0
104,2021-10-25,4 wk ahead inc case,2021-11-20,45,quantile,0.5,3786.043212890625,4082.0
106,2021-10-25,4 wk ahead inc case,2021-11-20,45,quantile,0.75,4756.7760009765625,4082.0
108,2021-10-25,4 wk ahead inc case,2021-11-20,45,quantile,0.9,5491.410546875,4082.0
110,2021-10-25,4 wk ahead inc case,2021-11-20,45,quantile,0.975,5883.570104980468,4082.0
112,2021-10-25,1 wk ahead inc case,2021-10-30,37,quantile,0.025,8995.43681640625,12152.0
113,2021-10-25,1 wk ahead inc case,2021-10-30,37,point,NA,18465.3916015625,12152.0
114,2021-10-25,1 wk ahead inc case,2021-10-30,37,quantile,0.1,12319.707714843751,12152.0
116,2021-10-25,1 wk ahead inc case,2021-10-30,37,quantile,0.25,14276.24365234375,12152.0
118,2021-10-25,1 wk ahead inc case,2021-10-30,37,quantile,0.5,18465.3916015625,12152.0
120,2021-10-25,1 wk ahead inc case,2021-10-30,37,quantile,0.75,22285.3759765625,12152.0
122,2021-10-25,1 wk ahead inc case,2021-10-30,37,quantile,0.9,24340.101367187497,12152.0
124,2021-10-25,1 wk ahead inc case,2021-10-30,37,quantile,0.975,29927.65942382812,12152.0
126,2021-10-25,2 wk ahead inc case,2021-11-06,37,quantile,0.025,7942.622912597657,12161.0
127,2021-10-25,2 wk ahead inc case,2021-11-06,37,point,NA,15314.1201171875,12161.0
128,2021-10-25,2 wk ahead inc case,2021-11-06,37,quantile,0.1,9394.012890625,12161.0
130,2021-10-25,2 wk ahead inc case,2021-11-06,37,quantile,0.25,12429.28271484375,12161.0
132,2021-10-25,2 wk ahead inc case,2021-11-06,37,quantile,0.5,15314.1201171875,12161.0
134,2021-10-25,2 wk ahead inc case,2021-11-06,37,quantile,0.75,18492.0517578125,12161.0
136,2021-10-25,2 wk ahead inc case,2021-11-06,37,quantile,0.9,19927.326953125,12161.0
138,2021-10-25,2 wk ahead inc case,2021-11-06,37,quantile,0.975,23444.58740234375,12161.0
140,2021-10-25,3 wk ahead inc case,2021-11-13,37,quantile,0.025,6258.597473144531,13117.0
141,2021-10-25,3 wk ahead inc case,2021-11-13,37,point,NA,10131.2529296875,13117.0
142,2021-10-25,3 wk ahead inc case,2021-11-13,37,quantile,0.1,7649.34375,13117.0
144,2021-10-25,3 wk ahead inc case,2021-11-13,37,quantile,0.25,8331.451171875,13117.0
146,2021-10-25,3 wk ahead inc case,2021-11-13,37,quantile,0.5,10131.2529296875,13117.0
148,2021-10-25,3 wk ahead inc case,2021-11-13,37,quantile,0.75,12623.201171875,13117.0
150,2021-10-25,3 wk ahead inc case,2021-11-13,37,quantile,0.9,15496.36416015625,13117.0
152,2021-10-25,3 wk ahead inc case,2021-11-13,37,quantile,0.975,17159.81779785156,13117.0
154,2021-10-25,4 wk ahead inc case,2021-11-20,37,quantile,0.025,4171.224072265625,9133.0
155,2021-10-25,4 wk ahead inc case,2021-11-20,37,point,NA,10669.02978515625,9133.0
156,2021-10-25,4 wk ahead inc case,2021-11-20,37,quantile,0.1,5106.497216796875,9133.0
158,2021-10-25,4 wk ahead inc case,2021-11-20,37,quantile,0.25,7113.1207275390625,9133.0
160,2021-10-25,4 wk ahead inc case,2021-11-20,37,quantile,0.5,10669.02978515625,9133.0
162,2021-10-25,4 wk ahead inc case,2021-11-20,37,quantile,0.75,12772.48486328125,9133.0
164,2021-10-25,4 wk ahead inc case,2021-11-20,37,quantile,0.9,14926.644628906251,9133.0
166,2021-10-25,4 wk ahead inc case,2021-11-20,37,quantile,0.975,17148.81301269531,9133.0
168,2021-10-25,1 wk ahead inc case,2021-10-30,13,quantile,0.025,7132.311364746094,7837.0
169,2021-10-25,1 wk ahead inc case,2021-10-30,13,point,NA,13060.07861328125,7837.0
170,2021-10-25,1 wk ahead inc case,2021-10-30,13,quantile,0.1,9156.64853515625,7837.0
172,2021-10-25,1 wk ahead inc case,2021-10-30,13,quantile,0.25,11313.03466796875,7837.0
174,2021-10-25,1 wk ahead inc case,2021-10-30,13,quantile,0.5,13060.07861328125,7837.0
176,2021-10-25,1 wk ahead inc case,2021-10-30,13,quantile,0.75,17188.18115234375,7837.0
178,2021-10-25,1 wk ahead inc case,2021-10-30,13,quantile,0.9,19623.556054687506,7837.0
