,forecast_date,target,target_end_date,location,type,quantile,value,truth
0,2021-12-20,1 wk ahead inc case,2021-12-25,51,quantile,0.025,2039.1641632080082,69029.0
1,2021-12-20,1 wk ahead inc case,2021-12-25,51,point,NA,8262.544921875,69029.0
2,2021-12-20,1 wk ahead inc case,2021-12-25,51,quantile,0.1,4574.336767578126,69029.0
4,2021-12-20,1 wk ahead inc case,2021-12-25,51,quantile,0.25,5290.7877197265625,69029.0
6,2021-12-20,1 wk ahead inc case,2021-12-25,51,quantile,0.5,8262.544921875,69029.0
8,2021-12-20,1 wk ahead inc case,2021-12-25,51,quantile,0.75,11333.55712890625,69029.0
10,2021-12-20,1 wk ahead inc case,2021-12-25,51,quantile,0.9,12965.671679687499,69029.0
12,2021-12-20,1 wk ahead inc case,2021-12-25,51,quantile,0.975,14556.852954101561,69029.0
14,2021-12-20,2 wk ahead inc case,2022-01-01,51,quantile,0.025,4099.843957519532,80544.0
15,2021-12-20,2 wk ahead inc case,2022-01-01,51,point,NA,11316.3603515625,80544.0
16,2021-12-20,2 wk ahead inc case,2022-01-01,51,quantile,0.1,6770.179833984374,80544.0
18,2021-12-20,2 wk ahead inc case,2022-01-01,51,quantile,0.25,8619.13330078125,80544.0
20,2021-12-20,2 wk ahead inc case,2022-01-01,51,quantile,0.5,11316.3603515625,80544.0
22,2021-12-20,2 wk ahead inc case,2022-01-01,51,quantile,0.75,15155.122314453125,80544.0
24,2021-12-20,2 wk ahead inc case,2022-01-01,51,quantile,0.9,17736.214453125,80544.0
26,2021-12-20,2 wk ahead inc case,2022-01-01,51,quantile,0.975,19856.995263671874,80544.0
28,2021-12-20,3 wk ahead inc case,2022-01-08,51,quantile,0.025,3576.752252197266,85440.0
29,2021-12-20,3 wk ahead inc case,2022-01-08,51,point,NA,13383.19140625,85440.0
30,2021-12-20,3 wk ahead inc case,2022-01-08,51,quantile,0.1,7476.53701171875,85440.0
32,2021-12-20,3 wk ahead inc case,2022-01-08,51,quantile,0.25,9735.045166015625,85440.0
34,2021-12-20,3 wk ahead inc case,2022-01-08,51,quantile,0.5,13383.19140625,85440.0
36,2021-12-20,3 wk ahead inc case,2022-01-08,51,quantile,0.75,16820.73974609375,85440.0
38,2021-12-20,3 wk ahead inc case,2022-01-08,51,quantile,0.9,19010.40546875,85440.0
40,2021-12-20,3 wk ahead inc case,2022-01-08,51,quantile,0.975,21489.967333984372,85440.0
42,2021-12-20,4 wk ahead inc case,2022-01-15,51,quantile,0.025,8522.661010742188,87043.0
43,2021-12-20,4 wk ahead inc case,2022-01-15,51,point,NA,26924.693359375,87043.0
44,2021-12-20,4 wk ahead inc case,2022-01-15,51,quantile,0.1,13138.2029296875,87043.0
46,2021-12-20,4 wk ahead inc case,2022-01-15,51,quantile,0.25,17835.2421875,87043.0
48,2021-12-20,4 wk ahead inc case,2022-01-15,51,quantile,0.5,26924.693359375,87043.0
50,2021-12-20,4 wk ahead inc case,2022-01-15,51,quantile,0.75,32419.40283203125,87043.0
52,2021-12-20,4 wk ahead inc case,2022-01-15,51,quantile,0.9,40597.302734375,87043.0
54,2021-12-20,4 wk ahead inc case,2022-01-15,51,quantile,0.975,40870.8529296875,87043.0
56,2021-12-20,1 wk ahead inc case,2021-12-25,45,quantile,0.025,1446.957192993164,30747.0
57,2021-12-20,1 wk ahead inc case,2021-12-25,45,point,NA,4181.7406005859375,30747.0
58,2021-12-20,1 wk ahead inc case,2021-12-25,45,quantile,0.1,2415.71494140625,30747.0
60,2021-12-20,1 wk ahead inc case,2021-12-25,45,quantile,0.25,2998.2906494140625,30747.0
62,2021-12-20,1 wk ahead inc case,2021-12-25,45,quantile,0.5,4181.7406005859375,30747.0
64,2021-12-20,1 wk ahead inc case,2021-12-25,45,quantile,0.75,5365.4969482421875,30747.0
66,2021-12-20,1 wk ahead inc case,2021-12-25,45,quantile,0.9,6818.259521484375,30747.0
68,2021-12-20,1 wk ahead inc case,2021-12-25,45,quantile,0.975,7561.523681640625,30747.0
70,2021-12-20,2 wk ahead inc case,2022-01-01,45,quantile,0.025,1743.9171325683594,67638.0
71,2021-12-20,2 wk ahead inc case,2022-01-01,45,point,NA,4724.054443359375,67638.0
72,2021-12-20,2 wk ahead inc case,2022-01-01,45,quantile,0.1,2780.5746826171876,67638.0
74,2021-12-20,2 wk ahead inc case,2022-01-01,45,quantile,0.25,3631.8826904296875,67638.0
76,2021-12-20,2 wk ahead inc case,2022-01-01,45,quantile,0.5,4724.054443359375,67638.0
78,2021-12-20,2 wk ahead inc case,2022-01-01,45,quantile,0.75,6536.0283203125,67638.0
80,2021-12-20,2 wk ahead inc case,2022-01-01,45,quantile,0.9,7484.56884765625,67638.0
82,2021-12-20,2 wk ahead inc case,2022-01-01,45,quantile,0.975,9756.43977050781,67638.0
84,2021-12-20,3 wk ahead inc case,2022-01-08,45,quantile,0.025,1757.5599029541017,73432.0
85,2021-12-20,3 wk ahead inc case,2022-01-08,45,point,NA,4512.417724609375,73432.0
86,2021-12-20,3 wk ahead inc case,2022-01-08,45,quantile,0.1,1822.9862670898438,73432.0
88,2021-12-20,3 wk ahead inc case,2022-01-08,45,quantile,0.25,3454.3123168945312,73432.0
90,2021-12-20,3 wk ahead inc case,2022-01-08,45,quantile,0.5,4512.417724609375,73432.0
92,2021-12-20,3 wk ahead inc case,2022-01-08,45,quantile,0.75,6201.7725830078125,73432.0
94,2021-12-20,3 wk ahead inc case,2022-01-08,45,quantile,0.9,8054.6876953125,73432.0
96,2021-12-20,3 wk ahead inc case,2022-01-08,45,quantile,0.975,9656.336694335936,73432.0
98,2021-12-20,4 wk ahead inc case,2022-01-15,45,quantile,0.025,1991.1448181152343,73677.0
99,2021-12-20,4 wk ahead inc case,2022-01-15,45,point,NA,6167.1005859375,73677.0
100,2021-12-20,4 wk ahead inc case,2022-01-15,45,quantile,0.1,2253.6033203125,73677.0
102,2021-12-20,4 wk ahead inc case,2022-01-15,45,quantile,0.25,4241.8978271484375,73677.0
104,2021-12-20,4 wk ahead inc case,2022-01-15,45,quantile,0.5,6167.1005859375,73677.0
106,2021-12-20,4 wk ahead inc case,2022-01-15,45,quantile,0.75,7532.030029296875,73677.0
108,2021-12-20,4 wk ahead inc case,2022-01-15,45,quantile,0.9,8345.30830078125,73677.0
110,2021-12-20,4 wk ahead inc case,2022-01-15,45,quantile,0.975,9285.197607421873,73677.0
112,2021-12-20,1 wk ahead inc case,2021-12-25,37,quantile,0.025,5436.353088378906,59502.0
113,2021-12-20,1 wk ahead inc case,2021-12-25,37,point,NA,13290.77294921875,59502.0
114,2021-12-20,1 wk ahead inc case,2021-12-25,37,quantile,0.1,7951.21376953125,59502.0
116,2021-12-20,1 wk ahead inc case,2021-12-25,37,quantile,0.25,10092.67529296875,59502.0
118,2021-12-20,1 wk ahead inc case,2021-12-25,37,quantile,0.5,13290.77294921875,59502.0
120,2021-12-20,1 wk ahead inc case,2021-12-25,37,quantile,0.75,15825.477783203125,59502.0
122,2021-12-20,1 wk ahead inc case,2021-12-25,37,quantile,0.9,20646.669140625,59502.0
124,2021-12-20,1 wk ahead inc case,2021-12-25,37,quantile,0.975,23418.79541015625,59502.0
126,2021-12-20,2 wk ahead inc case,2022-01-01,37,quantile,0.025,2871.4237548828123,113687.0
127,2021-12-20,2 wk ahead inc case,2022-01-01,37,point,NA,15031.20263671875,113687.0
128,2021-12-20,2 wk ahead inc case,2022-01-01,37,quantile,0.1,5809.007080078125,113687.0
130,2021-12-20,2 wk ahead inc case,2022-01-01,37,quantile,0.25,10931.158935546875,113687.0
